account_id,max_withdrawal,avg_withdrawal,min_withdrawal
3597,37800,11230.958333333334,100
3599,12900,1809.4930232558152,14.6
3600,13600,1742.914285714287,14.6
3601,6400,1291.4755555555553,14.6
3604,7650,2059.8513274336296,14.6
3605,27300,7435.896551724139,14.6
3606,9500,3833.7230769230764,14.6
3608,64900,5515.410256410257,30
3609,45280,4848.076756756754,14.6
3612,19680,2773.768275862068,14.6
3613,10300,2297.099999999999,14.6
3614,17600,9302.92,14.6
3617,20800,2925.2256157635447,14.6
3618,18100,4110.506097560973,14.6
3621,10080,3142.507246376813,14.6
3622,69600,9494.85940594059,14.6
3623,7920,1177.142105263158,14.6
3624,46200,11868.590163934427,30
3625,8250,1612.4142857142865,14.6
3628,14600,3259.895081967214,14.6
3629,17200,3393.677477477477,14.6
3631,3760,1767.7874999999997,14.6
3632,20000,10200.0,800
3636,12800,2178.833548387096,14.6
3638,55600,11928.233333333334,100
3640,10000,1962.7661016949164,14.6
3641,4020,983.81724137931,14.6
3643,2200,1244.4444444444443,200
3644,7290,1229.23193277311,14.6
3645,15300,5133.800000000001,14.6
3646,60400,8230.724137931034,30
3647,6500,2970.133333333333,14.6
3648,5100,1055.3000000000002,14.6
3649,37120,4162.298492462308,4
3650,29300,3688.1923809523796,14.6
3651,14650,1555.9030303030315,14.6
3653,32640,5244.235971223018,14.6
3654,40480,5417.752941176466,14.6
3655,14300,3731.537500000001,14.6
3656,27800,2417.527710843375,14.6
3660,29600,2666.9511111111124,14.6
3661,3600,1845.9052631578945,14.6
3663,26100,7204.279999999997,14.6
3667,5400,1996.9869158878516,14.6
3668,2200,2200.0,2200
3669,7100,1824.4954545454543,14.6
3670,5200,1627.168932038836,14.6
3672,21200,6502.304347826088,14.6
3673,7860,1234.5749999999998,14.6
3674,35200,8414.98032786885,14.6
3675,72600,11740.2505263158,14.6
3676,5600,2318.3999999999996,14.6
3677,4400,1161.445714285714,14.6
3678,9500,3325.3518987341777,14.6
3679,16300,4999.71891891892,14.6
3680,4800,1291.4461538461537,14.6
3682,14080,1906.2283333333348,14.6
3683,41440,6561.983561643831,14.6
3684,6700,1891.6936936936947,14.6
3687,16000,3702.9064516129006,14.6
3688,20500,5640.7074074074035,14.6
3689,23900,7601.324000000001,1.5
3690,6700,6700.0,6700
3691,10900,2011.2567375886529,14.6
3693,32960,4603.8524390243865,14.6
3694,10200,3810.290909090909,14.6
3696,20100,7899.266666666667,14.6
3697,20160,3250.596858638741,14.6
3698,1300,740.0,200
3699,21500,5502.517647058819,14.6
3701,12100,1819.8469565217404,14.6
3702,19360,5150.2266666666665,14.6
3704,12050,1766.9207792207803,14.6
3706,6500,2990.7647058823527,14.6
3709,13100,2476.59,14.6
3710,14700,3478.0648648648657,14.6
3712,6950,1879.0350000000005,14.6
3713,64600,11130.292307692307,30
3714,48900,4438.462427745665,30
3717,15100,5643.410752688169,14.6
3718,5400,1127.4280373831782,14.6
3720,8500,1627.7867768595052,14.6
3721,2128,685.2190476190476,14.6
3723,19800,4278.036363636363,14.6
3725,16900,4962.922033898306,14.6
3726,39200,12114.600000000002,14.6
3727,14300,3281.2486486486496,14.6
3728,15700,4777.889855072463,14.6
3729,3760,1584.8851063829788,14.6
3730,13950,1569.4918918918927,14.6
3731,1974,715.9714285714286,14.6
3733,23800,16566.666666666668,9900
3734,29100,2333.1669421487613,14.6
3735,56600,11231.145833333334,14.6
3736,3500,1823.8400000000001,14.6
3737,10100,1598.1620253164563,14.6
3738,23000,6452.742222222218,14.6
3741,3700,2350.0,1000
3743,24700,6152.100000000001,14.6
3745,22700,5910.681675392669,14.6
3746,14300,5145.831578947369,14.6
3747,8700,2751.296,14.6
3748,7800,758.91523178808,14.6
3749,23100,18066.666666666668,13300
3750,22100,5811.815999999998,14.6
3751,28800,4766.942857142853,14.6
3752,13400,8550.0,300
3753,6200,1638.1687500000007,14.6
3754,34800,6209.081081081081,30
3755,51300,15730.25789473684,14.6
3756,62400,8682.128205128205,30
3758,11600,2538.8457142857146,14.6
3759,6400,1487.1745454545464,14.6
3760,62600,11421.373426573433,14.6
3763,13700,2772.93559322034,14.6
3764,8400,1539.5624999999998,14.6
3767,10200,3052.2476190476195,14.6
3769,5800,2037.2153846153842,14.6
3770,45760,6462.8714285714295,14.6
3771,59700,5470.4943820224635,14.6
3772,27100,7677.08717948718,14.6
3774,17600,8900.0,1200
3775,11300,1643.3154929577477,14.6
3776,17500,17500.0,17500
3777,5910,637.8091954022987,14.6
3778,46240,6234.807643312098,14.6
3779,12100,2239.7822784810132,14.6
3780,9200,1734.5099999999998,14.6
3781,47040,7380.666216216214,14.6
3783,27520,3472.3352941176477,14.6
3784,9100,2325.6312500000004,14.6
3785,40000,6587.104142011832,14.6
3786,58600,9681.759310344834,3.1
3787,23400,5789.696551724133,14.6
3788,21800,2595.3854545454546,14.6
3789,28500,14250.0,1500
3791,28300,7341.966666666666,30
3792,4000,1650.7112903225816,14.6
3793,9500,4285.563636363636,14.6
3795,22200,6147.555555555557,14.6
3796,24000,4394.321019108277,14.6
3797,3000,1666.6666666666667,300
3799,300,300.0,300
3800,6200,3900.0,1600
3801,26700,10814.355555555558,14.6
3802,5800,1672.2,14.6
3803,23400,3449.2080000000005,14.6
3804,31800,6471.394827586204,14.6
3805,15200,3656.7411764705867,14.6
3806,21700,6707.183333333334,14.6
3807,18800,5998.840816326531,14.6
3808,34880,3547.646874999997,14.6
3810,11300,1898.282352941177,14.6
3812,8300,1396.989830508475,14.6
3814,1200,1000.0,800
3815,60600,12485.207999999999,14.6
3816,2000,2000.0,2000
3817,9200,3267.061111111112,14.6
3818,20480,3297.2920754716956,14.6
3820,20960,3811.2303999999976,14.6
3821,27000,3517.776470588235,14.6
3822,18800,6163.165289256193,14.6
3823,20000,6907.692307692308,100
3824,10900,3379.259183673469,14.6
3825,21400,4464.58787878788,14.6
3826,7700,2509.5272727272736,14.6
3827,14400,3760.550769230771,14.6
3832,8600,2499.2181818181816,14.6
3834,24000,2399.1951219512193,14.6
3835,19900,3554.471874999997,14.6
3837,21847,5472.422018348624,100
3838,18500,5964.504109589038,14.6
3839,33500,10730.057575757572,14.6
3840,13900,1659.2970297029715,14.6
3841,14350,1155.7943661971835,14.6
3844,8250,1065.7092436974797,14.6
3845,29300,7342.328124999998,14.6
3847,20300,3711.2344827586203,7
3848,9800,4858.775,14.6
3849,17800,4996.839534883718,14.6
3850,28960,4590.760427807483,14.6
3854,4600,1220.4941176470588,14.6
3855,26100,4711.502702702702,14.6
3858,7300,1668.1619047619045,14.6
3860,10700,4650.375999999999,14.6
3863,16640,4123.537878787876,14.6
3864,5500,4900.0,4300
3865,29200,6023.93611111111,14.6
3866,15400,4280.0,400
3868,10200,1742.6814814814827,14.6
3869,64700,11063.846153846156,14.6
3871,5000,947.1754010695195,14.6
3874,13600,3205.547169811322,14.6
3876,64000,8246.402702702693,14.6
3877,14900,14900.0,14900
3878,6240,793.0700854700858,14.6
3880,2500,1288.65,14.6
3881,7000,2117.133333333333,14.6
3882,6330,633.8016129032262,14.6
3883,23300,2491.259504132231,14.6
3886,64600,14148.263414634148,14.6
3887,2013,1040.2800000000002,14.6
3888,4200,1519.047619047619,100
3890,9100,3399.566666666667,14.6
3891,38240,4505.4145695364205,14.6
3892,8670,1137.8355140186923,14.6
3894,1600,1600.0,1600
3895,12700,3258.4490566037744,14.6
3896,57300,8527.067741935482,14.6
3898,6800,1814.2203389830518,14.6
3899,18800,7646.720000000001,14.6
3902,14880,2582.9200000000005,14.6
3903,19000,5317.55128205128,14.6
3909,29700,4581.531320754717,14.6
3912,6250,1339.7984000000006,14.6
3913,3200,3200.0,3200
3914,20100,6978.149999999999,14.6
3915,28900,6422.403529411762,14.6
3917,21800,4896.777777777778,14.6
3918,9200,3063.119354838708,14.6
3920,64300,12976.748453608257,14.6
3921,56300,9865.769014084502,14.6
3923,27300,6471.894871794867,14.6
3924,3093,1469.7066666666665,14.6
3925,54100,10269.689743589739,14.6
3926,9100,1410.7822784810132,14.6
3927,5500,1528.4187919463097,14.6
3928,2300,635.8888888888889,14.6
3930,22000,6572.074193548385,14.6
3931,23500,9644.326315789474,14.6
3932,3520,1765.52,14.6
3933,21700,7901.327272727273,14.6
3935,26400,3812.041281138788,14.6
3936,4700,810.4954545454544,14.6
3937,14800,2318.5157894736835,14.6
3938,28700,7203.143548387093,14.6
3939,7300,2483.0225352112666,14.6
3940,24161,6474.810344827586,30
3943,1942,878.2769230769233,14.6
3944,18800,4718.4000000000015,14.6
3945,2200,1040.0,300
3946,17300,6957.360000000001,14.6
3947,24200,5730.535294117648,14.6
3948,18400,2547.0473684210506,14.6
3949,4900,2300.0,700
3952,5100,1705.9999999999998,14.6
3954,13450,1658.6874074074085,14.6
3955,12640,1983.3443786982245,14.6
3956,2100,2100.0,2100
3957,34500,13846.0,30
3960,3204,1556.8310077519393,14.6
3965,27300,5789.367716535429,0.5
3966,7400,1442.6999999999998,14.6
3968,19000,7066.030769230771,14.6
3969,26080,5327.1572413793065,14.6
3970,36200,11567.590697674417,14.6
3972,24300,3839.7749999999974,14.6
3973,12100,4338.106250000001,14.6
3974,19700,5453.808695652175,14.6
3975,6750,1145.8,14.6
3976,6000,1809.133333333333,14.6
3977,8950,1683.1684210526328,14.6
3978,24500,4513.658490566036,14.6
3979,10800,3526.24347826087,14.6
3980,23520,2133.49543147208,14.6
3981,8610,680.3161290322579,14.6
3982,2153,931.4140350877199,14.6
3983,27300,6210.676521739125,14.6
3989,11800,1472.5523809523806,14.6
3993,18500,7602.084615384617,14.6
3994,3100,1833.3333333333333,600
3995,16640,2068.475675675676,14.6
3997,11200,3031.1489795918365,14.6
3998,15200,5040.472727272729,14.6
3999,47680,2803.363636363634,14.6
4000,29100,2673.8339285714287,14.6
4001,4300,2420.0,300
4008,2300,2300.0,2300
4009,31100,8997.32653061224,14.6
4010,15900,9433.333333333334,4400
4013,15200,4141.678260869565,100
4014,64100,14762.624590163936,6.9
4034,43520,2647.337288135593,3
4035,70800,8995.611564625851,5.5
4047,47000,12521.76,30
4055,25500,7468.479699248114,14.6
4059,3200,1815.7894736842106,100
4066,31200,7462.337142857139,14.6
4071,22676,9051.400000000001,14.6
4078,29800,9749.810256410256,14.6
4079,37300,6339.340384615382,14.6
4081,9000,6866.666666666667,3500
4082,21492,3313.0216216216236,14.6
4086,63900,26676.575,14.6
4088,28700,5732.1935483870975,3
4092,15000,6568.071428571428,14.6
4093,30300,2657.1964601769905,14.6
4103,70200,16411.716666666674,14.6
4105,28800,3488.4862745098053,14.6
4109,20600,2706.7658536585373,14.6
4119,20800,1698.751807228917,14.6
4121,27100,2435.99090909091,14.6
4131,57800,9461.175483870973,14.6
4134,64200,9223.15138121548,14.6
4159,26000,2559.66153846154,14.6
4161,18100,4652.211764705884,14.6
4171,50300,11852.006722689086,14.6
4173,22900,2431.395555555558,14.6
4186,23200,15866.666666666666,10000
4195,60300,12667.891228070177,14.6
4204,4700,3100.0,1500
4214,58800,13212.993548387096,14.6
4225,29700,8427.473949579826,14.6
4237,62500,11867.703614457825,14.6
4240,75600,9784.600000000006,14.6
4245,33280,5004.544329896904,14.6
4253,37100,14127.474999999999,14.6
4254,28500,2678.840000000002,14.6
4255,56200,11253.976,30
4258,56500,17873.612499999996,14.6
4259,64300,25786.0,9516
4260,24600,8453.533333333335,14.6
4263,23100,8627.272727272728,800
4264,29700,8276.817999999994,14.6
4269,80700,13742.032258064512,14.6
4273,28500,15066.666666666666,400
4276,64000,9152.6488372093,14.6
4283,35360,8435.018749999996,14.6
4286,44800,44800.0,44800
4287,10900,2478.5921568627464,14.6
4296,42240,6525.3124087591195,14.6
4318,55500,12644.087719298246,30
4321,62000,11258.271830985926,14.6
4328,22200,2378.7604938271616,14.6
4329,37100,3465.933333333334,14.6
4330,38500,6929.816326530612,14.6
4337,57700,12258.993939393937,14.6
4343,27200,5677.2725490196035,14.6
4346,61700,15983.076190476186,14.6
4347,27700,2318.6407407407423,14.6
4349,32700,19000.0,7000
4350,38080,6145.614062499994,14.6
4352,29700,7896.453731343278,14.6
4355,33700,2614.401639344262,14.6
4356,9500,2701.606315789475,14.6
4368,14300,4590.353846153847,14.6
4375,42400,25433.333333333332,11700
4377,64200,12569.694736842117,14.6
4379,8500,2698.6499999999996,14.6
4385,27500,2677.7979381443315,14.6
4389,13100,7422.92,14.6
4405,39600,17614.38,14.6
4408,52500,9845.18811881188,30
4413,32300,8836.760869565218,30
4414,11700,3011.431428571429,14.6
4416,30800,2696.8447058823544,14.6
4418,15500,2534.3877551020396,14.6
4423,37000,25000.0,20100
4424,12100,3552.485714285714,14.6
4427,10300,4251.186046511629,14.6
4434,62900,13183.811214953274,14.6
4437,21700,2024.2074766355154,14.6
4438,4300,2704.866666666667,14.6
4439,16320,2468.8399999999992,14.6
4442,13100,10166.666666666666,7700
4447,34100,14365.861538461539,14.6
4448,47700,6417.6511627906975,14.6
4458,12500,5175.0,1100
4462,28000,16866.666666666668,7600
4463,28200,3348.1043478260867,14.6
4470,78900,12619.667175572526,14.6
4476,14000,2768.427868852459,14.6
4478,32000,8360.001680672263,14.6
4480,8700,7050.0,5400
4484,62100,7376.119672131141,14.6
4488,10400,4177.2266666666665,14.6
4493,43200,17842.85714285714,100
4503,46400,12188.25333333333,14.6
4511,8000,2278.8583333333345,14.6
4514,72000,15054.21129032259,14.6
4519,2400,955.5555555555555,400
4526,25500,5374.2422222222185,14.6
4537,58900,18297.058823529413,30
4538,2800,1760.0,300
4543,34400,2107.651136363638,0.8
4576,18300,4921.745454545456,14.6
4580,48100,8289.378571428573,14.6
4585,5700,5300.0,4600
4588,3400,3400.0,3400
4589,8800,2203.9777777777786,14.6
4596,42300,6646.069841269835,1.2
4650,9100,2927.64,14.6
4659,33300,9007.675652173908,6.9
4727,46900,15314.145454545454,14.6
4743,65700,11005.290476190477,2.8
4768,62700,20898.499999999993,14.6
4774,42880,6511.843076923075,14.6
4825,14075,3835.0454545454554,14.6
4851,34600,16520.0,1800
4852,8160,3011.8,14.6
4894,24000,16300.0,2100
4907,22240,2946.6960629921255,14.6
4937,60500,6737.315217391302,14.6
4948,51700,7565.060869565218,14.6
4981,23040,6912.67741935484,14.6
4994,14600,10625.0,5200
4995,27600,6494.2361702127655,0.1
5001,52500,14515.426666666666,14.6
5011,62700,10457.85379310345,4.1
5024,11900,3300.400000000001,14.6
5033,6700,1662.6708333333333,14.6
5063,33700,6823.210000000001,14.6
5065,59800,8946.950757575767,0.1
5066,31400,22066.666666666668,13800
5092,8010,1012.1432432432437,14.6
5120,33900,11015.089655172413,14.6
5125,53100,11898.450909090903,14.6
5126,9600,2922.8076923076924,14.6
5129,66600,11511.625433526018,0
5194,40400,8741.96588235294,2.7
5213,49700,13115.47407407407,14.6
5215,14100,2620.457534246576,2
5228,38200,12350.122448979591,100
5250,30800,19525.0,6300
5256,54200,22822.222222222223,100
5263,5760,2745.331914893618,14.6
5270,51700,13372.148387096771,14.6
5313,48900,7722.476190476191,14.6
5343,32000,4801.832539682536,5.7
5357,38720,3915.464406779663,0.2
5366,58700,10990.577391304347,0.2
5369,28200,2458.0730158730157,1.4
5372,70500,14606.943965517248,1.1
5385,13200,4546.575757575758,30
5387,26300,3148.229629629628,14.6
5422,64500,8067.622580645159,14.6
5423,50000,5413.753636363635,1.3
5428,52600,9741.050000000001,14.6
5429,24800,4517.587500000001,2.2
5442,37500,5396.207499999999,0.2
5472,23200,2116.3669724770657,14.6
5481,61800,11161.233333333332,14.6
5483,38100,6446.183739837394,0
5505,36000,8213.072727272729,14.6
5541,20700,2043.2735294117651,14.6
5546,29700,8081.469014084506,1.4
5574,59000,9700.582524271844,30
5593,54100,12612.41904761905,14.6
5622,64400,9929.641860465115,14.6
5628,14800,4235.620689655173,14.6
5632,33600,9639.6,30
5650,24500,9120.0,100
5661,77700,11423.580769230768,0.9
5692,21300,8697.380000000001,14.6
5700,13920,3034.4461538461546,14.6
5726,33200,11532.176470588236,100
5735,56400,12205.881034482756,9.9
5740,63300,9898.597761194036,0.2
5742,37300,11983.0,100
5767,23040,2349.5318681318663,14.6
5774,16900,7135.509090909091,14.6
5794,43300,7438.593103448277,14.6
5868,64400,10264.631304347831,14.6
5891,39900,8786.192307692305,14.6
5927,12600,4653.099999999999,14.6
5952,43500,6047.6906666666655,14.6
5984,24700,6036.4149532710235,14.6
5991,13500,3998.053658536586,14.6
6030,23400,6506.864285714284,14.6
6034,41000,11073.837837837838,30
6040,22500,3996.8226804123706,14.6
6051,9800,3270.9857142857145,14.6
6118,52700,12250.277777777777,30
6148,21440,6356.331250000001,14.6
6226,48100,13117.673076923076,30
6273,22800,7689.657142857143,14.6
6281,23576,5233.438709677414,2.9
6289,60800,12710.702127659571,14.6
6321,52500,10456.308219178078,14.6
6353,24300,5310.090909090909,14.6
6358,30800,9284.272727272724,14.6
6363,13300,3666.4878048780497,14.6
6397,19900,5660.121428571429,14.6
6400,32700,18200.0,8700
6425,24480,3739.914666666668,14.6
6434,60700,10203.929411764706,14.6
6463,25900,7425.071052631579,3
6472,43700,11019.065116279067,14.6
6473,52200,10865.15333333333,14.6
6511,50000,10457.243037974678,2.4
6512,17426,4919.992,4.3
6555,42900,9227.375,30
6609,53600,13795.579999999998,14.6
6636,58200,5640.842236024844,7.6
6688,3600,3600.0,3600
6701,33500,9195.12,30
6715,20848,5060.509803921569,30
6738,22479,5808.711111111113,14.6
6806,29400,7925.2324999999955,0.1
6872,24830,7351.7720930232545,14.6
6897,61500,10792.44405594406,1.2
6910,36200,10687.851612903223,14.6
6924,23532,5883.09736842105,14.6
6927,38500,8657.535714285714,30
6930,29900,9074.355555555558,14.6
6985,64100,11009.505263157893,14.6
7011,56000,8037.944915254231,0.7
7033,8500,2404.1714285714284,14.6
7101,27700,10236.806666666667,13.3
7123,51800,11395.5,100
7133,5880,1031.006349206349,14.6
7136,43200,6477.253012048192,30
7184,21700,3640.146153846154,14.6
7190,7300,2521.3942857142865,14.6
7203,44200,8644.667999999994,14.6
7231,76500,10627.098666666672,2.2
7401,22400,6248.268750000001,14.6
7418,18500,6436.0235294117665,14.6
7445,34100,8239.490196078432,14.6
7449,36480,2771.9350000000018,6.5
7454,4600,1450.7191489361699,14.6
7485,22100,9090.766666666668,14.6
7487,48600,9889.830769230764,14.6
7520,19600,7621.94117647059,14.6
7523,23300,15666.666666666666,10700
7546,25400,4012.2972972972975,14.6
7562,34700,12692.14705882353,30
7606,59200,9378.611538461537,14.6
7607,19680,3766.1105263157897,14.6
7614,46600,9930.06896551724,14.6
7618,47100,8273.264150943396,30
7753,59600,11894.199999999997,14.6
7765,25700,5822.04347826087,30
7769,35700,7506.481481481483,14.6
7774,64000,8825.174615384614,3
7795,63300,12696.732673267326,14.6
7815,57600,7985.203389830508,30
7819,19700,1728.3019230769237,14.6
7828,34560,3565.091666666667,14.6
7844,30600,12213.070588235294,14.6
7857,42100,6434.8163636363615,14.6
7859,50700,11030.72580645161,14.6
7861,18100,10273.433333333332,14.6
7926,36300,15475.714285714286,30
7944,45760,8316.67555555555,1.3
7965,24300,8085.147826086957,14.6
8027,35000,10059.5,30
8039,42900,5968.629411764707,14.6
8041,63200,10137.956521739132,14.6
8051,29700,7286.0,30
8073,62700,7831.1875,100
8092,10700,3085.5200000000004,14.6
8127,60700,9302.830769230766,14.6
8129,20000,6288.019512195123,14.6
8132,32100,8359.417931034483,4.8
8159,11300,7566.666666666667,3300
8173,39200,11913.43333333333,14.6
8212,76200,14896.498507462687,0.4
8260,40000,11116.342372881352,14.6
8261,22000,19600.0,15200
8316,58800,9938.224000000002,14.6
8321,11400,3140.451162790698,14.6
8327,57900,10241.703703703704,30
8330,21700,5389.026666666668,14.6
8377,52700,10639.951515151515,14.6
8405,23840,4206.2879120879115,14.6
8411,20500,5296.902702702701,14.6
8475,5700,4150.0,2600
8489,17700,4487.483333333333,14.6
8492,10300,2906.7959183673483,14.6
8519,38400,10038.368253968252,14.6
8533,46800,14154.438709677419,14.6
8547,62700,12580.127659574468,30
8558,15200,10600.0,6000
8564,38700,7696.064444444442,14.6
8566,59800,6626.820454545454,6.8
8625,59900,12381.714285714283,14.6
8628,28400,9482.0,100
8680,15900,12550.0,7600
8759,80400,12320.881159420302,3
8776,14700,4079.4764705882358,14.6
8856,64800,9663.174545454543,14.6
8896,46600,19829.260869565216,100
8899,45200,8651.42857142857,30
8934,24583,5614.950349650346,0.2
8957,57200,7935.41415929203,0
8972,22100,6974.431578947369,14.6
8982,64600,8201.27894736842,14.6
8998,40700,11792.212121212122,14.6
9006,60600,10416.694444444445,30
9017,15100,9566.666666666666,6600
9024,26080,5260.541666666668,14.6
9030,36960,3830.458823529411,14.6
9034,20600,8863.236363636364,14.6
9041,59000,8500.831654676267,0.1
9051,3700,1933.3333333333333,1100
9093,24960,4142.723333333334,14.6
9104,40100,12331.729411764707,14.6
9188,14800,6097.0,66
9192,30100,9862.884848484844,14.6
9199,13900,11800.0,9700
9203,53600,11475.673372781075,14.6
9236,11100,7100.0,2200
9265,38400,7481.906451612902,14.6
9307,51700,5761.774999999998,14.6
9337,27300,5771.993750000001,0.1
9403,49200,7007.416666666667,30
9422,50500,12516.030769230769,14.6
9472,51700,8862.70588235294,30
9493,24500,10782.16,14.6
9510,9100,6430.657142857142,14.6
9528,63600,24404.86666666667,14.6
9548,13400,8918.833333333334,700
9583,44800,10931.103448275862,30
9591,56400,9522.850420168068,14.6
9627,57200,15534.5,100
9635,14450,1551.9442748091617,0.9
9640,21400,5137.602083333331,14.6
9645,30400,21900.0,5600
9656,53200,11982.083673469388,14.6
9703,47100,10227.833333333336,10.4
9707,61100,11327.75960264901,7.3
9731,21074,4580.63829787234,100
9750,27000,7690.041379310345,0.8
9790,60800,6701.074999999999,14.6
9814,53500,9417.184615384615,30
9826,28000,15398.12,14.6
9828,32400,8683.520930232555,14.6
9833,54700,10531.866666666665,14.6
9869,24700,5210.562025316454,14.6
9883,64800,6088.779679144384,0.2
9897,18500,5247.628571428572,14.6
9928,8200,3379.7083333333335,14.6
10001,22300,5065.785000000002,14.6
10018,20800,5193.967647058823,14.6
10019,58700,10552.871698113202,14.6
10036,56400,6562.123376623374,2.6
10079,49200,11879.891304347824,14.6
10093,36000,7099.076086956522,30
10105,64900,11004.674074074072,14.6
10131,11400,6100.0,2600
10220,22400,16966.666666666668,12000
10227,55600,12567.438059701492,7
10266,31100,16650.0,3200
10297,19100,7052.321428571429,14.6
10320,21500,11030.57142857143,1300
10364,17200,4562.625000000001,14.6
10411,27400,4599.8,100
10436,5400,2912.733333333333,14.6
10439,37200,15095.746666666668,14.6
10440,7000,1881.5528089887648,14.6
10451,15800,3442.224324324325,14.6
10520,31700,8415.384615384615,100
10558,38400,9068.77142857143,14.6
10562,64300,20725.466666666667,14.6
10607,13700,13700.0,13700
10630,13000,8540.6,2000
10656,27600,7542.218487394953,14.6
10663,51700,8530.528070175435,14.6
10670,57900,12986.582068965527,14.6
10694,63300,11654.64,30
10710,31100,10476.894736842107,14.6
10728,17585,4868.561403508772,14.6
10738,60600,4812.074074074074,30
10762,24000,6265.434482758622,14.6
10788,23900,9800.0,1000
10884,20900,4942.337777777779,14.6
10904,40000,2423.664583333335,2.9
10906,43100,9109.68672566371,2.1
10911,24000,5792.888888888889,30
10940,25100,18540.0,5700
10942,56700,12982.432432432432,30
10963,50800,10992.139726027393,14.6
10973,19200,8071.3125,30
11013,36700,16801.0,30
11021,55200,10423.706976744183,2.5
11042,34200,9440.655555555555,14.6
11054,22780,7583.866666666667,30
11065,13700,3528.638297872341,14.6
11111,60600,11406.3625,14.6
11123,29000,13500.0,700
11135,12600,10333.333333333334,8600
11138,47100,11028.75,30
11186,35300,9221.420618556696,14.6
11265,17920,3152.536363636363,14.6
11295,47200,4130.999999999997,1.6
11320,31840,7924.9938775510145,14.6
11325,29900,15450.0,1000
11333,45300,8275.40280373831,0.1
11349,64800,29640.85714285714,8500
11359,30100,6149.507843137252,14.6
11362,16100,2965.9153846153854,14.6
11382,36000,10324.819999999996,1
