account_id,max_credit,avg_credit,min_credit
3296,69132,23393.855000000003,88.3
3297,23643,8394.969565217389,35.9
3298,10839,3956.412643678161,20.1
3301,24258,8537.033333333333,21.8
3302,10600,1628.6869565217396,11
3303,30608,11074.503703703705,52.8
3305,6684,3273.6555555555565,17.6
3306,17793,6309.02093023256,21.8
3307,47968,2727.9775000000004,7.3
3308,22399.5,7708.725,46.9
3309,22954,8341.250666666669,37.8
3310,4916,2604.1213333333335,50.5
3311,27631,10718.77,37.3
3312,2947,1219.7666666666667,12.3
3314,14700,7166.666666666667,1000
3315,17814,6402.708823529411,21.2
3316,22998,8301.792222222222,54.2
3317,3249,1620.145161290323,9.3
3318,2924,2071.9666666666667,39
3319,9700,1807.1336633663364,5.9
3320,3113,1558.5740740740744,9.7
3321,43669,2488.398630136987,41.4
3322,48084,9717.552380952382,70.1
3323,32653.5,11703.601219512195,56.9
3326,49132,16334.847619047612,9.7
3327,16382,5797.619354838711,35.1
3330,48577,14927.34090909091,103.2
3334,11600,4733.333333333333,700
3335,3255,1997.1117647058825,14.8
3336,5692,3008.134615384615,46.5
3338,20994,7195.076923076922,21.6
3339,11496,4754.25,12.5
3345,4281,2260.3579710144927,0.2
3347,5357,4405.6,600
3348,27086,9856.331372549019,79.6
3349,27238,9480.4,13.8
3350,12194,4407.075,42.8
3351,5543,2690.795238095238,17.3
3352,9300,2433.798924731183,14.7
3354,15528,5352.515789473684,35.6
3355,5768,3095.4799999999996,73.6
3357,6741,3639.5656250000006,26.1
3358,3279,2007.0882352941176,40.8
3359,9000,2163.692857142857,5.3
3361,13846.5,4608.329166666667,12.8
3362,16413,5784.5653846153855,15.2
3363,4412,2474.660606060606,48.9
3364,45745,12307.064814814816,51.8
3366,20864,7387.622727272727,45.5
3367,33912,12195.038043478264,58.5
3368,21670.5,7516.397142857142,55
3369,7800,2491.0852459016396,19.2
3370,35782,12435.976543209876,66.5
3371,49555,15231.085714285717,60.7
3372,35959.5,13044.465079365078,26.5
3373,28492.5,9677.129166666668,41.5
3374,49260,14277.120987654318,1.1
3376,29268,9874.133333333333,54.4
3377,31752,10910.333333333334,79
3378,18412.5,6524.9736111111115,51.2
3380,9846,3482.883720930231,30.6
3384,6211,3089.5896551724136,20.3
3386,49157,16672.5921875,40.8
3387,500,500.0,500
3389,42465,16653.10606060606,46.5
3391,25470,9167.86847826087,45.6
3392,14169,4992.790476190476,46.3
3393,800,800.0,800
3394,6522,2834.171428571429,17.2
3397,29841,9401.908333333335,73.6
3399,25335,8146.775000000001,18.3
3402,49527,17296.695774647887,170.4
3405,30723,10953.745714285711,55.6
3407,48133,9325.225882352941,1.5
3408,30782,11028.461250000002,40.7
3409,4896,2398.480952380952,14.8
3410,22264.5,7684.2692307692305,47.1
3411,900,900.0,900
3412,400,400.0,400
3413,19000,4111.567647058823,46.2
3417,39366,2069.0527272727268,11.2
3419,17772,6157.214035087721,8.1
3421,27304.5,9441.014285714286,52.9
3422,35434.5,11952.505000000001,13.8
3424,48154,13106.14482758621,73.8
3425,8300,2081.188571428572,14.2
3426,38198,12880.272727272728,60.9
3427,35510,12013.377777777778,30.6
3429,6664,3497.884285714286,54.5
3430,3844,1452.1000000000001,12.3
3431,31309.5,9471.487500000001,34.4
3432,13000,2826.7866666666664,17
3434,2957,1977.8,43.8
3435,4635,2333.54705882353,15.6
3436,3365,1872.8303030303032,32.8
3437,13000,6700.0,400
3438,1000,1000.0,1000
3439,26571,9146.522727272728,45.8
3440,25944,9193.434375000003,32
3442,3345,2006.963157894737,2.4
3443,4133,3015.6142857142854,44.3
3445,16430,5858.1125,19.4
3446,13300,5325.983333333334,12.9
3449,43659,2111.8943396226414,9
3450,39260,13281.833333333334,85.5
3451,28153.5,10050.970588235294,12.1
3452,4694,1835.7666666666667,13.3
3453,32992,11967.2358974359,102.9
3454,6596,4564.0,500
3456,6443,3230.7308641975314,18.7
3457,4194,2094.6509090909094,14.8
3458,4280,2124.8999999999996,15.7
3459,28882,10391.44,98.3
3462,14028,4888.565217391304,29.7
3464,11283,3946.8148936170214,29.1
3465,15486,5255.505434782609,35.7
3466,36076,12675.16956521739,48.6
3467,41186,10572.323529411762,18.9
3468,16172,5939.245454545455,48.9
3469,5822,3039.688095238095,37.5
3472,28734,9734.936363636365,32
3474,3304,1648.5621621621622,8.9
3476,18914,6626.503846153846,44.1
3477,3199,1699.9207792207794,39.4
3478,11040,3782.0910447761194,21.6
3479,20601,7014.283582089552,43.9
3480,20433,7346.65925925926,48
3482,4674,2330.2285714285717,14.9
3483,3260,1734.3205479452054,44.6
3484,36513,13219.94126984127,84
3485,20900,7079.042857142857,38
3486,4264,2134.1774193548385,13.4
3487,23871,8349.625490196078,42.7
3489,24304.5,7533.605882352941,61.8
3490,11300,3375.0,200
3491,28626,9138.483333333334,18.7
3492,32302.5,11246.165625,58.4
3493,3416,1822.621518987341,37
3494,6027,3895.675,38.2
3495,27965,5728.779999999999,15.7
3497,29202,10229.549180327866,57.5
3498,11922,4578.916666666667,21.4
3499,63498,21255.542857142857,71.2
3502,33768,11470.55909090909,65.5
3503,30081,10648.783333333333,48.5
3504,9000,3038.9545454545455,4
3505,35431.5,12656.576250000002,31.4
3507,48593,23283.8,320.8
3508,30290,9443.425,66.4
3509,5812,3089.905333333333,71.5
3510,49703,15948.44705882353,48
3511,5485,4061.2571428571428,3.8
3512,11000,3685.714285714286,500
3513,28617,10196.815789473685,47.4
3514,3399,1721.825263157895,13.1
3515,4373,2974.5444444444447,51.5
3517,18272,6151.25,33
3518,33829.5,10525.616666666667,35.7
3519,22479,1823.684375,47.4
3520,25016,8868.644999999999,68.1
3521,49782,20768.778518518528,31.8
3522,6919,3327.9533333333334,18.7
3523,12800,3642.8571428571427,600
3525,8700,2765.4400000000005,23.5
3526,37016,11929.67692307692,3.3
3528,32829,11711.757142857143,67.4
3530,6156,3031.5199999999995,21.5
3531,6962,3366.7176470588233,23.2
3532,17786,6026.826315789474,30
3533,10000,1746.8055555555557,5.8
3534,19689,6909.127777777777,58.8
3535,3197,1626.5848101265822,12.7
3536,6263,3135.9220338983046,17.5
3538,35292,12600.560975609756,81.1
3539,39833,2333.5043010752693,5.7
3542,3401,1724.9344827586206,10
3543,3141,2372.457142857143,2.2
3545,30304,10855.445744680848,39.3
3547,4026,2024.8506024096387,12.8
3548,6022,3193.17323943662,61
3549,4898,4038.4,600
3550,19716,6714.721428571427,36.1
3551,10400,1831.1913978494622,30
3552,17209.5,5881.9710526315785,36
3553,23038,8079.7,5.3
3554,45925,2031.6268749999995,57.9
3555,30822,10758.226315789474,17.3
3557,3393,1442.26,9.5
3558,65614,23760.688505747126,54.1
3559,21054,7278.6461538461535,7.8
3560,5026,2913.0,800
3563,27132,8645.42857142857,64.1
3564,10428,4666.4,37.6
3566,8032,2994.4857142857145,19.7
3567,49989,13257.63225806452,17.1
3568,5243,2540.3684210526317,13.6
3569,10400,1736.076923076923,21.8
3570,9100,3135.1555555555547,7.6
3571,7753.5,3005.4413043478257,24
3572,6213,3067.28275862069,16.8
3573,25299,7119.871428571429,40.1
3575,11408,3807.538541666667,23.1
3576,4065,2224.334042553192,64.3
3578,19063.5,6828.572727272727,40.5
3579,36128,12821.565517241379,66.2
3580,21946,7772.396511627904,42.4
3582,2942,1676.5068965517241,28.6
3583,5336,2668.859574468085,15.6
3584,50740,17001.87692307692,77.5
3585,6242,4213.288888888888,42.9
3586,19426,6972.0053763440865,13.2
3587,11400,1978.2,18.6
3588,6679,4555.233333333334,92.1
3589,32231,11215.275,30.1
3590,32822,11810.54,116.7
3591,44780,16286.674074074077,169.6
3592,6007,3024.779381443299,19.5
3593,23680.5,8518.068085106383,32.1
3594,49365,16460.17582417582,10.7
3595,17704.5,6160.095774647888,42.9
3596,27697.5,9661.444444444445,30.1
3597,47476,13889.640909090907,98.3
3599,5440,2901.7936507936506,61.5
3600,6623,3435.1911392405054,65.1
3601,5827,3257.1151515151514,4.1
3602,600,600.0,600
3604,6945,3628.8528571428574,37.2
3605,37045.5,13094.000000000002,26
3606,10176,3869.005263157895,32.5
3608,42094,8837.951923076924,8
3609,31480.5,11145.541176470588,52.2
3612,21388,7680.510344827585,14.6
3613,13892,4850.28620689655,56.7
3614,40827,13463.754545454545,134.2
3615,14862,5454.366666666667,35.4
3617,24505.5,8937.289333333332,54.2
3618,25406,9048.989024390243,9.2
3621,11968,4257.487931034483,20.2
3622,48843,13640.173239436619,38.2
3623,10600,2177.3907407407405,36.5
3624,47928,15258.291836734696,32.2
3625,6974,3665.3,44
3626,18549,6733.283333333334,42.4
3628,22945.5,7874.41212121212,49.5
3629,23810,7197.82909090909,17
3631,5224,2959.91724137931,86.4
3632,32074,4945.46,47.3
3636,14730,5053.184615384616,29.6
3638,50922,16213.06923076923,86.7
3640,6454,3230.0012987012983,17.8
3641,3371,1852.4441860465115,6.8
3643,10300,2706.6666666666665,300
3644,3456,1757.9065934065932,2.5
3645,23642,7641.435714285713,36.8
3646,47801,14434.136842105265,56.7
3647,13146,4753.171428571428,35.6
3648,6800,2135.3380952380953,11.8
3649,27592,9937.652272727271,60.7
3650,17682,6273.99,57.4
3651,5081,2652.2766666666676,11.6
3653,33090,11991.607692307694,64.8
3654,29895,10671.858823529414,54.4
3655,23118,7947.85,24.2
3656,39537,2009.7928571428567,14
3660,48250,1884.3348148148143,3.5
3661,4966,2949.7789473684206,65.1
3663,36993,13179.694444444445,66.1
3667,7900,2592.2886363636367,7.7
3668,11200,4450.0,600
3669,12246,4125.672289156628,27.6
3670,4442,2242.590804597701,16.1
3672,29619,10016.01,37.8
3673,8700,1795.8121212121212,9.7
3674,43694,11783.88163265306,1.7
3675,69148,24517.572043010754,63.8
3676,4979,3116.98,53.8
3677,3425,1696.2645161290327,10.8
3678,13352,4591.911666666667,16.7
3679,25862,8397.544444444446,50.4
3680,5800,3509.376470588236,67.9
3682,8400,2379.063063063063,16
3683,35139,12703.04320987654,63.9
3684,6710,3365.8492753623186,24.1
3687,17916,6449.050632911394,35.7
3688,22887,8294.997435897438,40.9
3689,39195,8048.951999999998,45.3
3690,23571,7030.139999999999,34
3691,6540,3393.632222222222,39.1
3693,23170.5,8035.612499999998,2.9
3694,18436,6417.478571428573,45
3696,33567,10521.764285714287,31.3
3697,19600.5,6934.685869565217,6.9
3698,11500,2099.3916666666673,3.2
3699,28939.5,10243.750588235298,66.8
3701,6192,3290.3726027397256,75.3
3702,24508.5,8172.136956521737,49.6
3704,6242,3241.030434782608,26.6
3706,9670,3494.3695652173915,26.9
3708,11600,3026.6666666666665,26
3709,17157,6054.24347826087,38.5
3710,17322,6132.9106382978725,12.5
3712,6074,3275.0078431372553,66.5
3713,49146,14270.722429906544,34.5
3714,49239,12286.843076923078,88.9
3717,23373,7868.618571428572,40.8
3718,12500,1851.7962025316456,35.6
3720,5657,2965.29875,12.8
3721,3391,2050.641176470588,46.6
3723,49485,6582.363157894736,4.7
3725,25489.5,8875.086842105264,57.8
3726,48118,16968.815384615384,108.5
3727,19044,6655.995833333334,32.2
3728,16820,5912.366666666668,36.4
3729,4412,2423.8540540540544,59.3
3730,5152,2595.08245614035,14.1
3731,2962,1997.8181818181818,2.1
3733,37779,11059.512499999999,67.2
3734,10000,2808.2461538461544,18.4
3735,49533,19153.72666666667,6.6
3736,6963,3375.1352941176474,24.6
3737,6852,3420.4622222222224,28.9
3738,30501,10875.821428571428,62.3
3741,9513,3571.309090909091,31.4
3743,31335,10599.675,31.7
3745,39387,13186.883516483516,94.9
3746,28538,10315.053333333335,102.6
3747,12861,4596.959999999999,36.1
3748,3192,1701.9873417721515,40.3
3749,35169,10932.03,81.4
3750,30349.5,10718.813636363637,46.9
3751,29954,10592.865432098764,50.4
3752,25603.5,8607.3,24
3753,5937,3182.2952380952374,23.4
3754,44342,14909.75882352941,48.2
3755,48659,19993.491176470587,35
3756,49906,11987.815254237288,65.5
3758,9021,3345.226315789474,25
3759,4930,2580.505714285714,8.4
3760,49992,15347.843119266052,22.2
3763,15424,5366.011111111112,24.5
3764,12300,2287.8333333333335,14
3765,3106,1853.0,600
3766,28931,5287.183333333333,61.1
3767,17354,5987.879310344828,48.3
3769,6851,3510.8428571428567,36.3
3770,27134,9163.025714285717,38.4
3771,43995,6982.8287671232865,81.2
3772,35361,12781.5,52
3774,19410,6682.74,5.9
3775,6136,3224.233333333333,27.9
3776,34662,10431.066666666668,61.6
3777,3223,1763.2697674418605,53.2
3778,34197,12213.3488372093,86.7
3779,17106,5748.987179487179,56.8
3780,6272,3303.9920000000006,18.4
3781,36049.5,12823.174193548386,21.4
3783,13312.5,4895.056666666667,9.1
3784,11122,3905.9,20.8
3785,35763,12701.452127659577,28.4
3786,49767,14385.482178217828,20.3
3787,31425,11261.70638297872,34.8
3788,40359,2210.745806451613,5.9
3789,37099,12212.58888888889,44
3791,41520,13958.966666666665,98.1
3792,5277,2649.5891566265063,15
3793,16758,5674.921428571428,9.3
3795,28665,9838.580000000002,45.7
3796,23362,8134.050000000002,21.2
3797,9100,1164.151282051283,3.1
3799,24096,8335.333333333334,10
3800,11090,4159.687500000001,31.4
3801,32926,11054.199999999999,33.3
3802,4914,3061.146153846154,3.4
3803,11674,3901.596551724138,10.5
3804,47436,16674.810416666667,106.4
3805,17745,6118.377611940299,41.4
3806,33852,11521.31111111111,47.9
3807,29298,10207.429411764708,65.6
3808,23688,8329.952325581397,39.4
3809,15570,5500.625,32.5
3810,6541,3421.988571428571,29.4
3811,8400,2916.828571428571,10.8
3812,4980,2715.546511627907,48.8
3814,11100,3030.0,300
3815,44322,15022.287499999999,154.6
3816,9800,3612.5,100
3817,14691,5039.096153846153,28.1
3818,26049,9136.695049504953,55.8
3819,15980,4933.875,55.5
3820,18122,6082.726744186046,51.6
3821,45111,3332.760714285715,22.6
3822,26020,8266.404166666667,28.6
3823,43708,4606.218181818182,82.6
3824,13947,4959.197222222222,28.2
3825,35781,3153.3921568627434,58.4
3826,10800,3851.4939999999983,19.6
3827,13664,4997.314285714287,22.5
3832,11670,4078.5360000000005,19.2
3834,20812,6742.349999999999,34.7
3835,21350,7577.958947368422,46.3
3837,20664,7018.42111111111,16.5
3838,18860,6823.242424242423,39.5
3839,46082,16479.36444444444,35.3
3840,5970,3184.5753846153843,43.3
3841,4547,2476.8395348837207,30.7
3843,11700,2432.43,5.5
3844,3390,1798.1265060240958,24.7
3845,36813,12987.345000000003,71.8
3847,30370.5,10547.744736842102,58.6
3848,16293,5682.842857142858,26.8
3849,25275,8905.97272727273,33.7
3850,30315,10769.269411764708,51.1
3854,11400,2199.9636363636364,28.3
3855,32890,11465.099999999999,77.2
3856,4938,1817.0666666666666,13.2
3858,13200,1751.994285714286,36.8
3860,18728,6560.323214285714,56.5
3863,19134,6547.737500000002,46.1
3864,9000,2663.6461538461535,24.7
3865,29112,10436.01489361702,56.3
3866,32856,3234.3500000000013,60
3868,5362,2826.316883116882,55.6
3869,49897,17286.11012658228,45.3
3871,4356,2314.778021978023,62.4
3874,13188,4345.545833333334,44.6
3876,49852,9779.993650793647,4.8
3877,31920,13439.35,57.4
3878,8400,1668.4215384615386,41
3880,6871,4412.0625,21.5
3881,10142,3472.2384615384613,18.3
3882,8800,1683.5857142857146,10.6
3883,45790,2057.256024096386,2.3
3884,12679.5,4580.925,44.2
3886,49557,14797.59,44.2
3887,13500,2392.4052631578948,53.4
3888,10900,2314.285714285714,500
3890,12302,4136.150000000001,40.4
3891,24477,8575.463529411765,41.3
3892,3357,1779.5369863013698,21.1
3893,600,600.0,600
3894,6868,4245.0199999999995,21.1
3895,15625.5,5589.608108108109,53.5
3896,50620,17596.45882352941,55.3
3898,6915,3624.419696969697,79.8
3899,28932,9294.664285714285,21.7
3902,14480,5007.71081081081,61.5
3903,26019,9039.088235294119,36.6
3904,3113,1425.642857142857,9.5
3909,36600,13204.605263157891,58.6
3912,6241,3138.3415384615396,17.7
3913,21520,7032.775,41
3914,32542.5,11319.764705882353,73
3915,34696,12414.675,84.6
3917,31596,11184.199999999999,5.5
3918,13923,4929.626249999999,39.3
3920,49584,13663.715957446806,95.2
3921,49064,12938.170689655173,122.2
3923,32956,11817.991304347823,6.7
3924,4764,2853.864705882353,56.5
3925,49419,16193.396078431373,133.1
3926,5427,2945.6686274509807,67.8
3927,7483.5,2763.2445652173915,17.9
3928,9700,1521.3333333333333,16.3
3930,28833,10189.557142857142,20.6
3931,29508,10053.0625,56.4
3932,6957,5065.314285714286,72.2
3933,40581,8521.447058823529,93.2
3935,32604,10973.424752475248,78.1
3936,11300,2052.210416666667,10.7
3937,5258,2582.3720000000003,14.7
3938,34551,12564.230666666668,60
3939,11649,3963.4302083333328,25.9
3940,26842,9283.093333333334,57.5
3941,300,300.0,300
3943,2913,1421.1095238095238,7.8
3944,25996,9170.456250000001,56.1
3945,12100,3100.3545454545456,3.9
3946,26493,8963.527272727273,41.3
3947,30664.5,10362.237500000001,25
3948,22635,7876.282278481013,73.4
3949,18155,2935.494444444444,70.6
3952,6610,3559.3176470588232,62.6
3954,6109,3193.9902439024386,29.9
3955,11534,3773.4330000000004,42.9
3956,15586,5829.516666666666,10.7
3957,45694,15374.384615384615,71.9
3960,4807,2534.6898876404493,64.4
3962,800,800.0,800
3965,21146,7318.970192307693,14.3
3966,4334,2143.252,12.4
3968,26292,9228.787999999999,55.1
3969,26274,9417.847674418608,37.6
3970,57232,20596.06666666667,23.9
3972,25902,9215.89493670886,59.7
3973,15618,5533.846428571428,12.3
3974,22816,7834.840909090909,41.1
3975,3404,1709.2036363636364,13.8
3976,6453,3762.5285714285715,57.7
3977,4636,2459.569333333333,61.7
3978,33327,11601.187234042553,40.2
3979,15796.5,5388.3,35.9
3980,12832.5,4493.241747572816,28.6
3981,3397,1859.9930232558143,16.3
3982,3230,1727.815189873418,49.5
3983,21939,7938.497894736842,45.4
3984,500,500.0,500
3989,4016,2227.923076923077,50.8
3991,300,300.0,300
3993,30022,10165.6875,22.2
3994,13200,4085.714285714286,200
3995,14710,5324.876470588234,12.3
3997,12027,4314.247297297297,43.1
3998,25059,8749.505555555554,36.5
3999,23600,6732.9101010101,30.6
4000,48404,2478.4822695035464,6.4
4001,12800,1495.618518518518,2.1
4008,9700,4537.5,400
4009,37130,13383.189855072465,33.9
4010,21252,6664.379999999999,30.1
4013,15045,5270.428865979381,26
4014,46739,15862.99661016949,26.4
4034,17100,3083.5102564102567,23.7
4035,44820,15425.576136363641,29.5
4047,49260,15704.300000000003,4.6
4055,30421.5,10891.316666666664,21.1
4059,10900,1182.5300000000007,2.9
4066,48368,17300.487500000003,39.6
4069,9000,4014.075,32.3
4071,29808,9504.283333333333,59.2
4078,35604,12872.72,140.2
4079,48358,13041.749999999998,74.4
4081,11878,6195.533333333334,29.4
4082,26882,2966.544444444444,23.5
4086,63536,21331.981818181815,75.4
4088,39131,10091.62857142857,44.4
4090,13300,6300.0,200
4092,17388,6219.464999999999,49.9
4093,49614,2935.8907407407414,32
4102,700,700.0,700
4103,49396,19793.1602739726,39.7
4105,48207,2781.425352112676,7.7
4109,44941,1965.9246913580243,2.9
4119,27221,1696.278640776699,26.8
4121,36860,2643.4719999999998,4.3
4131,49895,18386.378048780487,115.1
4134,48668,14607.832758620687,71.8
4159,49859,2611.904958677686,1.4
4161,16756,6046.882608695653,17.3
4171,49827,13468.295327102805,5.6
4173,39330,2194.3053571428563,49.4
4186,31094,9603.61,22.4
4195,49227,16458.97252747253,44.1
4204,36085,3015.7133333333336,9.4
4214,48141,13938.451515151513,10.1
4225,33178,12069.965517241379,57.9
4237,47203,13762.009333333333,12.1
4240,41499,14523.911111111109,24.7
4245,22856,8149.046268656714,52.9
4253,61878,21675.343478260867,69.5
4254,44966,2877.983177570093,4.8
4255,51645,18507.45256410257,83.4
4258,49573,18695.096,10.3
4259,66165,24446.25,112.5
4260,36680,12456.16111111111,65.4
4263,47454,5476.849999999999,26.2
4264,32250,11729.563999999998,104.7
4269,49429,14450.063636363637,23.5
4273,47067,9093.1,67.1
4276,49785,12464.891044776119,56
4283,31821,11114.967272727274,48.9
4286,41542,17936.2,122.1
4287,9330,3380.732530120481,28.6
4296,28093.5,10106.958333333334,7.2
4318,69144,24797.013333333336,95.5
4321,49669,14748.838053097346,132.9
4328,9618,3428.698507462687,29.9
4329,46557,2989.922807017544,3.6
4330,49399,11639.680645161294,68.2
4337,49907,14636.958064516128,43.8
4343,23408,8452.857894736844,35.8
4346,48712,21822.13714285714,91.9
4347,48229,2387.235820895523,8.8
4349,49152,16543.22857142857,56.9
4350,26347.5,9522.546739130436,61.9
4352,36404,12978.5011627907,69.6
4355,39793,2139.7588607594944,22.8
4356,9888,3559.444594594595,8.4
4368,17436,6152.624489795919,34.8
4375,71824,24148.379999999997,20.5
4377,49877,16516.91941747573,53.6
4379,9200,3365.742857142857,8.3
4383,19784,7532.125,44.5
4385,48082,3155.3778947368423,15.6
4389,21494,7062.758333333334,13.3
4405,48192,16673.88,214.5
4408,48924,14228.498630136985,65
4413,50178,17512.224,69.5
4414,16257,5482.852380952382,51.9
4416,49892,2233.6209302325583,7
4418,20452.5,7153.872222222224,50.3
4423,44281,13746.65,19.1
4424,12424,4594.929166666666,5.1
4427,14886,4840.648780487804,54.5
4434,48108,17908.160714285714,134
4437,25210,1910.2830769230768,18.4
4438,10800,3405.9307692307693,15.2
4439,6783,2580.413793103448,13.1
4442,19328,6764.17,73.6
4447,49871,16504.253846153846,16.8
4448,41064,9241.760606060605,8.8
4454,1100,1100.0,1100
4458,14287,3746.5538461538463,36.1
4462,49631,12213.028571428571,20
4463,10904,4002.5093023255827,20.7
4470,60854,21454.068354430383,121.5
4476,21513,7555.3234042553195,72.8
4478,36372,13118.57590361446,32.9
4480,11574,3848.554545454546,26
4484,49648,10045.140860215057,70
4488,13290,4837.772222222222,16.6
4493,47538,16112.15,10.6
4503,48633,18854.3875,65.4
4511,8883,3206.32688172043,12.4
4514,73800,26435.234246575343,76
4519,10200,1541.6526315789483,4.6
4526,18710,6746.044736842107,9.2
4537,49228,17725.763636363637,261
4538,14000,1928.7619047619044,3.8
4543,12000,2775.2797619047624,14
4576,28365,9277.392592592592,83.6
4580,49397,11452.434782608696,90.7
4585,13609,6738.766666666666,62.9
4588,7424,2702.025,8.7
4589,11100,2735.568181818181,26.2
4596,45503,9522.213829787237,17.1
4650,9500,3118.0344827586205,34.9
4659,49128,13961.20759493671,44.9
4727,53613,19481.758333333335,69.6
4743,48744,14465.88376068376,8.2
4753,15382,4861.775,65.1
4768,49849,19272.971428571425,52.6
4774,35163,12116.376315789475,52
4825,16048,5691.8852941176465,59.2
4851,42127,13177.707692307693,55.6
4852,13600,4581.6407407407405,43.4
4894,29255,13154.833333333336,45.1
4907,23282,8028.005999999999,38.1
4937,46108,14003.602127659575,6.7
4948,37346,8558.236,21.9
4981,34960,11922.27619047619,35.6
4994,31830,8032.675,141.4
4995,42530,8997.414285714287,1.5
5001,45549,20541.959459459464,105
5011,49010,14425.190909090914,12.6
5024,13047,4722.297058823529,25.3
5033,10734,3711.3310344827587,24.1
5063,47986,9897.363636363638,35
5065,49725,10841.110091743121,1.8
5066,47337,13988.388888888889,36.9
5092,8200,1766.6303370786513,20.4
5120,44802,13879.189285714285,52.9
5125,49161,17262.526315789473,32.9
5126,12549,4421.572727272727,24.4
5129,48757,15623.80909090909,0.5
5194,48125,14727.319607843137,25.3
5213,70071,17416.526086956525,68.7
5215,23230.5,7799.868965517242,49.4
5228,74522,26907.22692307692,43.3
5250,33517,10458.050000000001,5.7
5256,41783,14309.0,52.4
5263,8888,3480.195555555556,23.2
5270,67124,23558.290909090912,110.2
5313,44519,14927.625,39.4
5343,19080,6910.595454545455,12.6
5357,15458,5483.9000000000015,31.7
5366,48996,13107.062626262627,3.4
5369,9600,3065.6358490566045,10.8
5372,49988,16492.14485981308,78
5385,22404,7546.752173913043,32.2
5387,15076,5375.339285714285,29.5
5422,49781,19070.65344827586,9.7
5423,49908,11556.328971962617,11
5428,47436,13374.849999999999,77.8
5429,13318,4781.921212121211,20.5
5442,46739,11542.82894736842,33.3
5472,11300,2502.3790000000004,13.6
5481,54645,19731.79230769231,70.1
5483,24003,7946.252293577981,11.8
5505,33773,8590.966666666667,16.3
5541,11200,4044.684615384616,20.7
5546,38054,13343.961538461539,18.6
5574,71565,25106.97209302325,95.5
5593,49412,18505.68333333333,108.4
5622,48883,20124.317910447757,90.2
5628,20727,7056.204545454547,43.4
5632,42729,11216.012500000003,31.1
5650,36975,12494.76153846154,68.7
5661,48375,12188.300000000001,39.5
5692,40927,10147.46,59.8
5700,14422.5,5169.697727272727,26.2
5726,47407,14167.994444444443,69.7
5735,49763,17131.333333333332,5.1
5740,48257,11683.47192982456,1.7
5742,39741,14073.042857142855,107.8
5767,12912,4517.825,40.2
5774,29418,10761.475,71.1
5794,47109,11561.24,14.8
5817,12766,4392.8,12.4
5868,47601,10547.96403508772,3.1
5878,16210,5687.425,39.7
5891,48891,17495.916666666668,21.6
5927,16356,3691.82380952381,16.7
5952,52968,18498.09259259259,105.9
5984,23578,8512.382051282055,39.8
5991,24372,8584.586956521738,37.1
6030,30055.5,10476.673684210524,26.9
6034,47757,16035.55806451613,42.4
6040,33098,11518.78888888889,34.8
6051,11600,3712.3666666666663,9.5
6118,47433,13666.849999999999,105.9
6148,34557,11115.263636363636,19.5
6226,59793,21806.935294117644,32.1
6273,49341,8544.574999999999,63.3
6281,16060,5922.869724770642,12.9
6289,49917,18351.10263157895,135.9
6321,48518,12809.959016393443,6.4
6353,36634.5,13163.365517241378,24.3
6358,50696,17764.690625,25.6
6363,17580,6398.487096774194,36.7
6397,27150,9716.021621621625,52.9
6400,49634,12129.322222222221,96.5
6425,18552,6311.736,8.3
6434,45640,13368.282758620688,83.5
6463,41701,7994.458823529411,0.5
6472,57680,19429.611538461537,111
6473,47434,15876.135714285716,17
6511,47945,11513.147945205477,8.4
6512,16152,6145.096296296296,42.6
6555,48828,13977.941935483874,71.5
6609,49767,18483.85769230769,15.9
6636,49306,11022.380459770115,28.5
6688,8200,4243.1,16.3
6701,35760,11706.590909090908,23.6
6715,20684,7317.181578947369,30.5
6738,28431,9919.538709677418,14.1
6806,36434,12834.87948717949,25.2
6872,30174,10083.833333333334,49.6
6897,49455,15110.643396226416,19.7
6910,46685,9902.021621621621,3.1
6924,36536,12922.227027027027,108.1
6927,43815,9335.388461538461,13
6930,36289.5,12249.336842105264,65.4
6985,48172,16277.060714285717,13.4
7011,49931,10725.18804347826,1.7
7033,8000,2522.78125,13
7101,46900,12616.533333333335,13
7123,47705,13031.063636363637,32.8
7133,12100,2590.1029411764707,33.8
7136,49816,14442.828205128204,60.9
7184,34486,12015.777777777777,38.6
7190,12138,4125.163265306122,51.7
7203,49982,10066.62247191011,11.8
7231,49103,13970.639316239314,17
7401,30354,10395.177272727273,13.5
7418,22708,4202.679310344828,44.8
7445,48139,9204.863829787235,27.2
7449,14000,2223.754545454545,14.9
7454,10500,2763.92,26.5
7465,600,600.0,600
7485,34198,10908.277777777777,16
7487,47965,11098.194285714286,1.7
7520,24254,5843.300000000001,6.2
7523,30950,6845.750000000001,6.4
7546,31462,10373.63870967742,71.6
7562,58052,21228.227272727272,64.8
7606,46829,16177.397142857148,71.8
7607,22267.5,7781.153658536584,36.5
7614,60108,21503.089999999993,91.6
7618,35436,8106.586885245904,65.6
7753,46889,16546.952272727274,119.6
7765,47513,9539.813333333332,56.9
7769,46888,14476.62,123.9
7774,48332,8540.648920863307,1.7
7795,48768,18717.61408450704,27.1
7815,49775,18658.64,152.6
7819,13251,4204.593617021276,26
7824,11500,4500.0,600
7828,14900,2900.2853658536583,64.1
7844,47906,18390.37142857143,29.4
7857,57164,20195.84054054054,113.6
7859,54092,19563.422500000008,92.7
