client_id,account_id,district_id,birthday,gender,dem_name,dem_region
4311,3573,59,810412,m,Kromeriz,south Moravia
4312,3574,72,791020,f,Olomouc,north Moravia
4313,3575,7,680221,f,Melnik,central Bohemia
4314,3576,58,250524,f,Jihlava,south Moravia
4315,3577,74,590425,f,Ostrava - mesto,north Moravia
4316,3578,1,430826,f,Hl.m. Praha,Prague
4317,3579,53,781011,f,Blansko,south Moravia
4318,3580,43,420911,f,Hradec Kralove,east Bohemia
4320,3581,66,581104,f,Zdar nad Sazavou,south Moravia
4321,3582,19,731018,f,Prachatice,south Bohemia
4323,3583,40,240320,m,Teplice,north Bohemia
4325,3584,55,470719,m,Brno - venkov,south Moravia
4326,3585,1,300920,m,Hl.m. Praha,Prague
4328,3586,59,760613,f,Kromeriz,south Moravia
4329,3587,64,470518,f,Zlin,south Moravia
4330,3588,33,210702,m,Decin,north Bohemia
4331,3589,5,590903,m,Kolin,central Bohemia
4332,3590,57,360111,m,Hodonin,south Moravia
4333,3591,1,580420,m,Hl.m. Praha,Prague
4335,3592,54,241225,f,Brno - mesto,south Moravia
4336,3593,1,690802,f,Hl.m. Praha,Prague
4337,3594,29,660421,m,Rokycany,west Bohemia
4338,3595,30,441025,m,Sokolov,west Bohemia
4339,3596,59,770915,f,Kromeriz,south Moravia
4340,3597,1,490718,f,Hl.m. Praha,Prague
4341,3598,76,640501,m,Sumperk,north Moravia
4342,3599,63,180407,f,Vyskov,south Moravia
4343,3600,27,290809,f,Plzen - jih,west Bohemia
4344,3601,54,250615,m,Brno - mesto,south Moravia
4345,3602,18,740929,f,Pisek,south Bohemia
4346,3603,3,730920,f,Beroun,central Bohemia
4347,3604,75,260620,f,Prerov,north Moravia
4348,3605,3,780417,f,Beroun,central Bohemia
4349,3606,1,590822,f,Hl.m. Praha,Prague
4352,3608,72,710724,m,Olomouc,north Moravia
4353,3609,28,790919,f,Plzen - sever,west Bohemia
4355,3610,1,381229,f,Hl.m. Praha,Prague
4358,3612,70,421024,m,Karvina,north Moravia
4359,3613,43,500802,m,Hradec Kralove,east Bohemia
4360,3614,19,650710,f,Prachatice,south Bohemia
4361,3615,46,550504,m,Nachod,east Bohemia
4362,3616,50,430916,m,Svitavy,east Bohemia
4364,3617,22,771205,m,Domazlice,west Bohemia
4365,3618,29,610512,m,Rokycany,west Bohemia
4367,3620,14,820330,m,Ceske Budejovice,south Bohemia
4368,3621,32,771021,f,Ceska Lipa,north Bohemia
4369,3622,53,650615,m,Blansko,south Moravia
4370,3623,59,390628,m,Kromeriz,south Moravia
4371,3624,32,681212,m,Ceska Lipa,north Bohemia
4372,3625,3,331011,m,Beroun,central Bohemia
4373,3626,51,511220,m,Trutnov,east Bohemia
4376,3628,70,540305,m,Karvina,north Moravia
4377,3629,48,780131,m,Rychnov nad Kneznou,east Bohemia
4380,3631,1,310513,m,Hl.m. Praha,Prague
4381,3632,56,590125,m,Breclav,south Moravia
4382,3633,18,801020,m,Pisek,south Bohemia
4383,3634,21,630801,m,Tabor,south Bohemia
4384,3635,10,730112,f,Praha - vychod,central Bohemia
4385,3636,21,721002,f,Tabor,south Bohemia
4386,3637,53,451227,f,Blansko,south Moravia
4387,3638,52,460218,m,Usti nad Orlici,east Bohemia
4388,3639,4,360916,f,Kladno,central Bohemia
4389,3640,10,260701,f,Praha - vychod,central Bohemia
4390,3641,7,720429,f,Melnik,central Bohemia
4393,3643,1,410911,f,Hl.m. Praha,Prague
4394,3644,38,751230,f,Louny,north Bohemia
4395,3645,36,580516,f,Liberec,north Bohemia
4396,3646,63,741107,f,Vyskov,south Moravia
4398,3647,77,580723,m,Vsetin,north Moravia
4399,3648,61,671120,f,Trebic,south Moravia
4400,3649,54,590829,f,Brno - mesto,south Moravia
4401,3650,8,680720,m,Mlada Boleslav,central Bohemia
4402,3651,23,290411,m,Cheb,west Bohemia
4403,3652,36,381019,f,Liberec,north Bohemia
4404,3653,31,510409,f,Tachov,west Bohemia
4405,3654,47,590417,f,Pardubice,east Bohemia
4406,3655,1,541101,m,Hl.m. Praha,Prague
4407,3656,53,750706,m,Blansko,south Moravia
4408,3657,62,230519,m,Uherske Hradiste,south Moravia
4410,3658,24,760112,f,Karlovy Vary,west Bohemia
4411,3659,54,500102,m,Brno - mesto,south Moravia
4413,3660,74,770504,m,Ostrava - mesto,north Moravia
4414,3661,50,330619,m,Svitavy,east Bohemia
4415,3662,4,770709,m,Kladno,central Bohemia
4416,3663,67,701225,m,Bruntal,north Moravia
4417,3664,1,760424,m,Hl.m. Praha,Prague
4418,3665,28,700519,m,Plzen - sever,west Bohemia
4420,3667,55,570506,m,Brno - venkov,south Moravia
4421,3668,1,440627,f,Hl.m. Praha,Prague
4422,3669,76,430731,f,Sumperk,north Moravia
4423,3670,27,180524,m,Plzen - jih,west Bohemia
4424,3671,21,330506,m,Tabor,south Bohemia
4426,3672,26,690913,f,Plzen - mesto,west Bohemia
4427,3673,30,401103,m,Sokolov,west Bohemia
4428,3674,38,540309,m,Louny,north Bohemia
4429,3675,64,450402,m,Zlin,south Moravia
4431,3676,58,300930,m,Jihlava,south Moravia
4432,3677,1,640314,f,Hl.m. Praha,Prague
4433,3678,1,680222,m,Hl.m. Praha,Prague
4434,3679,64,640329,m,Zlin,south Moravia
4436,3680,27,200428,m,Plzen - jih,west Bohemia
4437,3681,70,611026,f,Karvina,north Moravia
4439,3682,70,750325,m,Karvina,north Moravia
4440,3683,33,481226,m,Decin,north Bohemia
4442,3684,23,210429,f,Cheb,west Bohemia
4444,3686,77,690328,m,Vsetin,north Moravia
4446,3687,71,501011,f,Novy Jicin,north Moravia
4448,3688,70,420502,f,Karvina,north Moravia
4449,3689,8,491108,m,Mlada Boleslav,central Bohemia
4450,3690,67,490105,f,Bruntal,north Moravia
4451,3691,50,271019,f,Svitavy,east Bohemia
4452,3692,70,240608,f,Karvina,north Moravia
4453,3693,61,760529,f,Trebic,south Moravia
4455,3694,70,760729,m,Karvina,north Moravia
4456,3695,30,361023,m,Sokolov,west Bohemia
4457,3696,1,430117,m,Hl.m. Praha,Prague
4458,3697,45,501223,f,Jicin,east Bohemia
4459,3698,1,620521,f,Hl.m. Praha,Prague
4461,3699,50,570422,f,Svitavy,east Bohemia
4462,3700,1,770913,m,Hl.m. Praha,Prague
4463,3701,76,230817,m,Sumperk,north Moravia
4464,3702,53,641119,m,Blansko,south Moravia
4465,3703,74,370602,m,Ostrava - mesto,north Moravia
4466,3704,75,221007,f,Prerov,north Moravia
4467,3705,20,441117,f,Strakonice,south Bohemia
4469,3706,8,730228,f,Mlada Boleslav,central Bohemia
4471,3708,64,750611,f,Zlin,south Moravia
4472,3709,74,650725,m,Ostrava - mesto,north Moravia
4473,3710,1,441227,m,Hl.m. Praha,Prague
4474,3711,3,641209,f,Beroun,central Bohemia
4476,3712,3,270113,m,Beroun,central Bohemia
4477,3713,14,570118,m,Ceske Budejovice,south Bohemia
4479,3714,2,580724,f,Benesov,central Bohemia
4480,3715,74,630330,m,Ostrava - mesto,north Moravia
4481,3716,1,750616,m,Hl.m. Praha,Prague
4482,3717,56,790117,m,Breclav,south Moravia
4483,3718,63,660829,f,Vyskov,south Moravia
4484,3719,37,550411,m,Litomerice,north Bohemia
4485,3720,36,190720,m,Liberec,north Bohemia
4487,3721,22,740814,m,Domazlice,west Bohemia
4489,3722,76,480324,m,Sumperk,north Moravia
4491,3723,2,770713,f,Benesov,central Bohemia
4492,3724,16,650908,f,Jindrichuv Hradec,south Bohemia
4493,3725,33,471005,m,Decin,north Bohemia
4494,3726,54,521109,m,Brno - mesto,south Moravia
4495,3727,66,790411,m,Zdar nad Sazavou,south Moravia
4496,3728,10,710219,m,Praha - vychod,central Bohemia
4498,3729,31,311228,m,Tachov,west Bohemia
4500,3730,17,240812,m,Pelhrimov,south Bohemia
4501,3731,70,470318,f,Karvina,north Moravia
4502,3732,21,320110,m,Tabor,south Bohemia
4504,3733,33,651124,f,Decin,north Bohemia
4506,3734,43,541130,f,Hradec Kralove,east Bohemia
4507,3735,1,700803,m,Hl.m. Praha,Prague
4508,3736,54,211114,m,Brno - mesto,south Moravia
4510,3737,34,381228,f,Chomutov,north Bohemia
4511,3738,51,450427,f,Trutnov,east Bohemia
4512,3739,1,631019,m,Hl.m. Praha,Prague
4514,3741,65,401225,m,Znojmo,south Moravia
4515,3742,59,200928,f,Kromeriz,south Moravia
4516,3743,1,610927,f,Hl.m. Praha,Prague
4518,3745,5,520404,f,Kolin,central Bohemia
4519,3746,70,511031,f,Karvina,north Moravia
4520,3747,1,570628,f,Hl.m. Praha,Prague
4521,3748,1,430909,m,Hl.m. Praha,Prague
4522,3749,68,501101,f,Frydek - Mistek,north Moravia
4524,3750,77,570714,m,Vsetin,north Moravia
4526,3751,9,700424,f,Nymburk,central Bohemia
4527,3752,1,630204,f,Hl.m. Praha,Prague
4528,3753,28,220109,m,Plzen - sever,west Bohemia
4529,3754,37,760916,m,Litomerice,north Bohemia
4531,3755,64,640625,f,Zlin,south Moravia
4532,3756,39,531009,m,Most,north Bohemia
4533,3757,64,800129,m,Zlin,south Moravia
4534,3758,38,541224,m,Louny,north Bohemia
4535,3759,1,311203,f,Hl.m. Praha,Prague
4536,3760,44,471014,m,Chrudim,east Bohemia
4539,3763,55,421212,m,Brno - venkov,south Moravia
4540,3764,69,360116,m,Jesenik,north Moravia
4541,3765,32,710302,f,Ceska Lipa,north Bohemia
4542,3766,29,540206,m,Rokycany,west Bohemia
4543,3767,1,411201,m,Hl.m. Praha,Prague
4544,3768,52,550613,f,Usti nad Orlici,east Bohemia
4545,3769,3,360120,f,Beroun,central Bohemia
4546,3770,23,510420,f,Cheb,west Bohemia
4547,3771,22,431230,f,Domazlice,west Bohemia
4548,3772,7,580105,m,Melnik,central Bohemia
4549,3773,10,201030,f,Praha - vychod,central Bohemia
4550,3774,72,421017,f,Olomouc,north Moravia
4551,3775,19,240429,m,Prachatice,south Bohemia
4553,3776,1,450223,f,Hl.m. Praha,Prague
4554,3777,70,370724,m,Karvina,north Moravia
4555,3778,52,600807,m,Usti nad Orlici,east Bohemia
4556,3779,74,700531,m,Ostrava - mesto,north Moravia
4557,3780,44,321024,f,Chrudim,east Bohemia
4559,3781,31,580309,f,Tachov,west Bohemia
4560,3782,9,631020,m,Nymburk,central Bohemia
4561,3783,40,680629,f,Teplice,north Bohemia
4562,3784,25,651011,m,Klatovy,west Bohemia
4563,3785,10,710725,f,Praha - vychod,central Bohemia
4565,3786,21,480303,m,Tabor,south Bohemia
4567,3787,70,370212,m,Karvina,north Moravia
4568,3788,70,820426,m,Karvina,north Moravia
4569,3789,6,710709,f,Kutna Hora,central Bohemia
4570,3790,1,391103,f,Hl.m. Praha,Prague
4571,3791,1,671107,m,Hl.m. Praha,Prague
4572,3792,10,360521,f,Praha - vychod,central Bohemia
4573,3793,5,551012,f,Kolin,central Bohemia
4574,3794,20,661112,f,Strakonice,south Bohemia
4575,3795,36,640920,f,Liberec,north Bohemia
4576,3796,53,580627,m,Blansko,south Moravia
4577,3797,64,490725,f,Zlin,south Moravia
4578,3798,15,761227,m,Cesky Krumlov,south Bohemia
4579,3799,74,390701,f,Ostrava - mesto,north Moravia
4580,3800,30,441124,f,Sokolov,west Bohemia
4581,3801,1,560616,f,Hl.m. Praha,Prague
4582,3802,44,181012,m,Chrudim,east Bohemia
4583,3803,61,410824,f,Trebic,south Moravia
4584,3804,7,490624,f,Melnik,central Bohemia
4585,3805,9,480910,f,Nymburk,central Bohemia
4587,3806,36,780506,f,Liberec,north Bohemia
4588,3807,53,761105,f,Blansko,south Moravia
4589,3808,38,760915,f,Louny,north Bohemia
4590,3809,1,360317,m,Hl.m. Praha,Prague
4591,3810,43,330819,m,Hradec Kralove,east Bohemia
4592,3811,1,550329,f,Hl.m. Praha,Prague
4593,3812,72,320703,m,Olomouc,north Moravia
4594,3813,1,401125,m,Hl.m. Praha,Prague
4596,3814,74,730831,f,Ostrava - mesto,north Moravia
4597,3815,1,520519,f,Hl.m. Praha,Prague
4598,3816,25,410412,f,Klatovy,west Bohemia
4600,3817,70,670313,m,Karvina,north Moravia
4601,3818,74,350402,m,Ostrava - mesto,north Moravia
4603,3819,69,460726,f,Jesenik,north Moravia
4604,3820,1,681002,m,Hl.m. Praha,Prague
4605,3821,18,800909,f,Pisek,south Bohemia
4606,3822,8,371014,m,Mlada Boleslav,central Bohemia
4607,3823,74,761116,f,Ostrava - mesto,north Moravia
4608,3824,41,450118,m,Usti nad Labem,north Bohemia
4609,3825,7,761219,f,Melnik,central Bohemia
4610,3826,34,660102,f,Chomutov,north Bohemia
4611,3827,1,530510,f,Hl.m. Praha,Prague
4612,3828,44,600923,f,Chrudim,east Bohemia
4615,3830,56,510731,m,Breclav,south Moravia
4617,3832,45,771220,m,Jicin,east Bohemia
4619,3833,77,410220,f,Vsetin,north Moravia
4620,3834,54,401101,f,Brno - mesto,south Moravia
4622,3835,50,720525,f,Svitavy,east Bohemia
4623,3836,68,670509,m,Frydek - Mistek,north Moravia
4624,3837,48,660524,f,Rychnov nad Kneznou,east Bohemia
4626,3838,3,471124,f,Beroun,central Bohemia
4627,3839,1,420324,m,Hl.m. Praha,Prague
4629,3840,76,230510,m,Sumperk,north Moravia
4631,3841,8,330401,f,Mlada Boleslav,central Bohemia
4632,3842,1,280418,m,Hl.m. Praha,Prague
4633,3843,62,801031,f,Uherske Hradiste,south Moravia
4634,3844,67,400309,f,Bruntal,north Moravia
4636,3845,48,770922,m,Rychnov nad Kneznou,east Bohemia
4637,3846,61,690213,m,Trebic,south Moravia
4638,3847,33,680226,f,Decin,north Bohemia
4639,3848,20,800516,m,Strakonice,south Bohemia
4640,3849,75,560507,f,Prerov,north Moravia
4641,3850,8,580212,m,Mlada Boleslav,central Bohemia
4643,3851,1,690721,f,Hl.m. Praha,Prague
4644,3852,20,310119,m,Strakonice,south Bohemia
4647,3854,8,780820,m,Mlada Boleslav,central Bohemia
4648,3855,33,640124,m,Decin,north Bohemia
4649,3856,45,280625,f,Jicin,east Bohemia
4650,3857,54,650715,f,Brno - mesto,south Moravia
4651,3858,2,790124,m,Benesov,central Bohemia
4652,3859,53,620226,m,Blansko,south Moravia
4653,3860,4,461218,f,Kladno,central Bohemia
4654,3861,2,500215,f,Benesov,central Bohemia
4656,3862,1,420916,m,Hl.m. Praha,Prague
4657,3863,15,410913,m,Cesky Krumlov,south Bohemia
4658,3864,33,351011,m,Decin,north Bohemia
4659,3865,50,590414,f,Svitavy,east Bohemia
4660,3866,60,750706,f,Prostejov,south Moravia
4661,3867,1,440511,f,Hl.m. Praha,Prague
4662,3868,43,270210,f,Hradec Kralove,east Bohemia
4663,3869,72,421029,m,Olomouc,north Moravia
4664,3870,38,210805,m,Louny,north Bohemia
4665,3871,26,260827,f,Plzen - mesto,west Bohemia
4667,3872,25,410426,m,Klatovy,west Bohemia
4670,3874,51,680814,f,Trutnov,east Bohemia
4672,3875,44,490828,m,Chrudim,east Bohemia
4673,3876,69,520816,m,Jesenik,north Moravia
4674,3877,59,781227,f,Kromeriz,south Moravia
4675,3878,23,751002,m,Cheb,west Bohemia
4677,3880,3,210929,f,Beroun,central Bohemia
4678,3881,21,681206,m,Tabor,south Bohemia
4679,3882,10,480131,m,Praha - vychod,central Bohemia
4680,3883,72,790524,f,Olomouc,north Moravia
4681,3884,1,491008,f,Hl.m. Praha,Prague
4683,3885,51,560802,m,Trutnov,east Bohemia
4684,3886,1,530305,f,Hl.m. Praha,Prague
4685,3887,62,640714,m,Uherske Hradiste,south Moravia
4686,3888,39,440702,m,Most,north Bohemia
4687,3889,16,471219,f,Jindrichuv Hradec,south Bohemia
4689,3890,50,630426,m,Svitavy,east Bohemia
4690,3891,1,620826,f,Hl.m. Praha,Prague
4692,3892,43,550406,f,Hradec Kralove,east Bohemia
4693,3893,42,430302,m,Havlickuv Brod,east Bohemia
4695,3894,52,251211,m,Usti nad Orlici,east Bohemia
4697,3895,27,570925,f,Plzen - jih,west Bohemia
4698,3896,45,630331,m,Jicin,east Bohemia
4699,3897,13,631112,f,Rakovnik,central Bohemia
4700,3898,70,370615,f,Karvina,north Moravia
4701,3899,22,410628,m,Domazlice,west Bohemia
4704,3901,12,550429,f,Pribram,central Bohemia
4705,3902,1,550912,m,Hl.m. Praha,Prague
4706,3903,58,430711,f,Jihlava,south Moravia
4708,3904,18,500714,m,Pisek,south Bohemia
4709,3905,54,780416,m,Brno - mesto,south Moravia
4710,3906,52,610509,f,Usti nad Orlici,east Bohemia
4712,3907,37,600606,f,Litomerice,north Bohemia
4713,3908,13,181104,f,Rakovnik,central Bohemia
4715,3909,1,760812,f,Hl.m. Praha,Prague
4716,3910,10,330802,f,Praha - vychod,central Bohemia
4717,3911,32,440809,m,Ceska Lipa,north Bohemia
4718,3912,2,321122,m,Benesov,central Bohemia
4719,3913,23,370218,m,Cheb,west Bohemia
4720,3914,33,460506,f,Decin,north Bohemia
4721,3915,65,560321,f,Znojmo,south Moravia
4722,3916,8,720128,m,Mlada Boleslav,central Bohemia
4723,3917,1,410206,f,Hl.m. Praha,Prague
4724,3918,53,731014,f,Blansko,south Moravia
4725,3919,34,451117,m,Chomutov,north Bohemia
4727,3920,74,701123,f,Ostrava - mesto,north Moravia
4729,3921,18,450707,m,Pisek,south Bohemia
4730,3922,68,200504,m,Frydek - Mistek,north Moravia
4731,3923,52,730211,f,Usti nad Orlici,east Bohemia
4732,3924,70,180317,m,Karvina,north Moravia
4733,3925,1,550717,m,Hl.m. Praha,Prague
4734,3926,72,250321,m,Olomouc,north Moravia
4736,3927,56,430528,f,Breclav,south Moravia
4737,3928,24,810601,f,Karlovy Vary,west Bohemia
4739,3930,37,600308,f,Litomerice,north Bohemia
4740,3931,28,770612,m,Plzen - sever,west Bohemia
4741,3932,74,290729,f,Ostrava - mesto,north Moravia
4742,3933,61,490413,f,Trebic,south Moravia
4744,3934,6,291218,m,Kutna Hora,central Bohemia
4745,3935,23,480804,f,Cheb,west Bohemia
4746,3936,39,410720,f,Most,north Bohemia
4747,3937,76,220427,f,Sumperk,north Moravia
4749,3938,57,480119,f,Hodonin,south Moravia
4750,3939,70,620404,m,Karvina,north Moravia
4751,3940,35,730108,m,Jablonec n. Nisou,north Bohemia
4752,3941,7,391009,m,Melnik,central Bohemia
4754,3942,27,391228,f,Plzen - jih,west Bohemia
4755,3943,71,540905,f,Novy Jicin,north Moravia
4756,3944,22,500108,f,Domazlice,west Bohemia
4758,3945,50,730109,f,Svitavy,east Bohemia
4760,3946,70,350327,m,Karvina,north Moravia
4762,3947,76,710213,f,Sumperk,north Moravia
4763,3948,1,440223,f,Hl.m. Praha,Prague
4764,3949,54,791015,m,Brno - mesto,south Moravia
4765,3950,48,350306,m,Rychnov nad Kneznou,east Bohemia
4766,3951,22,670527,m,Domazlice,west Bohemia
4767,3952,26,180921,f,Plzen - mesto,west Bohemia
4768,3953,1,600403,f,Hl.m. Praha,Prague
4769,3954,22,230123,f,Domazlice,west Bohemia
4771,3955,64,610107,f,Zlin,south Moravia
4772,3956,6,500129,f,Kutna Hora,central Bohemia
4773,3957,33,520613,f,Decin,north Bohemia
4774,3958,59,510814,m,Kromeriz,south Moravia
4776,3959,1,741222,m,Hl.m. Praha,Prague
4777,3960,64,290623,f,Zlin,south Moravia
4779,3961,52,780210,m,Usti nad Orlici,east Bohemia
4780,3962,54,720201,f,Brno - mesto,south Moravia
4781,3963,9,660815,f,Nymburk,central Bohemia
4782,3964,25,661228,m,Klatovy,west Bohemia
4783,3965,31,781016,f,Tachov,west Bohemia
4784,3966,42,201208,f,Havlickuv Brod,east Bohemia
4786,3967,54,380816,m,Brno - mesto,south Moravia
4787,3968,36,620312,m,Liberec,north Bohemia
4788,3969,39,800427,f,Most,north Bohemia
4789,3970,24,400926,f,Karlovy Vary,west Bohemia
4790,3971,75,460209,m,Prerov,north Moravia
4791,3972,51,360215,m,Trutnov,east Bohemia
4792,3973,20,570525,f,Strakonice,south Bohemia
4793,3974,55,460215,f,Brno - venkov,south Moravia
4794,3975,20,451116,f,Strakonice,south Bohemia
4795,3976,74,250918,f,Ostrava - mesto,north Moravia
4796,3977,7,280311,m,Melnik,central Bohemia
4797,3978,59,400903,f,Kromeriz,south Moravia
4798,3979,37,620102,f,Litomerice,north Bohemia
4799,3980,75,460320,f,Prerov,north Moravia
4801,3981,23,781125,m,Cheb,west Bohemia
4802,3982,26,710706,m,Plzen - mesto,west Bohemia
4803,3983,67,450807,m,Bruntal,north Moravia
4804,3984,51,300207,f,Trutnov,east Bohemia
4805,3985,1,350313,f,Hl.m. Praha,Prague
4806,3986,19,440201,f,Prachatice,south Bohemia
4807,3987,25,481228,m,Klatovy,west Bohemia
4808,3988,23,811124,f,Cheb,west Bohemia
4809,3989,19,301101,m,Prachatice,south Bohemia
4811,3990,77,710326,f,Vsetin,north Moravia
4812,3991,1,250626,m,Hl.m. Praha,Prague
4813,3992,43,681025,m,Hradec Kralove,east Bohemia
4814,3993,54,620228,m,Brno - mesto,south Moravia
4815,3994,15,700917,m,Cesky Krumlov,south Bohemia
4817,3995,12,690904,m,Pribram,central Bohemia
4818,3996,1,320313,m,Hl.m. Praha,Prague
4819,3997,62,640413,m,Uherske Hradiste,south Moravia
4820,3998,2,690919,f,Benesov,central Bohemia
4821,3999,35,390608,f,Jablonec n. Nisou,north Bohemia
4823,4000,7,820416,m,Melnik,central Bohemia
4824,4001,54,400305,m,Brno - mesto,south Moravia
4826,4003,25,771227,f,Klatovy,west Bohemia
4831,4008,27,580814,m,Plzen - jih,west Bohemia
4832,4009,56,570109,f,Breclav,south Moravia
4833,4010,30,710228,f,Sokolov,west Bohemia
4836,4013,73,521231,m,Opava,north Moravia
4837,4014,56,670313,f,Breclav,south Moravia
4853,4026,58,390301,m,Jihlava,south Moravia
4861,4033,57,771101,f,Hodonin,south Moravia
4862,4034,1,431123,f,Hl.m. Praha,Prague
4863,4035,1,740302,f,Hl.m. Praha,Prague
4877,4047,45,570219,m,Jicin,east Bohemia
4882,4052,36,781221,m,Liberec,north Bohemia
4886,4055,23,791209,m,Cheb,west Bohemia
4892,4059,34,690308,m,Chomutov,north Bohemia
4901,4066,72,500508,f,Olomouc,north Moravia
4904,4069,38,610419,f,Louny,north Bohemia
4906,4071,64,761019,f,Zlin,south Moravia
4915,4078,40,630719,m,Teplice,north Bohemia
4916,4079,52,390109,m,Usti nad Orlici,east Bohemia
4918,4081,11,680506,m,Praha - zapad,central Bohemia
4919,4082,49,510526,f,Semily,east Bohemia
4923,4086,66,620702,m,Zdar nad Sazavou,south Moravia
4925,4088,45,510618,m,Jicin,east Bohemia
4927,4090,72,550316,f,Olomouc,north Moravia
4928,4091,9,760209,m,Nymburk,central Bohemia
4929,4092,74,430730,m,Ostrava - mesto,north Moravia
4930,4093,1,810730,m,Hl.m. Praha,Prague
4937,4099,54,601109,f,Brno - mesto,south Moravia
4941,4102,60,790225,f,Prostejov,south Moravia
4942,4103,38,590705,m,Louny,north Bohemia
4944,4105,58,820407,m,Jihlava,south Moravia
4949,4109,54,821020,m,Brno - mesto,south Moravia
4956,4116,6,461010,m,Kutna Hora,central Bohemia
4959,4119,77,790425,m,Vsetin,north Moravia
4961,4121,54,820731,m,Brno - mesto,south Moravia
4968,4127,50,380526,m,Svitavy,east Bohemia
4969,4128,64,680720,f,Zlin,south Moravia
4972,4130,70,770713,f,Karvina,north Moravia
4974,4131,5,620630,f,Kolin,central Bohemia
4976,4132,36,810118,m,Liberec,north Bohemia
4979,4134,7,370628,m,Melnik,central Bohemia
4989,4140,28,350904,m,Plzen - sever,west Bohemia
4992,4143,55,720714,f,Brno - venkov,south Moravia
4993,4144,1,730627,f,Hl.m. Praha,Prague
5002,4150,65,770717,f,Znojmo,south Moravia
5010,4156,42,500908,f,Havlickuv Brod,east Bohemia
5012,4158,27,720922,f,Plzen - jih,west Bohemia
5013,4159,74,800915,m,Ostrava - mesto,north Moravia
5016,4161,1,460105,f,Hl.m. Praha,Prague
5028,4171,28,760410,m,Plzen - sever,west Bohemia
5030,4173,1,800115,m,Hl.m. Praha,Prague
5046,4186,1,370822,m,Hl.m. Praha,Prague
5050,4190,62,510119,m,Uherske Hradiste,south Moravia
5056,4195,67,570204,f,Bruntal,north Moravia
5067,4204,21,750910,f,Tabor,south Bohemia
5072,4208,1,810324,f,Hl.m. Praha,Prague
5081,4214,1,611031,f,Hl.m. Praha,Prague
5093,4225,55,490412,f,Brno - venkov,south Moravia
5107,4237,18,471006,f,Pisek,south Bohemia
5111,4240,50,591212,m,Svitavy,east Bohemia
5117,4245,52,750321,m,Usti nad Orlici,east Bohemia
5126,4253,43,650403,m,Hradec Kralove,east Bohemia
5127,4254,70,750405,f,Karvina,north Moravia
5128,4255,70,631224,m,Karvina,north Moravia
5132,4258,51,671021,m,Trutnov,east Bohemia
5133,4259,66,590810,f,Zdar nad Sazavou,south Moravia
5134,4260,56,670719,f,Breclav,south Moravia
5137,4263,5,790505,m,Kolin,central Bohemia
5138,4264,28,740805,f,Plzen - sever,west Bohemia
5141,4266,54,530519,f,Brno - mesto,south Moravia
5143,4268,77,730309,m,Vsetin,north Moravia
5145,4269,26,501031,f,Plzen - mesto,west Bohemia
5149,4273,15,621218,m,Cesky Krumlov,south Bohemia
5152,4276,43,750909,f,Hradec Kralove,east Bohemia
5159,4283,39,641202,m,Most,north Bohemia
5163,4286,43,571028,f,Hradec Kralove,east Bohemia
5164,4287,1,711130,m,Hl.m. Praha,Prague
5171,4293,64,560923,f,Zlin,south Moravia
5175,4296,63,490918,f,Vyskov,south Moravia
5180,4301,1,431220,m,Hl.m. Praha,Prague
5189,4309,74,610110,f,Ostrava - mesto,north Moravia
5200,4318,33,600423,f,Decin,north Bohemia
5203,4320,61,450908,f,Trebic,south Moravia
5204,4321,47,630122,m,Pardubice,east Bohemia
5212,4328,72,461012,f,Olomouc,north Moravia
5213,4329,1,801010,m,Hl.m. Praha,Prague
5214,4330,47,760912,m,Pardubice,east Bohemia
5217,4332,74,400716,f,Ostrava - mesto,north Moravia
5223,4336,2,770111,f,Benesov,central Bohemia
5224,4337,29,490724,m,Rokycany,west Bohemia
5232,4342,74,480406,f,Ostrava - mesto,north Moravia
5233,4343,31,671030,m,Tachov,west Bohemia
5236,4346,25,780603,m,Klatovy,west Bohemia
5237,4347,1,770803,m,Hl.m. Praha,Prague
5240,4349,74,400217,m,Ostrava - mesto,north Moravia
5241,4350,63,780626,m,Vyskov,south Moravia
5243,4352,2,700418,m,Benesov,central Bohemia
5245,4354,38,420318,f,Louny,north Bohemia
5246,4355,31,820515,m,Tachov,west Bohemia
5247,4356,47,430414,m,Pardubice,east Bohemia
5249,4358,5,710105,f,Kolin,central Bohemia
5253,4361,69,461007,f,Jesenik,north Moravia
5263,4368,1,620227,f,Hl.m. Praha,Prague
5273,4375,39,590110,m,Most,north Bohemia
5275,4377,28,500521,m,Plzen - sever,west Bohemia
5277,4379,44,681107,f,Chrudim,east Bohemia
5281,4383,73,411224,m,Opava,north Moravia
5283,4385,23,820310,m,Cheb,west Bohemia
5284,4386,51,710924,f,Trutnov,east Bohemia
5287,4389,77,710102,m,Vsetin,north Moravia
5308,4405,41,740709,f,Usti nad Labem,north Bohemia
5312,4408,71,470108,m,Novy Jicin,north Moravia
5318,4413,74,680328,m,Ostrava - mesto,north Moravia
5320,4414,24,510407,f,Karlovy Vary,west Bohemia
5322,4415,73,560313,f,Opava,north Moravia
5323,4416,14,760217,f,Ceske Budejovice,south Bohemia
5325,4418,66,700918,f,Zdar nad Sazavou,south Moravia
5333,4423,39,670529,f,Most,north Bohemia
5334,4424,48,351229,m,Rychnov nad Kneznou,east Bohemia
5337,4427,32,610502,m,Ceska Lipa,north Bohemia
