account_id,avg_balance,max_balance,min_balance,avg_amount,max_amount,min_amout
3579,58793.49810126583,87938.5,1000,9036.336708860763,36128,14.6
3580,39125.69333333337,67115.3,1000,4741.949259259261,34240,14.6
3582,16426.396721311485,21372.3,700,1269.096721311476,2942,14.6
3583,26545.460784313716,39870,500,2097.5470588235303,5336,14.6
3584,43465.58928571427,84268.7,200,14469.021428571428,50740,14.6
3585,23828.92,31518.3,300,3047.3866666666663,6242,14.6
3586,35641.60139534884,60012.3,300,5752.5353488372075,27600,13.2
3587,18336.233333333323,27622.5,700,1386.4405797101456,11400,14.6
3588,26310.944444444445,35988.5,700,3004.572222222222,6679,14.6
3589,25848.025,44861.1,1100,11215.275,32231,30.1
3590,45420.81666666665,68747.9,800,10500.629999999997,32822,14.6
3591,64277.61999999996,130280.2,200,14908.530909090909,58600,100
3592,24212.84806866949,34845.9,600,2439.596566523603,14750,14.6
3593,37020.52352941181,58133.1,200,5153.488888888892,23680.5,14.6
3594,51679.398660714316,159776.8,600,13269.05089285715,62900,10.7
3595,24077.587845303842,44434.5,700,4707.577900552483,17704.5,14.6
3596,46642.39032258065,73690.1,500,9604.012903225806,27697.5,14.6
3597,61786.68913043477,111062.5,500,12502.502173913042,47476,98.3
3599,22569.089932885894,32689.8,700,2271.3382550335564,12900,14.6
3600,34431.45754716981,50875.9,1100,2373.526886792451,13600,14.6
3601,32296.55384615383,50430.4,700,2123.0923076923086,6400,4.1
3602,600.0,600,600,600.0,600,600
3604,26622.070491803257,38594.8,500,2660.0158469945336,7650,14.6
3605,34003.51875000001,68672.8,600,9675.562499999998,37045.5,14.6
3606,27766.7,39488.5,900,3854.671875000001,10176,14.6
3608,33219.90000000003,113865.5,500,6844.426923076923,64900,8
3609,45521.547407407415,75897.3,600,6830.611851851856,45280,14.6
3612,33972.384729064055,64964.1,700,4175.694581280786,21388,14.6
3613,25326.538783269945,43544.3,200,3141.6901140684395,13892,14.6
3614,55432.12499999999,101601.2,500,12163.49375,40827,14.6
3615,17304.4,32726.2,300,5454.366666666667,14862,35.4
3617,52848.03453237408,89890.6,1100,4547.185251798562,24505.5,14.6
3618,35921.53089430898,70540.5,700,5756.6670731707345,25406,9.2
3621,28645.362992125978,41904.3,400,3651.711023622045,11968,14.6
3622,45087.550581395386,133647.6,500,11206.006395348844,69600,14.6
3623,25566.784615384622,32881.3,600,1592.6300000000008,10600,14.6
3624,46023.418181818146,125522.8,800,13378.548181818182,47928,30
3625,23141.496987951814,34314,300,2280.22048192771,8250,14.6
3626,21639.983333333334,40399.7,900,6733.283333333334,18549,42.4
3628,46517.42553191489,65338.6,400,4879.885106382977,22945.5,14.6
3629,24908.761445783133,59898.4,900,4654.089156626504,23810,14.6
3631,27987.240983606564,37725.1,800,2334.537704918033,5224,14.6
3632,23703.2619047619,49771.4,800,6446.757142857143,32074,47.3
3636,35179.05579399138,62729.7,700,3141.062660944204,14730,14.6
3638,41813.30357142852,109538,500,13917.621428571427,55600,86.7
3640,20717.450769230774,32596,300,2463.1615384615366,10000,14.6
3641,19089.3910891089,23986,600,1353.628712871288,4020,6.8
3643,21729.166666666668,29400,300,2158.3333333333335,10300,200
3644,19452.310000000012,26831.1,1000,1458.324285714286,7290,2.5
3645,35480.064285714274,53745.1,300,6387.617857142859,23642,14.6
3646,57024.46458333334,127913.8,1100,10686.241666666667,60400,30
3647,30920.16956521739,45622.9,600,4055.4608695652178,13146,14.6
3648,22968.176923076928,31305,900,1636.8589743589744,6800,11.8
3649,42477.437282230014,69428.4,600,5933.138675958193,37120,4
3650,39641.98171428572,67472.5,1100,4722.511428571424,29300,14.6
3651,24355.603153153184,36930.7,800,2000.3788288288272,14650,11.6
3653,46175.418627451036,73207.9,900,7394.133823529415,33090,14.6
3654,53940.152100840394,98372.5,700,7294.219327731098,40480,14.6
3655,35946.51891891893,55884.4,900,5212.9445945945945,23118,14.6
3656,21409.754358974325,56566.3,900,2183.3415384615373,39537,14
3660,24282.343111111073,71837.1,900,2197.3813333333323,48250,3.5
3661,21198.02631578947,27760.5,800,2397.842105263159,4966,14.6
3663,63438.83263888893,96990.3,400,9445.060416666669,36993,14.6
3667,22264.88717948719,33864.8,700,2265.6358974358964,7900,7.7
3668,18600.0,25400,600,4128.571428571428,11200,600
3669,22025.08571428571,40573.2,1100,2561.938223938222,12246,14.6
3670,22902.080526315804,35579.9,400,1908.967368421052,5200,14.6
3672,50585.362790697676,77355.6,1100,8136.586046511627,29619,14.6
3673,25116.82456140351,31258.9,1100,1559.5017543859651,8700,9.7
3674,47420.84181818185,140228.7,1000,9915.672727272728,43694,1.7
3675,58207.92120141338,126802.9,700,15939.158303886938,72600,14.6
3676,14813.72777777778,25265.6,1100,2762.0555555555557,5600,14.6
3677,15464.751515151516,20477.2,400,1412.6484848484854,4400,10.8
3678,18632.933812949643,39616.2,800,3872.0683453237402,13352,14.6
3679,32404.773437499996,62903.5,800,6433.1765625,25862,14.6
3680,26320.420930232554,33968.4,1000,2168.3023255813955,5800,14.6
3682,30611.24675324672,44005.9,200,2133.4346320346303,14080,14.6
3683,55438.14933920703,99595.4,1000,8753.286784140977,41440,14.6
3684,22996.60166666665,35583.2,1100,2456.7866666666646,6710,14.6
3687,39603.25024630546,66057.9,900,4771.602955665021,17916,14.6
3688,47291.20376344083,64954.8,1100,6753.796774193549,22887,14.6
3689,31892.998,74064.2,-1483.8,7825.137999999997,39195,1.5
3690,23171.95,35005,900,6975.116666666666,23571,34
3691,24494.358441558452,35880.2,400,2549.8445887445864,10900,14.6
3693,36180.404104477595,85011.3,1000,5935.5802238806,32960,2.9
3694,39383.34000000001,54308.9,1100,5270.316000000001,18436,14.6
3696,48112.30384615386,77660.8,800,9311.380769230771,33567,14.6
3697,31288.686925795042,54471.3,900,4448.251236749118,20160,6.9
3698,20893.28823529412,24399,900,1699.5705882352945,11500,3.2
3699,41442.30210084033,68959,600,7195.815126050423,28939.5,14.6
3701,29341.16702127657,42721.1,800,2390.8489361702123,12100,14.6
3702,40308.21981132077,76297.4,800,6461.621698113205,24508.5,14.6
3704,24523.813414634125,36989.9,500,2318.2138211382094,12050,14.6
3706,26906.057500000014,36271.9,1000,3280.3375000000005,9670,14.6
3708,8782.666666666666,18160,900,3026.6666666666665,11600,26
3709,36010.1238095238,52078.8,500,3782.717460317461,17157,14.6
3710,29685.956198347107,48434.4,600,4509.285950413222,17322,12.5
3712,22416.853435114495,33266.7,900,2422.5053435114505,6950,14.6
3713,53373.55864978908,133521.4,800,12548.123628691978,64600,30
3714,49500.76974789922,112202.2,800,6581.927731092437,49239,30
3717,24656.406134969315,54663.1,400,6599.021472392636,23373,14.6
3718,22381.862903225818,29591.1,900,1435.089784946237,12500,14.6
3720,27900.31293532335,41156.6,800,2160.1298507462675,8500,12.8
3721,17287.231578947372,20893.3,500,1296.065789473684,3391,14.6
3723,38306.856666666674,79312.8,700,5737.443333333334,49485,4.7
3725,33075.2948453608,54970.9,800,6495.522680412369,25489.5,14.6
3726,58807.592307692306,115658.5,400,14541.707692307691,48118,14.6
3727,32759.44918032789,55629.2,600,4609.018032786885,19044,14.6
3728,28903.684496124035,47107.8,1000,5305.553488372088,16820,14.6
3729,17588.10833333333,25417.8,300,1954.4309523809532,4412,14.6
3730,26356.977862595402,36546.3,800,2015.741221374046,13950,14.1
3731,13637.51111111111,17388.3,1100,1499.322222222222,2962,2.1
3733,38473.68181818182,72090.2,1000,12561.463636363636,37779,67.2
3734,25871.331555555545,37486.9,1000,2552.7591111111083,29100,14.6
3735,59529.22371794878,141990.4,300,14278.29230769231,56600,6.6
3736,30452.877777777772,43394.6,1000,2800.581481481481,6963,14.6
3737,26174.371774193547,38940.5,1100,2259.4806451612912,10100,14.6
3738,43110.77671232877,73193.8,700,8149.265753424664,30501,14.6
3741,22937.092307692314,38152.7,800,3383.415384615385,9513,31.4
3743,35567.17200000001,65958.9,600,7931.13,31335,14.6
3745,53204.47695035464,96432.5,900,8258.675886524828,39387,14.6
3746,53937.20882352942,77671.3,1000,7426.370588235295,28538,14.6
3747,26122.848888888897,41703.3,1100,3571.5911111111113,12861,14.6
3748,16578.42913043478,21432.2,1000,1082.8400000000004,7800,14.6
3749,41266.730769230766,78003.2,800,12578.484615384617,35169,81.4
3750,31034.11428571426,62679.3,1000,7626.1680672268885,30349.5,14.6
3751,36822.042187500076,66004.3,1100,6610.301171875005,29954,14.6
3752,35538.04615384616,56498.4,200,8589.66923076923,25603.5,24
3753,26895.34339622641,36628.9,900,2249.9924528301894,6200,14.6
3754,44948.62592592594,94207.7,900,8948.183333333334,44342,30
3755,58226.3125,141090.9,200,17743.45138888889,51300,14.6
3756,46508.062773722675,170755.2,400,10105.745255474452,62400,30
3758,29783.145205479454,46148.4,800,2958.6054794520555,11600,14.6
3759,18665.270555555544,31812.6,600,1912.3588888888885,6400,8.4
3760,53106.88809523806,169292.1,1000,13119.727380952394,62600,14.6
3763,27543.0705263158,48225.4,800,3755.574736842104,15424,14.6
3764,31348.55882352942,41497.5,900,1935.7058823529421,12300,14
3765,2153.0,3706,600,1853.0,3106,600
3766,26194.883333333335,31723.1,1000,5287.183333333333,28931,61.1
3767,36289.095774647896,52613.1,600,4251.308450704225,17354,14.6
3769,22522.562962962966,32019.9,700,2801.318518518518,6851,14.6
3770,40760.875324675326,73117.1,200,7690.214285714283,45760,14.6
3771,37690.16790123458,107758.3,700,6151.978395061722,59700,14.6
3772,45177.15606060609,77177.6,1100,9765.256060606058,35361,14.6
3774,31964.19230769231,57567.8,300,7194.415384615384,19410,5.9
3775,19830.293721973103,30980,300,2217.5502242152447,11300,14.6
3776,33290.74285714286,62431.6,1000,11440.914285714287,34662,61.6
3777,18979.3323076923,25560.1,200,1010.0769230769235,5910,14.6
3778,59914.73580246918,98717.3,1100,8350.669958847742,46240,14.6
3779,43348.31864406775,60537.3,200,3399.604237288135,17106,14.6
3780,18479.621538461528,29960.4,300,2338.156923076924,9200,14.6
3781,57858.15601659754,106397.8,800,9480.88713692947,47040,14.6
3783,29657.125,46189.3,300,4139.2359375,27520,9.1
3784,22653.193220338973,39892.2,400,3048.805084745763,11122,14.6
3785,62316.39505703418,120692.7,200,8772.460456273771,40000,14.6
3786,43372.514227642314,147974.6,-1497.1,11612.962601626026,58600,3.1
3787,47062.62723880606,78718.6,800,7708.983582089558,31425,14.6
3788,38713.87396226415,81375.8,300,2370.407547169808,40359,5.9
3789,45972.60769230768,78673.9,500,12839.484615384614,37099,44
3791,45519.35625000001,76276.1,400,9823.341666666665,41520,30
3792,19560.33526570049,27783.6,300,2051.227536231883,5277,14.6
3793,30920.963999999993,46780.1,300,5063.604,16758,9.3
3795,36015.93829787235,62449.1,900,7718.204255319149,28665,14.6
3796,37970.33574297187,67106.1,400,5776.068273092373,24000,14.6
3797,25006.247916666664,31200.2,1000,1258.3729166666678,9100,3.1
3799,18824.5,24996,900,6326.5,24096,10
3800,18377.600000000002,31581.1,900,4107.750000000001,11090,31.4
3801,39558.19545454545,72870.1,200,10956.08181818182,32926,14.6
3802,19909.448000000004,26541.2,200,2394.4519999999998,5800,3.4
3803,21840.64444444445,43692.1,1100,3692.1574074074083,23400,10.5
3804,49291.82256097561,86343.2,13097.7,9457.760365853661,47436,14.6
3805,34794.577514792865,54711.6,1000,4632.65621301775,17745,14.6
3806,47429.966666666645,70301.4,200,8770.38095238095,33852,14.6
3807,53116.56144578315,75754.4,1000,7722.840963855421,29298,14.6
3808,32806.61115107911,62388.9,500,5027.065107913672,34880,14.6
3809,15385.625,22002.5,1000,5500.625,15570,32.5
3810,23556.516279069787,34339.9,500,2518.39534883721,11300,14.6
3811,12694.457142857142,20417.8,800,2916.828571428571,8400,10.8
3812,23826.22156862745,36796.9,400,1952.8519607843143,8300,14.6
3814,19407.69230769231,27300,900,2561.5384615384614,11100,300
3815,53559.12653061225,101205.5,400,13727.859183673467,60600,14.6
3816,18577.777777777777,26900,400,3433.3333333333335,9800,100
3817,25363.00806451613,40529.3,700,4010.1725806451595,14691,14.6
3818,42826.891803278675,75835.2,600,4908.712021857927,26049,14.6
3819,14198.875,19735.5,700,4933.875,15980,55.5
3820,36597.607109004784,65842.4,700,4737.053554502367,20960,14.6
3821,30162.571111111105,68168.5,500,3402.655555555556,45111,14.6
3822,36004.7470046083,63689.9,500,7093.630414746548,26020,14.6
3823,26902.671428571433,61108,1000,5461.051428571431,43708,82.6
3824,27273.362352941178,42367,700,4048.409411764703,13947,14.6
3825,26127.03928571429,68184.3,400,3668.504761904761,35781,14.6
3826,26629.12499999996,36257.7,900,3087.961206896551,10800,14.6
3827,32541.81239669421,48841.6,200,4332.937190082643,14400,14.6
3832,24498.017241379297,39863.4,200,3179.958620689655,11670,14.6
3834,23771.96608187134,54321.8,700,3618.326315789472,24000,14.6
3835,38413.590592334505,54516.3,900,4886.288153310105,21350,14.6
3837,35752.40201005028,64936.6,800,6171.617587939698,21847,16.5
3838,32095.78201438849,51561.6,800,6372.250359712226,18860,14.6
3839,45440.50630630633,95203.5,600,13060.857657657662,46082,14.6
3840,25904.069277108443,40693.8,700,2256.5445783132523,13900,14.6
3841,13710.677192982468,24798.4,800,1654.0833333333342,14350,14.6
3843,14638.939999999999,24324.2,700,2432.43,11700,5.5
3844,19530.67425742574,26172.4,200,1366.6529702970302,8250,14.6
3845,37154.98173076924,71733.9,500,9513.488461538458,36813,14.6
3847,45608.33280000005,84018.4,1100,5789.533599999998,30370.5,7
3848,31974.84999999999,44743.6,200,5383.181818181818,16293,14.6
3849,35147.842553191454,63872.1,900,6521.67872340425,25275,14.6
3850,43864.00220588232,73106.7,900,6521.54448529412,30315,14.6
3854,28201.779487179483,36171.9,300,1773.0153846153844,11400,14.6
3855,47388.11203703704,76258.6,300,6837.635185185181,32890,14.6
3856,3796.366666666667,5451.1,500,1817.0666666666666,4938,13.2
3858,22832.7517857143,32101.1,300,1720.5571428571434,13200,14.6
3860,26155.444274809164,50539.1,1100,5466.841984732821,18728,14.6
3863,27994.884545454523,52298.9,600,5093.217727272728,19134,14.6
3864,19975.54,30201.6,1100,2961.8266666666664,9000,24.7
3865,48063.290756302515,74910.1,500,7766.521848739494,29200,14.6
3866,25996.72333333333,55815.9,700,3582.8999999999996,32856,60
3868,20603.847567567558,34991.9,200,2193.7081081081064,10200,14.6
3869,63920.008163265346,136352.2,700,13571.799489795922,64700,14.6
3871,31728.460431654676,45094.9,300,1394.8438848920857,5000,14.6
3874,29473.844554455467,45487.1,200,3747.3287128712855,13600,14.6
3876,34714.61094890516,114582.6,500,8951.630656934316,64000,4.8
3877,30727.48,53700,500,13731.48,31920,57.4
3878,20564.519780219784,31043.3,500,1105.695604395605,8400,14.6
3880,23252.283333333336,32676.5,800,3370.9249999999997,6871,14.6
3881,27297.81320754718,39275.6,800,2781.9018867924533,10142,14.6
3882,20769.620396600552,27843.4,500,946.0603399433426,8800,10.6
3883,37207.30139372827,85501.2,500,2240.2331010452945,45790,2.3
3884,12670.675,18323.7,700,4580.925,12679.5,44.2
3886,60339.535802469116,158954.8,400,14468.918518518523,64600,14.6
3887,28877.499999999993,37415.7,200,1926.155172413793,13500,14.6
3888,20121.428571428572,26800,1000,1916.6666666666667,10900,100
3890,24323.98749999999,42055.9,400,3767.858333333335,12302,14.6
3891,40917.48305084745,70442.6,600,5971.322033898308,38240,14.6
3892,11465.855555555558,19757.1,800,1398.0811111111116,8670,14.6
3893,600.0,600,600,600.0,600,600
3894,13806.183333333334,21204,600,3804.183333333333,6868,21.1
3895,29378.28666666666,51184.2,1100,4216.814444444443,15625.5,14.6
3896,43748.0947916667,100348.8,400,11739.143749999996,57300,14.6
3898,25345.898369565235,34775.5,800,2463.530978260867,6915,14.6
3899,47052.40833333333,76783.1,800,8608.020833333334,28932,14.6
3902,30358.598969072158,45674,800,3507.840206185566,14880,14.6
3903,37043.71860465117,60074,500,6788.8565891472845,26019,14.6
3904,5952.185714285714,9979.4,600,1425.642857142857,3113,9.5
3909,44528.3741666667,84241.3,700,6857.064722222226,36600,14.6
3912,29310.72473684207,39381.6,700,1955.08947368421,6250,14.6
3913,28643.055555555555,53062.2,900,6606.911111111111,21520,41
3914,50746.55487804879,73571.6,200,8778.33170731707,32542.5,14.6
3915,46732.78320610685,79948.2,300,8526.55992366413,34696,14.6
3917,41248.76181818182,61815.6,600,7068.796363636362,31596,5.5
3918,23601.76225490198,38180,700,3795.0828431372515,13923,14.6
3920,59134.79005235602,156780.3,600,13314.837172774884,64300,14.6
3921,51589.048062015485,114999.2,800,11247.158914728689,56300,14.6
3923,49492.1778225806,84192.4,400,8455.124193548398,32956,6.7
3924,23130.643750000003,31100.8,300,2205.040625,4764,14.6
3925,62737.84651162788,140989.4,400,12611.620155038761,54100,14.6
3926,34800.15153846155,45112.9,400,2012.9300000000007,9100,14.6
3927,22689.633195020735,34240.3,1000,1999.8045643153516,7483.5,14.6
3928,23592.878787878788,33284.2,900,1279.8484848484845,9700,14.6
3930,27024.662500000013,60870.5,800,8032.980769230766,28833,14.6
3931,58761.07906976744,82087,1000,9872.458139534883,29508,14.6
3932,23286.399999999998,35385,600,3690.3999999999996,6957,14.6
3933,44920.049999999996,73718.2,700,8277.828571428572,40581,14.6
3935,38164.02931937178,69295.8,1000,5705.496073298435,32604,14.6
3936,31815.981617647078,38727,800,1248.7477941176473,11300,10.7
3937,16968.46818181818,29066.8,800,2468.4340909090915,14800,14.6
3938,53498.56884422107,80634.6,1100,9223.653768844226,34551,14.6
3939,28706.755042016837,44906.3,600,3080.1617647058792,11649,14.6
3940,42529.0776699029,76036.9,700,7701.730097087378,26842,30
3941,300.0,300,300,300.0,300,300
3943,13773.388235294118,19202.5,300,1213.555882352941,2913,7.8
3944,47609.923255813956,65368.6,800,6374.979069767442,25996,14.6
3945,24131.737500000003,32000,1000,2456.49375,12100,3.9
3946,33385.92857142858,62147.3,900,8008.2095238095235,26493,14.6
3947,53864.896551724116,80306.8,400,7647.1017241379295,30664.5,14.6
3948,36065.43485342022,60914.4,1100,3918.414006514659,22635,14.6
3949,31357.113043478264,46047.6,300,2797.3434782608692,18155,70.6
3952,16852.86888888889,24702.6,500,2406.1422222222222,6610,14.6
3954,25994.175115207338,38244.8,1000,2238.8479262672786,13450,14.6
3955,30042.76765799257,49563,1000,2648.8048327137526,12640,14.6
3956,21505.18571428571,34887.7,500,5296.728571428571,15586,10.7
3957,54544.895652173924,95686.8,700,14709.869565217392,45694,30
3960,23383.755504587156,34835.9,500,1956.0486238532098,4807,14.6
3962,800.0,800,800,800.0,800,800
3965,24991.61601731598,58085.6,-1843.9,6478.019913419917,27300,0.5
3966,20157.265306122456,29247,800,1800.1244897959189,7400,12.4
3968,41149.26274509802,66743.2,1100,8126.205882352939,26292,14.6
3969,39206.75584415586,60475.3,600,6850.098268398271,26274,14.6
3970,47234.121428571445,100150.2,200,15050.002857142854,57232,14.6
3972,42065.897254901975,65942.8,900,5505.318039215689,25902,14.6
3973,23495.493333333343,41264.6,200,4896.118333333333,15618,12.3
3974,36141.637777777774,56080.3,900,6617.868888888888,22816,14.6
3975,17107.285123966944,23782,400,1401.8925619834718,6750,13.8
3976,23357.97500000001,31150.1,600,2663.74375,6453,14.6
3977,19234.28470588235,28292.3,800,2025.6982352941163,8950,14.6
3978,43048.17450980398,73901.9,700,6690.873202614377,33327,14.6
3979,32546.713043478263,50370,700,4457.271739130435,15796.5,14.6
3980,31924.553000000007,53394.7,800,2943.6749999999975,23520,14.6
3981,16923.469117647066,22715.6,500,1053.3022058823535,8610,14.6
3982,21341.98808290155,34571.6,700,1257.4020725388611,3230,14.6
3983,38868.97476190471,62018.3,900,6992.310000000006,27300,14.6
3984,500.0,500,500,500.0,500,500
3989,23456.609876543203,34336.2,900,1836.24938271605,11800,14.6
3991,300.0,300,300,300.0,300,300
3993,44151.93400000003,70342,400,8832.613999999998,30022,14.6
3994,20540.0,28600,200,3410.0,13200,200
3995,25212.11203703706,39713.5,200,3093.6388888888882,16640,12.3
3997,29599.63255813956,44719,1000,3583.1796511627895,12027,14.6
3998,45263.69,68214.1,400,6709.5374999999985,25059,14.6
3999,40609.27662337664,84049.3,400,4066.432142857144,47680,14.6
4000,36379.543873517796,82412.5,700,2564.9620553359655,48404,6.4
4001,16667.256756756757,24600,400,1745.451351351351,12800,2.1
4008,22955.555555555555,34000,900,4288.888888888889,9700,400
4009,52171.42215568865,89334.4,900,10809.44970059881,37130,14.6
4010,28472.715384615385,54096.4,900,7303.36923076923,21252,30.1
4013,30277.781603773572,51701,600,4658.134905660378,15200,26
4014,58472.34416666666,127776.7,-2864.7,15303.640833333333,64100,6.9
4034,29347.93574468083,55302.3,-2994.6,2864.495744680848,43520,3
4035,41513.70595744672,94168.7,-2244.9,11403.42808510639,70800,5.5
4047,64449.50315789478,137367.4,200,14029.278947368419,49260,4.6
4055,42938.83449781656,75073.5,200,8903.380786026206,30421.5,14.6
4059,20180.689830508472,25800,900,1386.4610169491518,10900,2.9
4066,42999.20686274504,94407.7,400,10548.815686274516,48368,14.6
4069,9951.075,16056.3,700,4014.075,9000,32.3
4071,44737.161904761895,74889.7,1100,9310.190476190475,29808,14.6
4078,54488.467924528195,87725.9,300,11149.227358490578,35604,14.6
4079,49916.091025641086,130293.2,600,8573.476923076925,48358,14.6
4081,26886.19166666667,43259.7,600,6363.316666666666,11878,29.4
4082,19222.560975609762,53418,500,3122.8817073170735,26882,14.6
4086,53758.21578947368,125103,700,23582.33684210526,63900,14.6
4088,31744.4903846154,81338.6,700,7492.734615384616,39131,3
4090,10866.666666666666,18900,200,6300.0,13300,200
4092,34275.85294117647,50190.2,700,6363.008823529412,17388,14.6
4093,26300.038914027147,73725.5,400,2793.390950226241,49614,14.6
4102,700.0,700,700,700.0,700,700
4103,72382.30700636946,170119.4,300,17983.98025477708,70200,14.6
4105,32000.84426229507,79995.2,800,3077.0,48207,7.7
4109,32741.422950819662,76761.8,900,2214.8959016393446,44941,2.9
4119,28745.947311827967,67900.7,400,1697.3822580645158,27221,14.6
4121,24530.87872340425,54741.7,300,2546.353191489363,36860,4.3
4131,63979.02489451486,151504.7,700,12549.22025316456,57800,14.6
4134,48306.381144781255,149382.2,500,11326.25925925927,64200,14.6
4159,32550.80933333336,91042.8,200,2587.756888888888,49859,1.4
4161,34104.05257731959,54041.9,500,5313.602061855668,18100,14.6
4171,46885.3358407079,134272.7,700,12617.240707964607,50300,5.6
4173,21402.201980198028,66773.6,700,2299.9396039603967,39330,14.6
4186,37185.41538461538,71458.8,900,11048.930769230767,31094,22.4
4195,63026.53658536601,139294.2,700,14350.761463414641,60300,14.6
4204,25040.424,36685,600,3049.4279999999994,36085,9.4
4214,55585.365625,114251.1,700,13587.057812499996,58800,10.1
4225,55040.73689320383,85590.9,1100,9965.807766990301,33178,14.6
4237,49573.020253164505,131302.6,600,12766.899367088616,62500,12.1
4240,46365.83057851246,92841.6,5230.1,11723.4090909091,75600,14.6
4245,46263.156707317044,74832.2,500,6289.188414634142,33280,14.6
4253,66299.29272727271,125820.2,1000,17283.856363636358,61878,14.6
4254,27880.952657004837,79407.5,500,2781.7787439613503,44966,4.8
4255,69594.31428571422,128337.7,900,14041.02610837438,56200,30
4258,72038.94999999998,139516.5,300,18292.73673469388,56500,10.3
4259,63494.200000000004,119373.5,900,24948.65625,66165,112.5
4260,38426.728571428575,72512.5,1000,10168.945238095237,36680,14.6
4263,31381.867567567577,70306.4,800,6413.462162162162,47454,26.2
4264,57594.38571428566,85406.1,200,9756.566285714289,32250,14.6
4269,51510.0765625,125936.6,300,14107.110937499996,80700,14.6
4273,42921.54,80633.8,900,10885.169999999998,47067,67.1
4276,48292.89542483655,188635.1,900,10603.107843137257,64000,14.6
4283,51281.70504201686,84445.4,600,9673.650420168067,35360,14.6
4286,58543.642857142855,107351.1,1100,21773.885714285716,44800,122.1
4287,31580.19783783783,43786.4,500,2883.336216216214,10900,14.6
4296,52519.37253218889,84573.5,200,8001.012017167388,42240,7.2
4318,67586.15057471262,138371.4,200,16834.75172413793,69144,30
4321,67658.82627450989,136516.9,1000,12805.071764705892,62000,14.6
4328,26931.973648648654,42096.4,300,2854.070270270269,22200,14.6
4329,30157.772463768106,119549.2,300,3203.7826086956493,46557,3.6
4330,36595.84375,94462.7,1100,8754.888749999998,49399,14.6
4337,52299.285937499975,137087.2,900,13410.820312499998,57700,14.6
4343,50850.969662921365,88283.1,900,6862.353932584269,27200,14.6
4346,80332.69350649347,145585.8,800,18637.19480519481,61700,14.6
4347,25229.204132231433,69490.9,700,2356.6231404958667,48229,8.8
4349,43926.64,91289.7,700,17280.260000000002,49152,56.9
4350,57454.46863636366,111487.4,1000,7557.785909090915,38080,14.6
4352,52116.99818181819,83594.8,400,9883.07227272728,36404,14.6
4355,26384.76964285713,79217.5,800,2346.5674999999983,39793,14.6
4356,19765.363905325434,37536.6,700,3077.2278106508857,9888,8.4
4368,39175.18118811879,62794.5,500,5348.287128712869,17436,14.6
4375,48424.2375,108827.5,800,24630.2375,71824,20.5
4377,58247.86101694917,167491.9,500,14292.424152542384,64200,14.6
4379,23089.036363636365,33972.5,500,3123.1636363636367,9200,8.3
4383,17828.125,30128.5,800,7532.125,19784,44.5
4385,33324.41458333331,86052.3,1000,2914.1005208333318,48082,14.6
4389,34607.84117647059,60582.7,400,7168.688235294118,21494,13.3
4405,72484.964,128880.5,1100,17050.079999999998,48192,14.6
4408,54361.51206896548,139706,800,11684.163218390806,52500,30
4413,37596.93239436623,106144.8,1100,11891.501408450704,50178,30
4414,22360.53660714285,43393,1000,3938.214285714286,16257,14.6
4416,40498.154205607454,107915.5,800,2417.6116822429904,49892,7
4418,24728.00037313433,56352.7,200,3775.443283582087,20452.5,14.6
4423,55315.16842105263,129607.8,900,16708.05789473684,44281,19.1
4424,32307.335555555564,47235.5,500,4108.455555555556,12424,5.1
4427,25533.2142857143,43442.2,800,4538.900000000001,14886,14.6
4434,73001.22565445036,155601.6,1100,15261.535602094247,62900,14.6
4437,25361.38016877637,52659.2,600,1961.717299578057,25210,14.6
4438,24292.90625,36177.1,500,3274.48125,10800,14.6
4439,25528.987755102055,40654.9,1100,2534.873469387755,16320,13.1
4442,28733.415384615382,50091.7,300,7549.361538461539,19328,73.6
4447,62590.42307692309,128778.8,200,15435.05769230769,49871,14.6
4448,37265.65526315789,121508.1,700,7643.909210526313,47700,8.8
4454,1100.0,1100,1100,1100.0,1100,1100
4458,28092.964705882354,47873.1,900,4082.6588235294107,14287,36.1
4462,34798.28,77551,900,13609.12,49631,20
4463,31854.441011235955,48053.6,1000,3664.277528089885,28200,14.6
4470,53973.78904761896,115093.9,500,15943.084761904776,78900,14.6
4476,29941.905325443797,48157.1,500,4099.694674556212,21513,14.6
4478,54912.25198019807,94349.4,800,10315.257425742582,36372,14.6
4480,21450.253846153846,36823.3,200,4341.084615384616,11574,26
4484,46262.0660465116,139029.1,700,8530.626511627921,62100,14.6
4488,25639.881818181824,37346.1,600,4537.524242424243,13290,14.6
4493,67167.54736842104,137440,200,16749.77894736842,47538,10.6
4503,64881.31428571429,146479.5,200,14958.594805194805,48633,14.6
4511,21474.28779342723,36581.1,600,2683.8093896713594,8883,12.4
4514,68149.84416243648,125375.6,300,19271.544670050775,73800,14.6
4519,36989.8659574468,51258.4,200,1429.4212765957454,10200,4.6
4526,26189.993975903602,50575.2,900,6002.296385542165,25500,9.2
4537,74187.14358974359,130618,600,17974.789743589743,58900,30
4538,25221.915384615382,31703.8,300,1896.3076923076917,14000,3.8
4543,30721.144767441874,53709.3,-481.8,2433.7023255813933,34400,0.8
4576,34084.4605633803,57676.7,300,6578.118309859154,28365,14.6
4580,41077.63529411765,122906.7,500,9715.854901960784,49397,14.6
4585,25896.466666666664,44749,200,6379.075,13609,62.9
