"","account_id","max_credit","avg_credit","min_credit","max_withdrawal","avg_withdrawal","min_withdrawal","avg_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type","birthday","gender","age_range","district_id","name","region"
"2554",3482,4674,2330.22857142857,14.9,10800,1683.43859649123,14.6,171.935849056604,15618.2481132075,24075.3,600,4209,4209,"OWNER",330223,"f","30_40",70,"Karvina","north Moravia"
"2555",3483,3260,1734.32054794521,44.6,3960,1032.57777777778,14.6,83.353591160221,17383.5591160221,23558.1,300,4210,4210,"OWNER",790915,"m","70_80",40,"Teplice","north Bohemia"
"2556",3484,36513,13219.9412698413,84,25400,7088.40526315789,14.6,139.989265536723,36026.9372881356,72302.6,300,4211,4211,"OWNER",730417,"f","70_80",22,"Domazlice","west Bohemia"
"2557",3485,20900,7079.04285714286,38,12600,4598.70769230769,14.6,1456.42222222222,36393.8518518519,53597.8,900,4212,4212,"OWNER",450527,"m","40_50",53,"Blansko","south Moravia"
"2558",3486,4264,2134.17741935484,13.4,3600,1288.37857142857,14.6,509.913559322034,23719.3881355932,36107.4,1000,4213,4213,"OWNER",250627,"f","20_30",64,"Zlin","south Moravia"
"2559",3487,23871,8349.62549019608,42.7,30880,3804.15023923445,14.6,181.975562700965,39620.2408360129,69970.4,800,4215,4215,"OWNER",520608,"f","50_60",41,"Usti nad Labem","north Bohemia"
"2560",3489,24304.5,7533.60588235294,61.8,18000,5580.18666666667,14.6,1386.515625,36548.81875,55576.8,1000,4217,4217,"OWNER",510625,"f","50_60",9,"Nymburk","central Bohemia"
"2561",3490,11300,3375,200,4600,1950,600,1092.85714285714,17742.8571428571,23700,400,4218,4218,"OWNER",391006,"f","30_40",48,"Rychnov nad Kneznou","east Bohemia"
"2562",3491,28626,9138.48333333333,18.7,19100,8153.95555555556,14.6,1727.4380952381,39795.2857142857,64873.3,1100,4219,4219,"OWNER",440104,"f","40_50",51,"Trutnov","east Bohemia"
"2563",3492,32302.5,11246.165625,58.4,24200,5810.86037735849,14.6,610.608235294118,38397.9376470588,68069.6,600,4220,4220,"OWNER",630915,"m","60_70",33,"Decin","north Bohemia"
"2564",3493,3416,1822.62151898734,37,6120,1145.792,14.6,164.289944134078,20364.2430167598,32114.3,800,4221,4221,"OWNER",410926,"f","40_50",63,"Vyskov","south Moravia"
"2565",3494,6027,3895.675,38.2,3599,1877.26666666667,14.6,1421.55714285714,19347.3142857143,28973.2,900,4222,4222,"OWNER",280816,"m","20_30",60,"Prostejov","south Moravia"
"2566",3495,27965,5728.78,15.7,14300,7000,2900,2791.36923076923,33880.8615384615,56580.7,500,4223,4223,"OWNER",700530,"m","70_80",54,"Brno - mesto","south Moravia"
"2567",3497,29202,10229.5491803279,57.5,43040,3725.44230769231,14.6,197.389400921659,42267.9603686636,73548.8,900,4225,4225,"OWNER",770808,"m","70_80",76,"Sumperk","north Moravia"
"2568",3498,11922,4578.91666666667,21.4,0,0,0,4578.91666666667,14925.2666666667,27473.4,1100,4226,4226,"OWNER",570408,"m","50_60",31,"Tachov","west Bohemia"
"2569",3499,63498,21255.5428571429,71.2,50300,27175,13100,3644.43636363636,47202.6181818182,110800.1,200,4227,4227,"OWNER",631224,"f","60_70",51,"Trutnov","east Bohemia"
"2570",3502,33768,11470.5590909091,65.5,25700,7504.9,14.6,1570.31956521739,53757.4565217391,77961.1,700,4230,4230,"OWNER",611111,"f","60_70",74,"Ostrava - mesto","north Moravia"
"2571",3503,30081,10648.7833333333,48.5,39360,7368.78205128205,14.6,464.942028985507,42429.0586956522,72906.3,800,4231,4231,"OWNER",590808,"f","50_60",1,"Hl.m. Praha","Prague"
"2572",3504,9000,3038.95454545455,4,3500,3100,2700,2094.5,19252.4692307692,29833.5,500,4232,4232,"OWNER",710215,"m","70_80",70,"Karvina","north Moravia"
"2573",3505,35431.5,12656.57625,31.4,29400,6746.68531468531,14.6,214.12600896861,43535.4856502242,84124.7,200,4233,4233,"OWNER",380215,"m","30_40",46,"Nachod","east Bohemia"
"2574",3507,48593,23283.8,320.8,46500,32850,19200,9250.35,82499.7,139382,500,4235,4235,"OWNER",751115,"f","70_80",9,"Nymburk","central Bohemia"
"2575",3508,30290,9443.425,66.4,19800,15050,10300,4544.74,34122.62,65072.9,700,4236,4236,"OWNER",620117,"f","60_70",42,"Havlickuv Brod","east Bohemia"
"2576",3509,5812,3089.90533333333,71.5,13000,1858.35849056604,14.6,192.027071823204,27924.1977900552,41042.3,1100,4237,4237,"OWNER",230731,"f","20_30",2,"Benesov","central Bohemia"
"2577",3510,49703,15948.4470588235,48,61400,13364.4057971014,14.6,208.471595330739,63550.1031128405,147236.6,500,4238,4238,"OWNER",710426,"f","70_80",41,"Usti nad Labem","north Bohemia"
"2578",3511,5485,4061.25714285714,3.8,14.6,14.6,14.6,3551.775,18139.75,28428.8,1000,4239,4239,"OWNER",201211,"m","20_30",70,"Karvina","north Moravia"
"2579",3512,11000,3685.71428571429,500,2800,2800,2800,2875,17062.5,23000,500,4240,4240,"OWNER",601021,"f","60_70",46,"Nachod","east Bohemia"
"2580",3513,28617,10196.8157894737,47.4,23200,4555.10358974359,14.6,277.421724137931,46045.6189655172,85055.9,500,4241,4241,"OWNER",500330,"f","50_60",20,"Strakonice","south Bohemia"
"2581",3514,3399,1721.82526315789,13.1,3720,1043.87819548872,14.6,108.498245614035,17808.1587719298,27784.9,600,4243,4243,"OWNER",580126,"m","50_60",7,"Melnik","central Bohemia"
"2582",3515,4373,2974.54444444444,51.5,2563,1134.2,14.6,1331.04666666667,16393.14,22811.9,400,4244,4244,"OWNER",220812,"f","20_30",68,"Frydek - Mistek","north Moravia"
"2583",3517,18272,6151.25,33,0,0,0,6151.25,17162.25,24605,600,4247,4247,"OWNER",750116,"f","70_80",26,"Plzen - mesto","west Bohemia"
"2584",3518,33829.5,10525.6166666667,35.7,30400,13519.1,14.6,2510.71111111111,40933.2833333333,77819.5,700,4248,4248,"OWNER",750507,"f","70_80",9,"Nymburk","central Bohemia"
"2585",3519,22479,1823.684375,47.4,8800,1916.57,14.6,385.125,25393.3211538462,33326.3,900,4249,4249,"OWNER",770521,"m","70_80",52,"Usti nad Orlici","east Bohemia"
"2586",3520,25016,8868.645,68.1,22952,6388.36,14.6,392.531111111111,35316.9166666667,57688.7,800,4250,4250,"OWNER",610906,"f","60_70",72,"Olomouc","north Moravia"
"2587",3521,49782,20768.7785185185,31.8,64300,16777.3666666667,14.6,289.062962962963,70466.1865319865,165361.8,700,4251,4251,"OWNER",600426,"m","60_70",75,"Prerov","north Moravia"
"2588",3522,6919,3327.95333333333,18.7,7300,1955.70909090909,14.6,1092.55769230769,22075.4923076923,31029.6,1000,4253,4253,"OWNER",360519,"f","30_40",16,"Jindrichuv Hradec","south Bohemia"
"2589",3523,12800,3642.85714285714,600,3100,3100,3100,2800,18600,25500,600,4254,4254,"OWNER",720305,"m","70_80",65,"Znojmo","south Moravia"
"2590",3525,8700,2765.44,23.5,6300,2150.85625,14.6,227.996774193548,20274.5403225806,33666.7,600,4256,4256,"OWNER",570329,"m","50_60",70,"Karvina","north Moravia"
"2591",3526,37016,11929.6769230769,3.3,36200,9349.74545454545,14.6,2176.60833333333,60711.7291666667,128504.6,200,4257,4257,"OWNER",680629,"f","60_70",1,"Hl.m. Praha","Prague"
"2592",3528,32829,11711.7571428571,67.4,24800,6471.47107438017,14.6,192.539267015707,43739.180104712,74646.6,900,4259,4259,"OWNER",490616,"f","40_50",10,"Praha - vychod","central Bohemia"
"2593",3530,6156,3031.52,21.5,8350,2112.70714285714,14.6,313.815094339623,20581.0188679245,34390.1,1100,4261,4261,"OWNER",240804,"f","20_30",34,"Chomutov","north Bohemia"
"2594",3531,6962,3366.71764705882,23.2,6700,2049.49333333333,14.6,827.86875,23809.459375,32012.4,900,4262,4262,"OWNER",250424,"f","20_30",59,"Kromeriz","south Moravia"
"2595",3532,17786,6026.82631578947,30,22000,4707.245,14.6,522.174358974359,24772.4794871795,47251.2,200,4263,4263,"OWNER",720626,"f","70_80",73,"Opava","north Moravia"
"2596",3533,10000,1746.80555555556,5.8,5160,1182.912,14.6,252.051700680272,29232.1428571429,40098.7,800,4264,4264,"OWNER",710621,"f","70_80",74,"Ostrava - mesto","north Moravia"
"2597",3534,19689,6909.12777777778,58.8,12300,4035.72,14.6,1148.68157894737,36150.6789473684,52935.7,600,4265,4265,"OWNER",780119,"m","70_80",59,"Kromeriz","south Moravia"
"2598",3535,3197,1626.58481012658,12.7,5250,1067.57425742574,14.6,114.862222222222,17576.6111111111,22013.8,1100,4266,4266,"OWNER",740126,"f","70_80",1,"Hl.m. Praha","Prague"
"2599",3536,6263,3135.92203389831,17.5,4700,1718.69565217391,14.6,178.141721854305,25027.1688741722,33476.4,600,4267,4267,"OWNER",360421,"f","30_40",24,"Karlovy Vary","west Bohemia"
"2600",3538,35292,12600.5609756098,81.1,37440,8362.58983050847,14.6,232.302,55595.023,86603.5,400,4270,4270,"OWNER",720205,"f","70_80",58,"Jihlava","south Moravia"
"2601",3539,39833,2333.50430107527,5.7,23400,2449.63055555556,14.6,246.318181818182,32834.9775757576,82140.9,900,4272,4272,"OWNER",780830,"f","70_80",42,"Havlickuv Brod","east Bohemia"
"2602",3542,3401,1724.93448275862,10,6000,1070.90085470085,14.6,121.44068627451,18854.1240196078,25375.9,600,4275,4275,"OWNER",570626,"f","50_60",49,"Semily","east Bohemia"
"2603",3543,3141,2372.45714285714,2.2,14.6,14.6,14.6,2074.075,10714.35,16607.2,900,4276,4276,"OWNER",730805,"f","70_80",74,"Ostrava - mesto","north Moravia"
"2604",3545,30304,10855.4457446809,39.3,25600,6492.83684210526,14.6,136.181707317073,41114.5077235772,70211.7,900,4279,4279,"OWNER",491013,"m","40_50",51,"Trutnov","east Bohemia"
"2605",3547,4026,2024.85060240964,12.8,3760,1440.65576923077,14.6,97.5101604278075,17403.1053475936,24206.8,300,4281,4281,"OWNER",310413,"m","30_40",54,"Brno - mesto","south Moravia"
"2606",3548,6022,3193.17323943662,61,10100,1921.20185185185,14.6,107.405027932961,22074.2972067039,33619.3,1000,4282,4282,"OWNER",320609,"m","30_40",23,"Cheb","west Bohemia"
"2607",3549,4898,4038.4,600,0,0,0,4038.4,10396,20192,600,4283,4283,"OWNER",240905,"m","20_30",27,"Plzen - jih","west Bohemia"
"2608",3550,19716,6714.72142857143,36.1,15000,5092.6,14.6,1265.18846153846,35433.8153846154,51027.6,1000,4284,4284,"OWNER",461126,"m","40_50",68,"Frydek - Mistek","north Moravia"
"2609",3551,10400,1831.19139784946,30,7920,800.865142857143,14.6,112.49776119403,26956.0944029851,35904.5,700,4286,4286,"OWNER",650928,"f","60_70",6,"Kutna Hora","central Bohemia"
"2610",3552,17209.5,5881.97105263158,36,18880,2570.59710144928,14.6,431.24953271028,39707.7981308411,59325.2,300,4287,4287,"OWNER",531007,"f","50_60",62,"Uherske Hradiste","south Moravia"
"2611",3553,23038,8079.7,5.3,18200,7314.4,14.6,497.531343283582,36156.5149253731,55746.6,1000,4288,4288,"OWNER",460308,"f","40_50",70,"Karvina","north Moravia"
"2612",3554,45925,2031.626875,57.9,21700,2454.12195121951,14.6,81.9904593639576,30422.538869258,69100.8,1100,4289,4289,"OWNER",811123,"m","80_90",66,"Zdar nad Sazavou","south Moravia"
"2613",3555,30822,10758.2263157895,17.3,20700,7121.74457831325,14.6,157.957857142857,29442.6,65065.3,700,4290,4290,"OWNER",470309,"m","40_50",32,"Ceska Lipa","north Bohemia"
"2614",3557,3393,1442.26,9.5,0,0,0,1442.26,4480.46,7211.3,400,4292,4292,"OWNER",520719,"m","50_60",72,"Olomouc","north Moravia"
"2615",3558,65614,23760.6885057471,54.1,57900,7411.73257575758,14.6,314.764957264957,56763.1572649573,120559.8,400,4293,4293,"OWNER",591216,"f","50_60",4,"Kladno","central Bohemia"
"2616",3559,21054,7278.64615384615,7.8,18200,5014.76,14.6,692.892857142857,33162.7482142857,53034.1,600,4295,4295,"OWNER",600316,"m","60_70",18,"Pisek","south Bohemia"
"2617",3560,5026,2913,800,0,0,0,2913,3313,5826,800,4296,4296,"OWNER",251106,"m","20_30",57,"Hodonin","south Moravia"
"2618",3563,27132,8645.42857142857,64.1,16000,7681.02222222222,14.6,2256.81739130435,45658.7913043478,69945.8,1000,4300,4300,"OWNER",771115,"f","70_80",1,"Hl.m. Praha","Prague"
"2619",3564,10428,4666.4,37.6,0,0,0,4666.4,12430.375,18665.5,1000,4301,4301,"OWNER",560503,"f","50_60",14,"Ceske Budejovice","south Bohemia"
"2620",3566,8032,2994.48571428571,19.7,6500,1569.09265536723,14.6,57.2007272727273,22603.9734545455,34007.8,300,4303,4303,"OWNER",780305,"f","70_80",21,"Tabor","south Bohemia"
"2621",3567,49989,13257.6322580645,17.1,63300,7866.90909090909,14.6,268.007453416149,56769.8937888199,130543.2,1000,4304,4304,"OWNER",450615,"f","40_50",5,"Kolin","central Bohemia"
"2622",3568,5243,2540.36842105263,13.6,3840,1434.05263157895,14.6,553.157894736842,21401.2973684211,29685.9,500,4305,4305,"OWNER",390621,"f","30_40",40,"Teplice","north Bohemia"
"2623",3569,10400,1736.07692307692,21.8,14.6,14.6,14.6,1611.02857142857,15374.6642857143,22569,400,4307,4307,"OWNER",770414,"m","70_80",1,"Hl.m. Praha","Prague"
"2624",3570,9100,3135.15555555556,7.6,17000,2370.21061946903,14.6,200.691509433962,31650.6801886792,43944,1000,4308,4308,"OWNER",700110,"f","70_80",44,"Chrudim","east Bohemia"
"2625",3571,7753.5,3005.44130434783,24,12160,1671.12789115646,14.6,129.057740585774,26199.4267782427,35598.9,800,4309,4309,"OWNER",790426,"f","70_80",39,"Most","north Bohemia"
"2626",3572,6213,3067.28275862069,16.8,10650,2087.48387096774,14.6,403.986666666667,22654.975,32434.2,900,4310,4310,"OWNER",250530,"f","20_30",65,"Znojmo","south Moravia"
"2627",3573,25299,7119.87142857143,40.1,12200,6250,300,4148.78888888889,24393.0111111111,49499,400,4311,4311,"OWNER",810412,"m","80_90",59,"Kromeriz","south Moravia"
"2628",3575,11408,3807.53854166667,23.1,6700,2502.5984962406,14.6,142.699126637555,33523.119650655,49732.5,700,4313,4313,"OWNER",680221,"f","60_70",7,"Melnik","central Bohemia"
"2629",3576,4065,2224.33404255319,64.3,3120,875.961363636364,14.6,203.400740740741,23308.8992592593,32352.5,900,4314,4314,"OWNER",250524,"f","20_30",58,"Jihlava","south Moravia"
"2630",3578,19063.5,6828.57272727273,40.5,13400,4515.37391304348,14.6,1030.55555555556,44261.6622222222,67168.1,600,4316,4316,"OWNER",430826,"f","40_50",1,"Hl.m. Praha","Prague"
"2631",3579,36128,12821.5655172414,66.2,30720,6840.904,14.6,376.964556962025,58793.4981012658,87938.5,1000,4317,4317,"OWNER",781011,"f","70_80",53,"Blansko","south Moravia"
"2632",3580,21946,7772.39651162791,42.4,34240,3325.54456521739,14.6,209.355185185185,39125.6933333333,67115.3,1000,4318,4318,"OWNER",420911,"f","40_50",43,"Hradec Kralove","east Bohemia"
"2633",3582,2942,1676.50689655172,28.6,1961,899.88125,14.6,324.959016393443,16426.3967213115,21372.3,700,4321,4321,"OWNER",731018,"f","70_80",19,"Prachatice","south Bohemia"
"2634",3583,5336,2668.85957446809,15.6,4800,1609.33454545455,14.6,361.990196078431,26545.4607843137,39870,500,4323,4323,"OWNER",240320,"m","20_30",40,"Teplice","north Bohemia"
"2635",3584,50740,17001.8769230769,77.5,31400,12273.88,14.6,1318.43571428571,43465.5892857143,84268.7,200,4325,4325,"OWNER",470719,"m","40_50",55,"Brno - venkov","south Moravia"
"2636",3585,6242,4213.28888888889,42.9,3400,1298.53333333333,14.6,2008.56,23828.92,31518.3,300,4326,4326,"OWNER",300920,"m","30_40",1,"Hl.m. Praha","Prague"
"2637",3586,19426,6972.00537634409,13.2,27600,4822.93934426229,14.6,279.06,35641.6013953488,60012.3,300,4328,4328,"OWNER",760613,"f","70_80",59,"Kromeriz","south Moravia"
"2638",3587,11400,1978.2,18.6,7020,982.312195121951,14.6,219.055072463768,18336.2333333333,27622.5,700,4329,4329,"OWNER",470518,"f","40_50",64,"Zlin","south Moravia"
"2639",3588,6679,4555.23333333333,92.1,3300,1453.91111111111,14.6,1550.66111111111,26310.9444444444,35988.5,700,4330,4330,"OWNER",210702,"m","20_30",33,"Decin","north Bohemia"
"2640",3589,32231,11215.275,30.1,0,0,0,11215.275,25848.025,44861.1,1100,4331,4331,"OWNER",590903,"m","50_60",5,"Kolin","central Bohemia"
"2641",3590,32822,11810.54,116.7,18600,9190.72,14.6,1309.91,45420.8166666667,68747.9,800,4332,4332,"OWNER",360111,"m","30_40",57,"Hodonin","south Moravia"
"2642",3591,44780,16286.6740740741,169.6,58600,13579.6071428571,100,1082.02181818182,64277.62,130280.2,200,4333,4333,"OWNER",580420,"m","50_60",1,"Hl.m. Praha","Prague"
"2643",3592,6007,3024.7793814433,19.5,14750,2022.22352941176,14.6,78.8892703862661,24212.8480686695,34845.9,600,4335,4335,"OWNER",241225,"f","20_30",54,"Brno - mesto","south Moravia"
"2644",3593,23680.5,8518.06808510638,32.1,15300,3661.64716981132,14.6,79.8339869281046,37020.5235294118,58133.1,200,4336,4336,"OWNER",690802,"f","60_70",1,"Hl.m. Praha","Prague"
"2645",3594,49365,16460.1758241758,10.7,62900,11085.6496240602,14.6,104.841964285714,51679.3986607143,159776.8,600,4337,4337,"OWNER",660421,"m","60_70",29,"Rokycany","west Bohemia"
"2646",3595,17704.5,6160.09577464789,42.9,14080,3770.04363636364,14.6,125.204419889503,24077.5878453039,44434.5,700,4338,4338,"OWNER",441025,"m","40_50",30,"Sokolov","west Bohemia"
"2647",3596,27697.5,9661.44444444445,30.1,18900,9524.49230769231,14.6,1615.72903225806,46642.3903225806,73690.1,500,4339,4339,"OWNER",770915,"f","70_80",59,"Kromeriz","south Moravia"
"2648",3597,47476,13889.6409090909,98.3,37800,11230.9583333333,100,783.241304347826,61786.6891304348,111062.5,500,4340,4340,"OWNER",490718,"f","40_50",1,"Hl.m. Praha","Prague"
"2649",3599,5440,2901.79365079365,61.5,12900,1809.49302325581,14.6,182.527516778523,22569.0899328859,32689.8,700,4342,4342,"OWNER",180407,"f","10_20",63,"Vyskov","south Moravia"
"2650",3600,6623,3435.19113924051,65.1,13600,1742.91428571429,14.6,186.662735849057,34431.4575471698,50875.9,1100,4343,4343,"OWNER",290809,"f","20_30",27,"Plzen - jih","west Bohemia"
"2651",3601,5827,3257.11515151515,4.1,6400,1291.47555555556,14.6,632.928205128205,32296.5538461538,50430.4,700,4344,4344,"OWNER",250615,"m","20_30",54,"Brno - mesto","south Moravia"
"2652",3602,600,600,600,0,0,0,600,600,600,600,4345,4345,"OWNER",740929,"f","70_80",18,"Pisek","south Bohemia"
"2653",3604,6945,3628.85285714286,37.2,7650,2059.85132743363,14.6,116.155737704918,26622.0704918033,38594.8,500,4347,4347,"OWNER",260620,"f","20_30",75,"Prerov","north Moravia"
"2654",3605,37045.5,13094,26,27300,7435.89655172414,14.6,690.520833333333,34003.51875,68672.8,600,4348,4348,"OWNER",780417,"f","70_80",3,"Beroun","central Bohemia"
"2655",3606,10176,3869.00526315789,32.5,9500,3833.72307692308,14.6,739.771875,27766.7,39488.5,900,4349,4349,"OWNER",590822,"f","50_60",1,"Hl.m. Praha","Prague"
"2656",3608,42094,8837.95192307692,8,64900,5515.41025641026,30,225.934615384615,33219.9,113865.5,500,4352,4352,"OWNER",710724,"m","70_80",72,"Olomouc","north Moravia"
"2657",3609,31480.5,11145.5411764706,52.2,45280,4848.07675675676,14.6,186.951111111111,45521.5474074074,75897.3,600,4353,4353,"OWNER",790919,"f","70_80",28,"Plzen - sever","west Bohemia"
"2658",3612,21388,7680.51034482759,14.6,19680,2773.76827586207,14.6,213.168472906404,33972.384729064,64964.1,700,4358,4358,"OWNER",421024,"m","40_50",70,"Karvina","north Moravia"
"2659",3613,13892,4850.28620689655,56.7,10300,2297.1,14.6,67.2444866920152,25326.53878327,43544.3,200,4359,4359,"OWNER",500802,"m","50_60",43,"Hradec Kralove","east Bohemia"
"2660",3614,40827,13463.7545454545,134.2,17600,9302.92,14.6,6349.16875,55432.125,101601.2,500,4360,4360,"OWNER",650710,"f","60_70",19,"Prachatice","south Bohemia"
"2661",3615,14862,5454.36666666667,35.4,0,0,0,5454.36666666667,17304.4,32726.2,300,4361,4361,"OWNER",550504,"m","50_60",46,"Nachod","east Bohemia"
"2662",3617,24505.5,8937.28933333333,54.2,20800,2925.22561576355,14.6,275.093165467626,52848.0345323741,89890.6,1100,4364,4364,"OWNER",771205,"m","70_80",22,"Domazlice","west Bohemia"
"2663",3618,25406,9048.98902439024,9.2,18100,4110.50609756098,14.6,275.992276422764,35921.5308943089,70540.5,700,4365,4365,"OWNER",610512,"m","60_70",29,"Rokycany","west Bohemia"
"2664",3621,11968,4257.48793103448,20.2,10080,3142.50724637681,14.6,237.01811023622,28645.362992126,41904.3,400,4368,4368,"OWNER",771021,"f","70_80",32,"Ceska Lipa","north Bohemia"
"2665",3622,48843,13640.1732394366,38.2,69600,9494.85940594059,14.6,55.0668604651163,45087.5505813953,133647.6,500,4369,4369,"OWNER",650615,"m","60_70",53,"Blansko","south Moravia"
"2666",3623,10600,2177.39074074074,36.5,7920,1177.14210526316,14.6,216.279230769231,25566.7846153846,32881.3,600,4370,4370,"OWNER",390628,"m","30_40",59,"Kromeriz","south Moravia"
"2667",3624,47928,15258.2918367347,32.2,46200,11868.5901639344,30,215.202727272727,46023.4181818182,125522.8,800,4371,4371,"OWNER",681212,"m","60_70",32,"Ceska Lipa","north Bohemia"
"2668",3625,6974,3665.3,44,8250,1612.41428571429,14.6,104.432530120482,23141.4969879518,34314,300,4372,4372,"OWNER",331011,"m","30_40",3,"Beroun","central Bohemia"
"2669",3626,18549,6733.28333333333,42.4,0,0,0,6733.28333333333,21639.9833333333,40399.7,900,4373,4373,"OWNER",511220,"m","50_60",51,"Trutnov","east Bohemia"
"2670",3628,22945.5,7874.41212121212,49.5,14600,3259.89508196721,14.6,648.957446808511,46517.4255319149,65338.6,400,4376,4376,"OWNER",540305,"m","50_60",70,"Karvina","north Moravia"
"2671",3629,23810,7197.82909090909,17,17200,3393.67747747748,14.6,115.556626506024,24908.7614457831,59898.4,900,4377,4377,"OWNER",780131,"m","70_80",48,"Rychnov nad Kneznou","east Bohemia"
"2672",3631,5224,2959.91724137931,86.4,3760,1767.7875,14.6,479.809836065574,27987.2409836066,37725.1,800,4380,4380,"OWNER",310513,"m","30_40",1,"Hl.m. Praha","Prague"
"2673",3632,32074,4945.46,47.3,20000,10200,800,618.185714285714,23703.2619047619,49771.4,800,4381,4381,"OWNER",590125,"m","50_60",56,"Breclav","south Moravia"
"2674",3636,14730,5053.18461538462,29.6,12800,2178.8335483871,14.6,242.185407725322,35179.0557939914,62729.7,700,4385,4385,"OWNER",721002,"f","70_80",21,"Tabor","south Bohemia"
"2675",3638,50922,16213.0692307692,86.7,55600,11928.2333333333,100,1137.37142857143,41813.3035714286,109538,500,4387,4387,"OWNER",460218,"m","40_50",52,"Usti nad Orlici","east Bohemia"
"2676",3640,6454,3230.0012987013,17.8,10000,1962.76610169492,14.6,87.7112820512821,20717.4507692308,32596,300,4389,4389,"OWNER",260701,"f","20_30",10,"Praha - vychod","central Bohemia"
"2677",3641,3371,1852.44418604651,6.8,4020,983.81724137931,14.6,223.7,19089.3910891089,23986,600,4390,4390,"OWNER",720429,"f","70_80",7,"Melnik","central Bohemia"
"2678",3643,10300,2706.66666666667,300,2200,1244.44444444444,200,1225,21729.1666666667,29400,300,4393,4393,"OWNER",410911,"f","40_50",1,"Hl.m. Praha","Prague"
"2679",3644,3456,1757.90659340659,2.5,7290,1229.23193277311,14.6,65.1947619047619,19452.31,26831.1,1000,4394,4394,"OWNER",751230,"f","70_80",38,"Louny","north Bohemia"
"2680",3645,23642,7641.43571428571,36.8,15300,5133.8,14.6,1253.81785714286,35480.0642857143,53745.1,300,4395,4395,"OWNER",580516,"f","50_60",36,"Liberec","north Bohemia"
"2681",3646,47801,14434.1368421053,56.7,60400,8230.72413793103,30,740.783333333333,57024.4645833333,127913.8,1100,4396,4396,"OWNER",741107,"f","70_80",63,"Vyskov","south Moravia"
"2682",3647,13146,4753.17142857143,35.6,6500,2970.13333333333,14.6,1731.00869565217,30920.1695652174,45622.9,600,4398,4398,"OWNER",580723,"m","50_60",77,"Vsetin","north Moravia"
"2683",3648,6800,2135.3380952381,11.8,5100,1055.3,14.6,662.735897435897,22968.1769230769,31305,900,4399,4399,"OWNER",671120,"f","60_70",61,"Trebic","south Moravia"
"2684",3649,27592,9937.65227272727,60.7,37120,4162.29849246231,4,161.031358885017,42477.43728223,69428.4,600,4400,4400,"OWNER",590829,"f","50_60",54,"Brno - mesto","south Moravia"
"2685",3650,17682,6273.99,57.4,29300,3688.19238095238,14.6,296.680571428571,39641.9817142857,67472.5,1100,4401,4401,"OWNER",680720,"m","60_70",8,"Mlada Boleslav","central Bohemia"
"2686",3651,5081,2652.27666666667,11.6,14650,1555.90303030303,14.6,150.115765765766,24355.6031531532,36930.7,800,4402,4402,"OWNER",290411,"m","20_30",23,"Cheb","west Bohemia"
"2687",3653,33090,11991.6076923077,64.8,32640,5244.23597122302,14.6,247.576960784314,46175.418627451,73207.9,900,4404,4404,"OWNER",510409,"f","50_60",31,"Tachov","west Bohemia"
"2688",3654,29895,10671.8588235294,54.4,40480,5417.75294117647,14.6,328.536974789916,53940.1521008403,98372.5,700,4405,4405,"OWNER",590417,"f","50_60",47,"Pardubice","east Bohemia"
"2689",3655,23118,7947.85,24.2,14300,3731.5375,14.6,372.031081081081,35946.5189189189,55884.4,900,4406,4406,"OWNER",541101,"m","50_60",1,"Hl.m. Praha","Prague"
"2690",3656,39537,2009.79285714286,14,27800,2417.52771084337,14.6,125.34358974359,21409.7543589744,56566.3,900,4407,4407,"OWNER",750706,"m","70_80",53,"Blansko","south Moravia"
"2691",3660,48250,1884.33481481481,3.5,29600,2666.95111111111,14.6,63.8204444444444,24282.3431111111,71837.1,900,4413,4413,"OWNER",770504,"m","70_80",74,"Ostrava - mesto","north Moravia"
"2692",3661,4966,2949.77894736842,65.1,3600,1845.90526315789,14.6,551.936842105263,21198.0263157895,27760.5,800,4414,4414,"OWNER",330619,"m","30_40",50,"Svitavy","east Bohemia"
"2693",3663,36993,13179.6944444444,66.1,26100,7204.28,14.6,439.710416666667,63438.8326388889,96990.3,400,4416,4416,"OWNER",701225,"m","70_80",67,"Bruntal","north Moravia"
"2694",3667,7900,2592.28863636364,7.7,5400,1996.98691588785,14.6,74.0707692307692,22264.8871794872,33864.8,700,4420,4420,"OWNER",570506,"m","50_60",55,"Brno - venkov","south Moravia"
"2695",3668,11200,4450,600,2200,2200,2200,3500,18600,25400,600,4421,4421,"OWNER",440627,"f","40_50",1,"Hl.m. Praha","Prague"
"2696",3669,12246,4125.67228915663,27.6,7100,1824.49545454545,14.6,82.3150579150579,22025.0857142857,40573.2,1100,4422,4422,"OWNER",430731,"f","40_50",76,"Sumperk","north Moravia"
"2697",3670,4442,2242.5908045977,16.1,5200,1627.16893203884,14.6,144.773684210526,22902.0805263158,35579.9,400,4423,4423,"OWNER",180524,"m","10_20",27,"Plzen - jih","west Bohemia"
"2698",3672,29619,10016.01,37.8,21200,6502.30434782609,14.6,1180.63255813953,50585.3627906977,77355.6,1100,4426,4426,"OWNER",690913,"f","60_70",26,"Plzen - mesto","west Bohemia"
"2699",3673,8700,1795.81212121212,9.7,7860,1234.575,14.6,519.859649122807,25116.8245614035,31258.9,1100,4427,4427,"OWNER",401103,"m","40_50",30,"Sokolov","west Bohemia"
