"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","min_credit","max_withdrawal","avg_withdrawal","min_withdrawal","avg_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric"
"153",6745,8625,950410,47304,24,1971,1,76,83,49060,15647.2947368421,38.3,59900,12381.7142857143,14.6,374.002395209581,68740.0233532934,148093,400,10328,10636,"OWNER",710803,"m","70_80",27.9197,64,"monthly issuance",931110,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,67580.9408071612,239607,1.26374219076397,7.93875937942268,0.951159678858162,126.480473403097,NA,NA,0,8976.05748502994,-30412.0808383233,-7,3265.58045112782,-19300,47304,29252.9982921912,2,7,2,0
"154",6950,9591,950411,104712,24,4363,1,72,103,49831,16041.9513888889,83.9,56400,9522.85042016807,14.6,114.142931937173,57357.8434554974,147603.2,400,11496,11804,"OWNER",441212,"m","40_50",54.8788,74,"monthly issuance",930520,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,51670.122783374,509199,1.68457454239901,3.67681672906002,0.9768395272069,917.376119772674,NA,NA,0,2739.43036649215,44614.7261780105,-31,6519.10096872082,-19891,104712,-50302.4468501338,2,4,2,0
"155",6996,9828,950413,126600,24,5275,1,46,74,47472,17293.5565217391,62.3,32400,8683.52093023256,14.6,369.09696969697,47118.9931818182,94043.3,400,11787,12095,"OWNER",390227,"m","30_40",59.9773,11,"monthly issuance",930520,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,46605.0042063492,560186,1.99153737990426,3.27839934061405,1.01553956834532,342.99929393606,NA,NA,0,8858.32727272727,70622.6795454545,-28,8610.03559150657,-19893,126600,-71136.6685209235,2,1,2,0
"156",5352,1993,950415,68400,12,5700,-1,9,5,31037,6971.8,66.2,15800,7760,2200,1710.44285714286,31793.7357142857,51242.2,800,2422,2422,"OWNER",760609,"f","70_80",22.9391,68,"monthly issuance",941030,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,27109.2666666667,189806,0.898427835051546,1.22312280701754,1.04695002667615,39.9896434507354,NA,NA,0,20525.3142857143,16080.95,4,-788.2,-9385,68400,-20765.4190476191,2,4,1,0
"157",6151,5628,950425,225420,60,3757,1,22,29,20727,7056.20454545455,43.4,14800,4235.62068965517,14.6,635.362745098039,31185.1568627451,53271.6,200,6798,6798,"OWNER",480803,"f","40_50",50.9197,61,"monthly issuance",940617,"Trebic","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,30052.697965368,469622,1.66591984090743,1.87814866794106,0.974905303030303,354.789451756755,NA,NA,0,38121.7647058824,156113.078431373,-7,2820.58385579937,-9808,225420,-157245.53732875,2,7,1,0
"158",5310,1762,950428,248148,36,6893,1,37,83,28362,9398.81621621622,86.7,28960,3694.54939759036,14.6,342.571666666667,36063.7883333333,67486,600,2136,2136,"OWNER",400724,"f","40_50",58.9276,28,"monthly issuance",931211,"Plzen - sever","west Bohemia",72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,35494.2172175537,549704,2.54396820958633,1.36353056959469,0.965189873417722,724.368137080805,NA,NA,0,12332.58,199751.631666667,-46,5704.26681862586,-19217,248148,-200321.202782446,2,8,1,0
"159",5045,347,950501,187224,24,7801,-1,38,40,46293,13214.3052631579,16.8,51900,9026.228,0.2,577.638636363636,42084.3113636364,92571.3,-243.3,424,424,"OWNER",471008,"m","40_50",51.8992,65,"monthly issuance",931213,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,39165.7266946779,479493,1.46398974889155,1.69392453059324,1.26008344923505,324.119593486019,NA,NA,0,13863.3272727273,131276.361363636,-2,4188.07726315789,-19288,187224,-134194.946032595,2,7,2,0
"160",6929,9472,950508,36396,12,3033,1,56,101,48143,16954.9410714286,92.8,51700,8862.70588235294,30,287.85253164557,57977.0348101266,125887.5,800,11354,11662,"OWNER",720403,"m","70_80",26.9597,1,"weekly issuance",930706,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,55097.2999755317,230105,1.9130659751655,5.59015531534078,1.15675152024464,126.439742572124,NA,NA,0,3454.23037974684,-25035.2651898734,-45,8092.23518907563,-19802,36396,22155.5303552785,3,5,2,0
"161",5151,960,950524,189060,60,3151,1,14,15,60016,21569.6071428571,100.5,40300,14564.3125,100,2298.18333333333,72242.8966666667,101793.6,200,1157,1157,"OWNER",581230,"f","50_60",40.877,4,"issuance after transaction",941102,"Kladno","central Bohemia",149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,71627.0802721088,369294,1.48099041014515,6.84532121322029,1.12356979405034,82.2649774096932,NA,NA,0,137891,-21073.8966666667,-1,7005.29464285714,-9422,189060,20458.0802721088,1,1,1,0
"162",5212,1256,950529,71064,36,1974,1,29,57,22908,7801.57586206897,32.3,13600,3418.4,14.6,365.08023255814,34577.3023255814,55373.3,700,1516,1516,"OWNER",461017,"f","40_50",52.8983,38,"monthly issuance",940421,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,33016.2816326531,489512,2.28223024282383,3.95216609020718,1.06370147003392,194.653102694852,NA,NA,0,13142.888372093,23343.8093023256,-28,4383.17586206897,-10108,71064,-24904.8299952539,2,3,1,0
"163",5138,854,950530,87216,48,1817,1,41,107,15608,5670.47073170732,25,9900,1922.3738317757,14.6,181.049324324324,30847.1493243243,43787.3,700,1029,1029,"OWNER",540316,"f","50_60",44.9684,62,"monthly issuance",930921,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,29278.5913718821,410214,2.94972322135154,3.12078741425829,1.06877528503126,481.725078651853,NA,NA,0,8690.36756756757,47678.4831081081,-66,3748.09689993162,-19609,87216,-49247.0410605503,2,7,1,0
"164",5713,3629,950530,158760,60,2646,1,55,106,23810,7197.82909090909,17,17200,3393.67747747748,14.6,115.556626506024,24908.7614457831,59898.4,900,4377,4377,"OWNER",780131,"m","70_80",20.9869,48,"monthly issuance",930727,"Rychnov nad Kneznou","east Bohemia",78955,50,24,8,1,9,59,9060,1.78,2.44,124,1655,1717,25266.1517247004,170399,2.12095260633289,2.72026798598227,1.03746223564955,1373.87188255901,NA,NA,0,6933.39759036145,126917.840963855,-51,3804.15161343161,-19803,158760,-126560.450684938,2,2,2,0
"165",6704,8377,950601,417060,60,6951,1,41,33,43656,10538.9536585366,67.8,52700,10639.9515151515,14.6,1094.30675675676,58445.027027027,127508.6,200,10042,10350,"OWNER",610914,"f","60_70",37.9086,29,"monthly issuance",931120,"Rokycany","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,38097.3547368421,339687,0.990507676987897,1.51617805474559,1.08557457212714,381.11799769569,NA,NA,0,65658.4054054054,292956.567567568,8,-100.997856614929,-19481,417060,-313304.239857752,2,8,1,0
"166",6474,7190,950606,63360,60,1056,1,49,70,12138,4125.16326530612,51.7,7300,2521.39428571429,14.6,215.423529411765,29108.3638655462,40733.8,700,8677,8677,"OWNER",550814,"m","50_60",43.9186,49,"monthly issuance",930906,"Semily","east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,27976.0640022676,399792,1.63606433499055,3.90640460729746,1.2789156626506,294.118289552728,NA,NA,0,12925.4117647059,21326.2243697479,-21,1603.76897959184,-19700,63360,-22458.5242330265,2,2,2,0
"167",6676,8159,950613,29784,24,1241,1,9,3,17241,6735.57777777778,59.4,11300,7566.66666666667,3300,3160.01666666667,27626.0833333333,49220.3,200,9768,10076,"OWNER",691225,"f","60_70",29.8775,26,"monthly issuance",950208,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,25032.22,259388,0.890164464023495,5.42754051392246,1.03641781162059,9.42526674437371,NA,NA,0,75840.4,-73682.4833333333,6,-831.088888888889,-405,29784,71088.62,2,8,1,0
"168",6965,9656,950613,139536,24,5814,1,67,87,49193,18070.4059701493,12.2,53200,11982.0836734694,14.6,221.048484848485,63889.8739393939,151546.9,800,11578,11886,"OWNER",410913,"f","40_50",57.9087,61,"monthly issuance",931114,"Trebic","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,57191.2130741203,539700,1.5081188266245,3.10808496218597,0.974905303030303,631.246127272229,NA,NA,0,5305.16363636364,70340.9624242424,-20,6088.32229667987,-19499,139536,-77039.6232895161,2,7,1,0
"169",6725,8489,950623,265320,36,7370,1,64,84,26409,6441.2328125,33.6,17700,4487.48333333333,14.6,238.447972972973,35566.8810810811,61993.3,700,10167,10475,"OWNER",480828,"f","40_50",50.9172,19,"monthly issuance",930918,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,34284.9471771284,469795,1.4353775455062,0.873980028833107,1.1001001001001,1112.69555656937,NA,NA,0,8584.12702702703,221168.991891892,-20,1953.74947916667,-19705,265320,-222450.925795845,2,6,1,0
"170",7166,10630,950624,198240,24,8260,1,11,5,19455,7095.2,43,13000,8540.6,2000,2209.0125,30953.14375,51947.2,300,12763,13071,"OWNER",560218,"m","50_60",42.9782,41,"monthly issuance",950115,"Usti nad Labem","north Bohemia",118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,27547.2388888889,390406,0.830761304826359,0.858983050847458,0.848875096974399,89.7414568726977,NA,NA,0,53016.3,114270.55625,6,-1445.4,-509,198240,-117676.461111111,2,3,2,0
"171",7138,10440,950703,60000,60,1000,1,48,89,11049,3840.34375,41.5,7000,1881.55280898876,14.6,123.199270072993,24643.2839416058,39393.9,400,12536,12844,"OWNER",461015,"m","40_50",52.8985,72,"monthly issuance",930913,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,23886.2285714286,489688,2.04105020685759,3.84034375,0.9520264681555,487.015872451609,NA,NA,0,7391.95620437956,27964.7598540146,-41,1958.79094101124,-19790,60000,-28721.8152241919,2,4,2,0
"172",5970,4774,950709,465072,48,9689,1,38,65,35163,12116.3763157895,52,42880,6511.84307692308,14.6,360.703883495146,27778.745631068,79557.6,300,5760,5760,"OWNER",480508,"m","40_50",50.9492,66,"monthly issuance",940114,"Zdar nad Sazavou","south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,28663.8286549708,470201,1.86066773610193,1.25052908615848,0.935914552736983,1289.34569679026,NA,NA,0,17313.786407767,419979.467961165,-27,5604.5332388664,-10595,465072,-419094.384937262,2,7,2,0
"173",6157,5650,950710,98592,24,4108,1,13,13,36975,12494.7615384615,68.7,24500,9120,100,1687.38076923077,54128.5653846154,78713.7,900,6829,6829,"OWNER",631224,"f","60_70",35.8776,10,"issuance after transaction",950108,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,51451.6095238095,319486,1.37003964237517,3.04156804733728,1.13280839895013,58.4290172069138,NA,NA,0,40497.1384615385,3966.29615384616,0,3374.76153846154,-602,98592,-6643.25201465202,1,1,1,0
"174",6153,5632,950725,285600,60,4760,1,24,18,42729,11216.0125,31.1,33600,9639.6,30,575.39387755102,49651.8918367347,126077.1,1100,6803,6803,"OWNER",801207,"f","80_90",18.8793,5,"weekly issuance",941115,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,39821.6951851852,149518,1.16353505332171,2.35630514705882,1.16207951070336,496.35564635405,NA,NA,0,34523.6326530612,201424.475510204,6,1576.4125,-9610,285600,-211254.672161754,3,1,1,0
"175",5693,3489,950801,44088,24,1837,1,17,15,24304.5,7533.60588235294,61.8,18000,5580.18666666667,14.6,1386.515625,36548.81875,55576.8,1000,4217,4217,"OWNER",510625,"f","50_60",47.9375,9,"monthly issuance",941208,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,32167.4863541667,440176,1.35006341765501,4.10103749719812,0.83260796786073,31.7976943101525,NA,NA,0,33276.375,-25737.19375,2,1953.41921568627,-9593,44088,21355.8613541667,2,1,1,0
"176",5922,4580,950805,20220,12,1685,1,23,28,49397,11452.4347826087,90.7,48100,8289.37857142857,14.6,613.792156862745,41077.6352941176,122906.7,500,5521,5521,"OWNER",730515,"f","70_80",25.9485,9,"monthly issuance",940827,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,35628.3054166667,220290,1.38157941321228,6.79669720036124,0.83260796786073,32.9427474331862,NA,NA,0,7365.50588235294,-28223.1411764706,-5,3163.05621118012,-9978,20220,22773.8112990196,2,1,1,0
"177",5959,4727,950811,107640,24,4485,1,12,11,53613,19481.7583333333,69.6,46900,15314.1454545455,14.6,2840.23913043478,50214.5043478261,107783.7,600,5701,5701,"OWNER",591122,"f","50_60",39.8878,2,"monthly issuance",950213,"Benesov","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,46717.644047619,359689,1.27214139314257,4.34375882571535,1.23853635942566,37.8982173883093,NA,NA,0,68165.7391304348,-10740.2434782609,1,4167.61287878788,-598,107640,7243.38317805383,2,1,1,0
"178",5980,4825,950818,21396,12,1783,1,34,38,16048,5691.88529411765,59.2,14075,3835.04545454545,14.6,317.719230769231,30812.9461538462,46848.9,1000,5826,5826,"OWNER",680909,"m","60_70",30.9091,15,"monthly issuance",940604,"Cesky Krumlov","south Bohemia",58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,30895.5591111111,269909,1.48417674877136,3.19230807297681,1.01842818428184,67.3424770297917,NA,NA,0,3812.63076923077,-13229.5769230769,-4,1856.83983957219,-10214,21396,13312.1898803419,2,6,2,0
"179",6764,8776,950826,33984,48,708,1,36,34,20196,5087.99722222222,18.2,14700,4079.47647058824,14.6,635.224285714286,38587.76,55077.5,600,10510,10818,"OWNER",720804,"m","70_80",26.9196,64,"monthly issuance",940824,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,35848.3066849817,230022,1.24721818078989,7.18643675455116,0.951159678858162,53.4992140009041,NA,NA,0,30490.7657142857,-35094.5257142857,2,1008.52075163399,-10002,33984,32355.0723992674,2,7,2,0
"180",5237,1375,950829,45336,24,1889,1,33,57,30436,10959.403030303,16.3,19900,5645.97543859649,14.6,442.663333333333,48152.9533333333,71486,800,1663,1663,"OWNER",570429,"m","50_60",41.9571,19,"monthly issuance",940427,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,44917.8829131653,380400,1.94110001885297,5.80169562218265,1.1001001001001,102.416433858689,NA,NA,0,10623.92,-13440.8733333333,-24,5313.42759170654,-10402,45336,10205.8029131653,2,6,2,0
"181",6726,8492,950903,85860,60,1431,1,47,49,16713,3868.08510638298,5,10300,2906.79591836735,14.6,410.072916666667,30461.4041666667,44713.5,1000,10171,10479,"OWNER",551020,"f","50_60",43.898,2,"monthly issuance",940629,"Benesov","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,29080.1503333333,399883,1.33070405181921,2.7030643650475,1.23853635942566,209.37739731247,NA,NA,0,24604.375,30794.2208333333,-2,961.289188015632,-10274,85860,-32175.4746666667,2,1,1,0
"182",6933,9493,950909,188688,48,3931,1,12,7,35378,10950.1166666667,70,24500,10782.16,14.6,1071.80909090909,42203.1727272727,71255.7,400,11377,11685,"OWNER",650723,"f","60_70",33.9277,64,"monthly issuance",950402,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,39723.3666666667,300186,1.0155772745597,2.78558042906809,0.951159678858162,176.046276898023,NA,NA,0,51446.8363636364,95037.9909090909,5,167.956666666667,-507,188688,-97517.796969697,2,7,1,0
"183",5145,915,950916,309552,48,6449,1,16,19,58041,20681.70625,55.7,50600,14689.8842105263,14.6,1479.98571428571,56105.5,121713.2,700,1102,1102,"OWNER",350129,"m","30_40",63.9871,72,"monthly issuance",950118,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,52088.1962962963,600787,1.40788762890181,3.206963288882,0.9520264681555,209.158775663858,NA,NA,0,71039.3142857143,182407.185714286,-3,5991.82203947368,-798,309552,-186424.489417989,2,4,2,0
"184",7008,9897,950922,36168,12,3014,1,15,20,27122,9289.21333333333,64.2,18500,5247.62857142857,14.6,809.388888888889,39063.7666666667,63738,300,11873,12181,"OWNER",610819,"m","60_70",37.9181,1,"monthly issuance",950304,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,37731.3811111111,340103,1.7701735568538,3.08202167662022,1.15675152024464,44.6855652412657,NA,NA,0,9712.66666666667,-12608.4333333333,-5,4041.58476190476,-618,36168,11276.0477777778,2,5,2,0
"185",7227,10942,951002,314520,60,5242,1,56,72,49457,18056.9125,88.2,56700,12982.4324324324,30,388.362307692308,63527.42,128119.4,500,13143,13451,"OWNER",551118,"f","50_60",43.8882,44,"weekly issuance",940605,"Chrudim","east Bohemia",105606,77,26,7,2,7,53,8254,2.79,3.76,97,2166,2325,58089.1854480466,399884,1.39087282710524,3.4446609118657,1.07340720221607,809.862321266224,NA,NA,0,23301.7384615385,227690.841538462,-16,5074.48006756757,-10397,314520,-233129.076090415,3,2,1,0
"186",6600,7861,951008,21852,36,607,1,12,6,27736.5,8711.65833333333,27.8,18100,10273.4333333333,14.6,2383.29444444444,38509.05,60863.2,700,9413,9721,"OWNER",541205,"m","50_60",44.8795,34,"monthly issuance",950422,"Chomutov","north Bohemia",125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,34904.2261904762,409803,0.847979253933284,14.3519906644701,0.975014089798986,9.16882093647216,NA,NA,0,85798.6,-102455.65,6,-1561.775,-586,21852,98850.8261904762,2,3,2,0
"187",6712,8405,951014,266220,60,4437,1,53,91,33190,7942.11886792453,83.4,23840,4206.28791208791,14.6,265.000694444444,34922.88125,66744.4,900,10074,10382,"OWNER",650217,"f","60_70",33.9783,20,"monthly issuance",940510,"Strakonice","south Bohemia",70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,34414.2462634279,300797,1.88815388625697,1.78997495332985,0.986564299424184,1004.60114098233,NA,NA,0,15900.0416666667,215397.077083333,-38,3735.83095583662,-10504,266220,-215905.712069905,2,6,1,0
"188",7057,10093,951020,231696,36,6436,1,34,83,60566,20382.0558823529,102.1,36000,7099.07608695652,30,316.46746031746,45873.6166666667,108575.3,800,12108,12416,"OWNER",730530,"m","70_80",25.947,1,"weekly issuance",940701,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,48389.8721279762,220490,2.87108570646283,3.16688251745695,1.15675152024464,732.132143278102,NA,NA,0,11392.8285714286,174429.554761905,-49,13282.9797953964,-10319,231696,-171913.299300595,3,5,2,0
"189",7176,10663,951028,260028,36,7223,1,47,105,65008,22177.2617021277,150.1,51700,8530.52807017544,14.6,433.857763975155,50676.8198757764,124900.7,200,12805,13113,"OWNER",761125,"m","70_80",22.8875,11,"monthly issuance",931208,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,51021.0043346509,189903,2.59975250297389,3.07036711922022,1.01553956834532,599.339280269029,NA,NA,0,15618.8795031056,193732.300621118,-58,13646.7336319522,-19820,260028,-193388.116162244,2,1,2,0
"190",7304,11349,951029,419880,60,6998,1,11,7,62982,21108.2272727273,39,64800,29640.8571428571,8500,1372.47222222222,59352.8333333333,104039.9,200,13647,13955,"OWNER",451030,"f","40_50",53.897,1,"weekly issuance",950526,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,53984.1222222222,499999,0.712132822981266,3.01632284548832,1.15675152024464,305.929688923071,NA,NA,0,82348.3333333333,278178.833333333,4,-8532.62987012987,-503,419880,-283547.544444444,3,5,1,0
"191",6362,6738,951031,37908,12,3159,1,31,43,28431,9919.53870967742,14.1,22479,5808.71111111111,14.6,606.759210526316,42164.0276315789,69530.4,800,8130,8130,"OWNER",760508,"f","70_80",22.9492,62,"monthly issuance",940728,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,40053.8379166667,190523,1.70770047260622,3.140088227185,1.06877528503126,62.4761838672672,NA,NA,0,7281.11052631579,-11537.1381578947,-12,4110.82759856631,-10303,37908,9426.94844298245,2,7,1,0
"192",5880,4423,951031,73836,36,2051,1,14,5,44281,13746.65,19.1,37000,25000,20100,3550.16315789474,55315.1684210526,129607.8,900,5333,5333,"OWNER",670529,"f","60_70",31.9471,39,"monthly issuance",950426,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,43990.6285714286,280502,0.549866,6.70241345685032,0.958762886597938,20.7979173677711,NA,NA,0,127805.873684211,-109285.042105263,9,-11253.35,-605,73836,97960.5022556391,2,3,1,0
"193",6535,7546,951102,41952,12,3496,1,31,70,31462,10373.6387096774,71.6,25400,4012.2972972973,14.6,234.979047619048,41502.0257142857,71527,500,9038,9346,"OWNER",721210,"m","70_80",26.879,43,"monthly issuance",940903,"Hradec Kralove","east Bohemia",161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,41174.1788077201,229892,2.58546113137358,2.96728796043404,0.952509179926561,178.535066956324,NA,NA,0,2819.74857142857,-2369.77428571429,-39,6361.34141238012,-10199,41952,2041.92737914863,2,2,2,0
"194",5449,2343,951104,99336,24,4139,1,24,28,16866,5352.90833333333,58.5,11900,3487.34285714286,14.6,592.773076923077,27019.5711538462,46568,300,2831,2831,"OWNER",800709,"f","80_90",18.9291,68,"monthly issuance",941209,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,25515.6727489178,150395,1.5349532731975,1.29328541515664,1.04695002667615,167.578461079282,NA,NA,0,14226.5538461538,58089.875,-4,1865.56547619048,-9895,99336,-59593.7734049284,2,4,1,0
"195",6342,6609,951112,60156,36,1671,-1,26,29,49767,18483.8576923077,15.9,53600,13795.58,14.6,1191.30178571429,72667.6357142857,159712.8,400,7980,7980,"OWNER",760808,"m","70_80",22.9192,16,"monthly issuance",950327,"Jindrichuv Hradec","south Bohemia",93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,61309.7685185185,190304,1.33983911457928,11.0615545734935,1.02081109925293,50.49602100943,NA,NA,0,42886.8642857143,-55398.5,-3,4688.27769230769,-785,60156,44040.6328042328,2,6,2,0
"196",5409,2218,951118,182040,60,3034,1,24,33,61557,22366.575,67.2,53500,14230.0057142857,14.6,656.738983050847,67475.9016949153,110447.5,600,2686,2686,"OWNER",510324,"f","50_60",47.9676,19,"monthly issuance",941121,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,63200.2645604396,440794,1.57178960072699,7.37197593935399,1.1001001001001,277.187748402482,NA,NA,0,39404.3389830508,75159.7593220339,-9,8136.56928571429,-9997,182040,-79435.3964565096,2,6,1,0
"197",6955,9627,951122,244368,48,5091,1,64,76,49769,20764.9109375,200,57200,15534.5,100,598.571527777778,75924.2409722222,143453.3,200,11543,11851,"OWNER",700402,"m","70_80",28.9598,65,"issuance after transaction",940722,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,70178.5732603844,250720,1.33669644581416,4.07874895649185,1.26008344923505,408.251960976538,NA,NA,0,28731.4333333333,139712.325694444,-12,5230.4109375,-10400,244368,-145457.993406282,1,7,2,0
"198",6985,9731,951122,113796,36,3161,1,25,43,28446,9973.764,104.9,21074,4580.63829787234,100,472.973611111111,36840.5736111111,58022.1,500,11670,11978,"OWNER",711009,"m","70_80",27.8991,54,"issuance after transaction",941201,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,37673.6495866402,240113,2.1773742765572,3.15525593166719,0.998664601249933,240.596932527948,NA,NA,0,17027.05,59928.3763888889,-18,5393.12570212766,-9921,113796,-59095.3004133598,1,7,2,0
"199",5125,789,951123,73056,48,1522,1,23,28,8538,3179.50869565217,15.7,7100,1842.25,14.6,422.464705882353,23255.1490196078,33555.4,500,944,944,"OWNER",701218,"m","70_80",28.8782,39,"monthly issuance",950206,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,22492.8364761905,249905,1.72588340108681,2.08903330857567,0.958762886597938,172.928055250003,NA,NA,0,20278.3058823529,29522.5450980392,-5,1337.25869565217,-917,73056,-30284.8576414566,2,3,2,0
"200",5805,4081,951128,137904,24,5746,-1,9,3,11878,6195.53333333333,29.4,9000,6866.66666666667,3500,2929.98333333333,26886.1916666667,43259.7,600,4918,4918,"OWNER",680506,"m","60_70",30.9494,11,"monthly issuance",950722,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,24202.9333333333,270622,0.90226213592233,1.07823413389024,1.01553956834532,47.0664793315093,NA,NA,0,70319.6,40698.2083333333,6,-671.133333333333,-406,137904,-43381.4666666667,2,1,2,0
"201",6185,5774,951128,31176,24,1299,1,12,11,29418,10761.475,71.1,16900,7135.50909090909,14.6,2202.04782608696,46304.152173913,65769.6,700,6987,6987,"OWNER",680129,"m","60_70",30.9871,1,"monthly issuance",950608,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,44654.6916666667,270999,1.50815798324895,8.28443033102386,1.15675152024464,14.1577306499286,NA,NA,0,52849.1478260869,-67977.3,1,3625.96590909091,-520,31176,66327.8394927536,2,5,2,0
"202",7243,11042,951204,217152,36,6032,1,21,33,54286,18197.2857142857,4.4,34200,9440.65555555556,14.6,741.743859649123,49107.0666666667,109774.3,400,13268,13576,"OWNER",740707,"m","70_80",24.9293,72,"monthly issuance",950129,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,45957.4784199134,210497,1.92754471415675,3.01679139825692,0.9520264681555,292.75874302852,1225,"classic",951122,26702.7789473684,141342.154385965,-12,8756.63015873016,-1075,217152,-144491.742632718,2,4,2,1
"203",6403,6924,951205,194880,48,4060,1,37,71,36536,12922.227027027,108.1,23532,5883.09736842105,14.6,274.398230088496,36421.4256637168,71138.8,300,8359,8359,"OWNER",791206,"m","70_80",19.8794,74,"monthly issuance",940601,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,37737.0432796216,159999,2.19650062166066,3.18281453867661,0.9768395272069,710.208662560067,NA,NA,0,13171.1150442478,145287.459292035,-34,7039.12965860597,-10604,194880,-143971.841676131,2,4,2,0
