"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","sd_credit","min_credit","max_withdrawal","avg_withdrawal","sd_withdrawal","min_withdrawal","avg_amount","sd_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric"
"141",7241,11021,950304,168984,24,7041,-1,74,78,49960,12442.4743243243,16271.4180073321,28,55200,10423.7069767442,12200.2221361627,2.5,151.901875,18218.8161788521,56053.9975,120806.4,-517.7,13240,13548,"OWNER",760318,"m","70_80",22.9682,1,"monthly issuance",930810,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,54625.0436926407,189986,1.19367076914999,1.76714590602533,1.15675152024464,1112.45499767531,NA,NA,0,3645.645,109284.3575,-4,2018.76734758014,-19494,168984,-110713.311307359,2,5,2,0
"142",6737,8564,950311,76680,24,3195,1,53,82,57554,13581.8358490566,19987.8895342048,91.9,38700,7696.06444444444,8035.06675829033,14.6,190.15034965035,17120.7498375751,62933.4748251748,104676.1,1000,10255,10563,"OWNER",490107,"m","40_50",49.9893,68,"monthly issuance",930912,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,60808.1263241437,460204,1.76477678261399,4.25096583695042,1.04695002667615,403.259842230109,NA,NA,0,4563.60839160839,9182.91678321678,-29,5885.77140461216,-19399,76680,-11308.2652842479,2,4,2,0
"143",7004,9869,950315,331560,60,5526,1,40,79,33276,11490.66,12316.9876820967,36.3,24700,5210.56202531646,4754.9229998431,14.6,403.294117647059,11307.3571524592,36941.9983193277,71924.6,900,11836,12144,"OWNER",801123,"m","80_90",18.8877,12,"monthly issuance",930821,"Pribram","central Bohemia",107870,84,29,6,1,6,58,8754,3.83,4.31,137,3804,3868,36359.542797619,149192,2.20526306839273,2.07938110749186,1.01682439537329,822.129521586931,NA,NA,0,24197.6470588235,270420.354621849,-39,6280.09797468354,-19494,331560,-271002.810143557,2,1,2,0
"144",6169,5700,950316,103680,60,1728,-1,44,65,14422.5,5169.69772727273,5092.98121159136,26.2,13920,3034.44615384615,3553.7596123277,14.6,277.318348623853,5844.97684095727,28250.1091743119,46520.1,500,6895,6895,"OWNER",710624,"m","70_80",27.9376,42,"monthly issuance",930720,"Havlickuv Brod","east Bohemia",95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,28019.4562131519,239692,1.703670938672,2.99172322180135,1.00603136308806,373.866354370329,NA,NA,0,16639.1009174312,58790.7899082569,-21,2135.25157342657,-19596,103680,-59021.4428694169,2,2,2,0
"145",5208,1247,950316,99696,48,2077,-1,45,55,49327,14426.4355555556,16356.5435838682,61.8,55900,9781.31111111111,12231.4523883611,0.4,305.25,18451.8122136487,46341.2935185185,127684.9,-974.6,1505,1505,"OWNER",710625,"f","70_80",27.9375,25,"monthly issuance",930608,"Klatovy","west Bohemia",88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218,39963.5006500378,239691,1.47489793460999,6.94580431177446,1.21734357848518,326.604422604423,NA,NA,0,14652,38702.7064814815,-10,4645.12444444445,-19708,99696,-45080.4993499622,2,8,1,0
"146",6694,8316,950319,134784,24,5616,1,30,23,43785,8822.47666666667,14458.3492139146,12.2,58800,9938.224,13051.1400908529,14.6,294.885454545455,16638.7286762877,44005.1127272727,112839.2,900,9961,10269,"OWNER",400511,"f","40_50",58.9489,70,"monthly issuance",940604,"Karvina","north Moravia",285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,39550.9487380952,549808,0.887731718128578,1.57095382241216,1.02328406560032,457.072391745331,NA,NA,0,7077.25090909091,83701.6363636364,7,-1115.74733333333,-9715,134784,-88155.8003528139,2,4,1,0
"147",5599,3064,950321,15420,12,1285,1,53,98,13881,4776.76603773585,4884.57044182312,22.1,11840,2258.17551020408,2116.06284498598,14.6,211.04238410596,4745.06568680121,24577.2,41137.4,1000,3705,3705,"OWNER",650604,"f","60_70",33.9396,40,"monthly issuance",930523,"Teplice","north Bohemia",128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,24369.9400793651,299717,2.11532098198344,3.71732765582556,0.988919268959563,73.0658917891011,NA,NA,0,2532.50860927152,-11689.7086092715,-45,2518.59052753177,-19798,15420,11482.4486886366,2,3,1,0
"148",6546,7607,950327,31728,24,1322,1,41,76,22267.5,7781.15365853659,8053.18089540082,36.5,19680,3766.11052631579,3840.68233262716,14.6,280.366666666667,7906.57642487656,31139.7478632479,56122.8,600,9110,9418,"OWNER",500410,"m","50_60",48.959,1,"monthly issuance",930905,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,31485.9424490714,449917,2.06609806169139,5.88589535441497,1.15675152024464,113.166092022352,NA,NA,0,6728.8,-6140.54786324786,-35,4015.0431322208,-19422,31728,6486.7424490714,2,5,2,0
"149",5414,2228,950329,185952,48,3874,1,20,14,46725,12500.505,16935.1043482707,68.7,57400,11973.2142857143,14859.4973006314,1800,2423.09117647059,20039.5472244164,50113.1941176471,145318.2,700,2700,2700,"OWNER",450222,"m","40_50",53.9778,34,"monthly issuance",940319,"Chomutov","north Bohemia",125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,38235.2801282051,500107,1.04403919463087,3.22676948890036,0.975014089798986,76.741643816661,NA,NA,0,116308.376470588,19530.4294117647,6,527.290714285713,-10010,185952,-31408.3434012066,2,3,2,0
"150",5453,2361,950401,156672,36,4352,1,37,38,10380,3672.61891891892,3551.69090659942,11.2,9000,2963.56315789474,2233.0201339455,14.6,310.286666666667,4448.20208548727,22927.5026666667,41876.9,500,2853,2853,"OWNER",560425,"f","50_60",42.9575,28,"monthly issuance",940225,"Plzen - sever","west Bohemia",72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,22129.7787414966,389976,1.2392578538896,0.843892214825119,0.965189873417722,504.926626990095,NA,NA,0,11170.32,122574.177333333,-1,709.055761024182,-10176,156672,-123371.901258503,2,8,1,0
"151",5740,3752,950402,18564,12,1547,1,9,4,25603.5,8607.3,10385.8369772253,24,13400,8550,5961.26384810022,300,3328.13076923077,12195.3593972178,35538.0461538462,56498.4,200,4527,4527,"OWNER",630204,"f","60_70",35.9796,1,"monthly issuance",941125,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,30826.3066666667,320198,1.00670175438596,5.56386554621849,1.15675152024464,5.57790582378189,NA,NA,0,39937.5692307692,-56911.6153846154,5,57.2999999999993,-9277,18564,52199.8758974359,2,5,1,0
"152",5804,4079,950405,158976,48,3312,1,52,95,48358,13041.75,13603.8875774465,74.4,37300,6339.34038461538,8769.23573957374,14.6,121.023076923077,14000.1672845805,49916.091025641,130293.2,600,4916,4916,"OWNER",390109,"m","30_40",59.9891,52,"monthly issuance",931103,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,44510.0310991296,560296,2.05727239882092,3.93772644927536,1.09165366614665,1313.60071187949,NA,NA,0,5809.10769230769,103250.801282051,-43,6702.40961538462,-19302,158976,-108656.861208563,2,2,2,0
"153",6745,8625,950410,47304,24,1971,1,76,83,49060,15647.2947368421,17036.1889923844,38.3,59900,12381.7142857143,14812.9611012981,14.6,374.002395209581,21120.8174813295,68740.0233532934,148093,400,10328,10636,"OWNER",710803,"m","70_80",27.9197,64,"monthly issuance",931110,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,67580.9408071612,239607,1.26374219076397,7.93875937942268,0.951159678858162,126.480473403097,NA,NA,0,8976.05748502994,-30412.0808383233,-7,3265.58045112782,-19300,47304,29252.9982921912,2,7,2,0
"154",6950,9591,950411,104712,24,4363,1,72,103,49831,16041.9513888889,16620.5305953506,83.9,56400,9522.85042016807,12242.0118827656,14.6,114.142931937173,18724.4906773017,57357.8434554974,147603.2,400,11496,11804,"OWNER",441212,"m","40_50",54.8788,74,"monthly issuance",930520,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,51670.122783374,509199,1.68457454239901,3.67681672906002,0.9768395272069,917.376119772674,NA,NA,0,2739.43036649215,44614.7261780105,-31,6519.10096872082,-19891,104712,-50302.4468501338,2,4,2,0
"155",6996,9828,950413,126600,24,5275,1,46,74,47472,17293.5565217391,17819.1457514744,62.3,32400,8683.52093023256,8204.0959560327,14.6,369.09696969697,17524.9891424733,47118.9931818182,94043.3,400,11787,12095,"OWNER",390227,"m","30_40",59.9773,11,"monthly issuance",930520,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,46605.0042063492,560186,1.99153737990426,3.27839934061405,1.01553956834532,342.99929393606,NA,NA,0,8858.32727272727,70622.6795454545,-28,8610.03559150657,-19893,126600,-71136.6685209235,2,1,2,0
"156",5352,1993,950415,68400,12,5700,-1,9,5,31037,6971.8,11183.7666617737,66.2,15800,7760,5554.54768635575,2200,1710.44285714286,11837.3868100324,31793.7357142857,51242.2,800,2422,2422,"OWNER",760609,"f","70_80",22.9391,68,"monthly issuance",941030,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,27109.2666666667,189806,0.898427835051546,1.22312280701754,1.04695002667615,39.9896434507354,NA,NA,0,20525.3142857143,16080.95,4,-788.2,-9385,68400,-20765.4190476191,2,4,1,0
"157",6151,5628,950425,225420,60,3757,1,22,29,20727,7056.20454545455,7273.70692206344,43.4,14800,4235.62068965517,3818.02430971264,14.6,635.362745098039,7892.11536428506,31185.1568627451,53271.6,200,6798,6798,"OWNER",480803,"f","40_50",50.9197,61,"monthly issuance",940617,"Trebic","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,30052.697965368,469622,1.66591984090743,1.87814866794106,0.974905303030303,354.789451756755,NA,NA,0,38121.7647058824,156113.078431373,-7,2820.58385579937,-9808,225420,-157245.53732875,2,7,1,0
"158",5310,1762,950428,248148,36,6893,1,37,83,28362,9398.81621621622,9879.25499753885,86.7,28960,3694.54939759036,4632.67886720809,14.6,342.571666666667,9010.16589118944,36063.7883333333,67486,600,2136,2136,"OWNER",400724,"f","40_50",58.9276,28,"monthly issuance",931211,"Plzen - sever","west Bohemia",72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,35494.2172175537,549704,2.54396820958633,1.36353056959469,0.965189873417722,724.368137080805,NA,NA,0,12332.58,199751.631666667,-46,5704.26681862586,-19217,248148,-200321.202782446,2,8,1,0
"159",5045,347,950501,187224,24,7801,-1,38,40,46293,13214.3052631579,16502.3025637448,16.8,51900,9026.228,10259.9184352099,0.2,577.638636363636,17258.630286253,42084.3113636364,92571.3,-243.3,424,424,"OWNER",471008,"m","40_50",51.8992,65,"monthly issuance",931213,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,39165.7266946779,479493,1.46398974889155,1.69392453059324,1.26008344923505,324.119593486019,NA,NA,0,13863.3272727273,131276.361363636,-2,4188.07726315789,-19288,187224,-134194.946032595,2,7,2,0
"160",6929,9472,950508,36396,12,3033,1,56,101,48143,16954.9410714286,17421.0020821763,92.8,51700,8862.70588235294,11107.2297021,30,287.85253164557,18416.5406807977,57977.0348101266,125887.5,800,11354,11662,"OWNER",720403,"m","70_80",26.9597,1,"weekly issuance",930706,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,55097.2999755317,230105,1.9130659751655,5.59015531534078,1.15675152024464,126.439742572124,NA,NA,0,3454.23037974684,-25035.2651898734,-45,8092.23518907563,-19802,36396,22155.5303552785,3,5,2,0
"161",5151,960,950524,189060,60,3151,1,14,15,60016,21569.6071428571,22692.4196530459,100.5,40300,14564.3125,13467.9419448246,100,2298.18333333333,25706.572244562,72242.8966666667,101793.6,200,1157,1157,"OWNER",581230,"f","50_60",40.877,4,"issuance after transaction",941102,"Kladno","central Bohemia",149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,71627.0802721088,369294,1.48099041014515,6.84532121322029,1.12356979405034,82.2649774096932,NA,NA,0,137891,-21073.8966666667,-1,7005.29464285714,-9422,189060,20458.0802721088,1,1,1,0
"162",5212,1256,950529,71064,36,1974,1,29,57,22908,7801.57586206897,8226.38439902172,32.3,13600,3418.4,3542.89183577484,14.6,365.08023255814,7683.02450677611,34577.3023255814,55373.3,700,1516,1516,"OWNER",461017,"f","40_50",52.8983,38,"monthly issuance",940421,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,33016.2816326531,489512,2.28223024282383,3.95216609020718,1.06370147003392,194.653102694852,NA,NA,0,13142.888372093,23343.8093023256,-28,4383.17586206897,-10108,71064,-24904.8299952539,2,3,1,0
"163",5138,854,950530,87216,48,1817,1,41,107,15608,5670.47073170732,5673.20899351698,25,9900,1922.3738317757,2015.28353135771,14.6,181.049324324324,4828.21233652769,30847.1493243243,43787.3,700,1029,1029,"OWNER",540316,"f","50_60",44.9684,62,"monthly issuance",930921,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,29278.5913718821,410214,2.94972322135154,3.12078741425829,1.06877528503126,481.725078651853,NA,NA,0,8690.36756756757,47678.4831081081,-66,3748.09689993162,-19609,87216,-49247.0410605503,2,7,1,0
"164",5713,3629,950530,158760,60,2646,1,55,106,23810,7197.82909090909,8273.80356246443,17,17200,3393.67747747748,3756.32791744773,14.6,115.556626506024,7537.530722815,24908.7614457831,59898.4,900,4377,4377,"OWNER",780131,"m","70_80",20.9869,48,"monthly issuance",930727,"Rychnov nad Kneznou","east Bohemia",78955,50,24,8,1,9,59,9060,1.78,2.44,124,1655,1717,25266.1517247004,170399,2.12095260633289,2.72026798598227,1.03746223564955,1373.87188255901,NA,NA,0,6933.39759036145,126917.840963855,-51,3804.15161343161,-19803,158760,-126560.450684938,2,2,2,0
"165",6704,8377,950601,417060,60,6951,1,41,33,43656,10538.9536585366,14228.9022566236,67.8,52700,10639.9515151515,12070.7080008828,14.6,1094.30675675676,16945.5407461533,58445.027027027,127508.6,200,10042,10350,"OWNER",610914,"f","60_70",37.9086,29,"monthly issuance",931120,"Rokycany","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,38097.3547368421,339687,0.990507676987897,1.51617805474559,1.08557457212714,381.11799769569,NA,NA,0,65658.4054054054,292956.567567568,8,-100.997856614929,-19481,417060,-313304.239857752,2,8,1,0
"166",6474,7190,950606,63360,60,1056,1,49,70,12138,4125.16326530612,4198.69286736429,51.7,7300,2521.39428571429,2295.27285636899,14.6,215.423529411765,4587.22746907116,29108.3638655462,40733.8,700,8677,8677,"OWNER",550814,"m","50_60",43.9186,49,"monthly issuance",930906,"Semily","east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,27976.0640022676,399792,1.63606433499055,3.90640460729746,1.2789156626506,294.118289552728,NA,NA,0,12925.4117647059,21326.2243697479,-21,1603.76897959184,-19700,63360,-22458.5242330265,2,2,2,0
"167",6676,8159,950613,29784,24,1241,1,9,3,17241,6735.57777777778,6669.97113726472,59.4,11300,7566.66666666667,4026.57836547773,3300,3160.01666666667,8783.15395710689,27626.0833333333,49220.3,200,9768,10076,"OWNER",691225,"f","60_70",29.8775,26,"monthly issuance",950208,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,25032.22,259388,0.890164464023495,5.42754051392246,1.03641781162059,9.42526674437371,NA,NA,0,75840.4,-73682.4833333333,6,-831.088888888889,-405,29784,71088.62,2,8,1,0
"168",6965,9656,950613,139536,24,5814,1,67,87,49193,18070.4059701493,16553.1179274744,12.2,53200,11982.0836734694,12870.2054454697,14.6,221.048484848485,20673.3672486726,63889.8739393939,151546.9,800,11578,11886,"OWNER",410913,"f","40_50",57.9087,61,"monthly issuance",931114,"Trebic","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,57191.2130741203,539700,1.5081188266245,3.10808496218597,0.974905303030303,631.246127272229,NA,NA,0,5305.16363636364,70340.9624242424,-20,6088.32229667987,-19499,139536,-77039.6232895161,2,7,1,0
"169",6725,8489,950623,265320,36,7370,1,64,84,26409,6441.2328125,9263.78033810797,33.6,17700,4487.48333333333,3662.94712396615,14.6,238.447972972973,8594.65065079317,35566.8810810811,61993.3,700,10167,10475,"OWNER",480828,"f","40_50",50.9172,19,"monthly issuance",930918,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,34284.9471771284,469795,1.4353775455062,0.873980028833107,1.1001001001001,1112.69555656937,NA,NA,0,8584.12702702703,221168.991891892,-20,1953.74947916667,-19705,265320,-222450.925795845,2,6,1,0
"170",7166,10630,950624,198240,24,8260,1,11,5,19455,7095.2,7305.87414400221,43,13000,8540.6,4222.69366636984,2000,2209.0125,9816.57269762891,30953.14375,51947.2,300,12763,13071,"OWNER",560218,"m","50_60",42.9782,41,"monthly issuance",950115,"Usti nad Labem","north Bohemia",118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,27547.2388888889,390406,0.830761304826359,0.858983050847458,0.848875096974399,89.7414568726977,NA,NA,0,53016.3,114270.55625,6,-1445.4,-509,198240,-117676.461111111,2,3,2,0
"171",7138,10440,950703,60000,60,1000,1,48,89,11049,3840.34375,4081.98809368442,41.5,7000,1881.55280898876,1538.96466496812,14.6,123.199270072993,3846.77224762176,24643.2839416058,39393.9,400,12536,12844,"OWNER",461015,"m","40_50",52.8985,72,"monthly issuance",930913,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,23886.2285714286,489688,2.04105020685759,3.84034375,0.9520264681555,487.015872451609,NA,NA,0,7391.95620437956,27964.7598540146,-41,1958.79094101124,-19790,60000,-28721.8152241919,2,4,2,0
"172",5970,4774,950709,465072,48,9689,1,38,65,35163,12116.3763157895,13125.8700566072,52,42880,6511.84307692308,6652.73469883742,14.6,360.703883495146,13109.1783317832,27778.745631068,79557.6,300,5760,5760,"OWNER",480508,"m","40_50",50.9492,66,"monthly issuance",940114,"Zdar nad Sazavou","south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,28663.8286549708,470201,1.86066773610193,1.25052908615848,0.935914552736983,1289.34569679026,NA,NA,0,17313.786407767,419979.467961165,-27,5604.5332388664,-10595,465072,-419094.384937262,2,7,2,0
"173",6157,5650,950710,98592,24,4108,1,13,13,36975,12494.7615384615,14073.7525852524,68.7,24500,9120,8063.31507507923,100,1687.38076923077,15740.18703617,54128.5653846154,78713.7,900,6829,6829,"OWNER",631224,"f","60_70",35.8776,10,"issuance after transaction",950108,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,51451.6095238095,319486,1.37003964237517,3.04156804733728,1.13280839895013,58.4290172069138,NA,NA,0,40497.1384615385,3966.29615384616,0,3374.76153846154,-602,98592,-6643.25201465202,1,1,1,0
"174",6153,5632,950725,285600,60,4760,1,24,18,42729,11216.0125,13346.7181694623,31.1,33600,9639.6,10036.6617458197,30,575.39387755102,15706.1102239358,49651.8918367347,126077.1,1100,6803,6803,"OWNER",801207,"f","80_90",18.8793,5,"weekly issuance",941115,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,39821.6951851852,149518,1.16353505332171,2.35630514705882,1.16207951070336,496.35564635405,NA,NA,0,34523.6326530612,201424.475510204,6,1576.4125,-9610,285600,-211254.672161754,3,1,1,0
"175",5693,3489,950801,44088,24,1837,1,17,15,24304.5,7533.60588235294,8712.74982543331,61.8,18000,5580.18666666667,6036.26172132893,14.6,1386.515625,9992.09503580639,36548.81875,55576.8,1000,4217,4217,"OWNER",510625,"f","50_60",47.9375,9,"monthly issuance",941208,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,32167.4863541667,440176,1.35006341765501,4.10103749719812,0.83260796786073,31.7976943101525,NA,NA,0,33276.375,-25737.19375,2,1953.41921568627,-9593,44088,21355.8613541667,2,1,1,0
"176",5922,4580,950805,20220,12,1685,1,23,28,49397,11452.4347826087,14715.8955909961,90.7,48100,8289.37857142857,10724.06191209,14.6,613.792156862745,15994.2664763951,41077.6352941176,122906.7,500,5521,5521,"OWNER",730515,"f","70_80",25.9485,9,"monthly issuance",940827,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,35628.3054166667,220290,1.38157941321228,6.79669720036124,0.83260796786073,32.9427474331862,NA,NA,0,7365.50588235294,-28223.1411764706,-5,3163.05621118012,-9978,20220,22773.8112990196,2,1,1,0
"177",5959,4727,950811,107640,24,4485,1,12,11,53613,19481.7583333333,20687.8683520937,69.6,46900,15314.1454545455,14293.4473557895,14.6,2840.23913043478,24954.1157585776,50214.5043478261,107783.7,600,5701,5701,"OWNER",591122,"f","50_60",39.8878,2,"monthly issuance",950213,"Benesov","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,46717.644047619,359689,1.27214139314257,4.34375882571535,1.23853635942566,37.8982173883093,NA,NA,0,68165.7391304348,-10740.2434782609,1,4167.61287878788,-598,107640,7243.38317805383,2,1,1,0
"178",5980,4825,950818,21396,12,1783,1,34,38,16048,5691.88529411765,5807.16104175945,59.2,14075,3835.04545454545,3805.58012418695,14.6,317.719230769231,6719.2148696236,30812.9461538462,46848.9,1000,5826,5826,"OWNER",680909,"m","60_70",30.9091,15,"monthly issuance",940604,"Cesky Krumlov","south Bohemia",58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,30895.5591111111,269909,1.48417674877136,3.19230807297681,1.01842818428184,67.3424770297917,NA,NA,0,3812.63076923077,-13229.5769230769,-4,1856.83983957219,-10214,21396,13312.1898803419,2,6,2,0
"179",6764,8776,950826,33984,48,708,1,36,34,20196,5087.99722222222,7009.14635285256,18.2,14700,4079.47647058824,5211.55223431031,14.6,635.224285714286,7694.64165794511,38587.76,55077.5,600,10510,10818,"OWNER",720804,"m","70_80",26.9196,64,"monthly issuance",940824,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,35848.3066849817,230022,1.24721818078989,7.18643675455116,0.951159678858162,53.4992140009041,NA,NA,0,30490.7657142857,-35094.5257142857,2,1008.52075163399,-10002,33984,32355.0723992674,2,7,2,0
"180",5237,1375,950829,45336,24,1889,1,33,57,30436,10959.403030303,11427.2865147004,16.3,19900,5645.97543859649,5329.23195606354,14.6,442.663333333333,11383.0292689042,48152.9533333333,71486,800,1663,1663,"OWNER",570429,"m","50_60",41.9571,19,"monthly issuance",940427,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,44917.8829131653,380400,1.94110001885297,5.80169562218265,1.1001001001001,102.416433858689,NA,NA,0,10623.92,-13440.8733333333,-24,5313.42759170654,-10402,45336,10205.8029131653,2,6,2,0
"181",6726,8492,950903,85860,60,1431,1,47,49,16713,3868.08510638298,5516.51288378331,5,10300,2906.79591836735,2533.37945226325,14.6,410.072916666667,5437.71508389089,30461.4041666667,44713.5,1000,10171,10479,"OWNER",551020,"f","50_60",43.898,2,"monthly issuance",940629,"Benesov","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,29080.1503333333,399883,1.33070405181921,2.7030643650475,1.23853635942566,209.37739731247,NA,NA,0,24604.375,30794.2208333333,-2,961.289188015632,-10274,85860,-32175.4746666667,2,1,1,0
"182",6933,9493,950909,188688,48,3931,1,12,7,35378,10950.1166666667,13612.2444918225,70,24500,10782.16,9505.01981705807,14.6,1071.80909090909,16076.4115509682,42203.1727272727,71255.7,400,11377,11685,"OWNER",650723,"f","60_70",33.9277,64,"monthly issuance",950402,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,39723.3666666667,300186,1.0155772745597,2.78558042906809,0.951159678858162,176.046276898023,NA,NA,0,51446.8363636364,95037.9909090909,5,167.956666666667,-507,188688,-97517.796969697,2,7,1,0
"183",5145,915,950916,309552,48,6449,1,16,19,58041,20681.70625,21612.2945393425,55.7,50600,14689.8842105263,12469.0730726182,14.6,1479.98571428571,24657.7129961892,56105.5,121713.2,700,1102,1102,"OWNER",350129,"m","30_40",63.9871,72,"monthly issuance",950118,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,52088.1962962963,600787,1.40788762890181,3.206963288882,0.9520264681555,209.158775663858,NA,NA,0,71039.3142857143,182407.185714286,-3,5991.82203947368,-798,309552,-186424.489417989,2,4,2,0
"184",7008,9897,950922,36168,12,3014,1,15,20,27122,9289.21333333333,10031.5432564249,64.2,18500,5247.62857142857,4690.40913579432,14.6,809.388888888889,10278.817064562,39063.7666666667,63738,300,11873,12181,"OWNER",610819,"m","60_70",37.9181,1,"monthly issuance",950304,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,37731.3811111111,340103,1.7701735568538,3.08202167662022,1.15675152024464,44.6855652412657,NA,NA,0,9712.66666666667,-12608.4333333333,-5,4041.58476190476,-618,36168,11276.0477777778,2,5,2,0
"185",7227,10942,951002,314520,60,5242,1,56,72,49457,18056.9125,16897.7386263699,88.2,56700,12982.4324324324,14255.8845384923,30,388.362307692308,21790.3482536261,63527.42,128119.4,500,13143,13451,"OWNER",551118,"f","50_60",43.8882,44,"weekly issuance",940605,"Chrudim","east Bohemia",105606,77,26,7,2,7,53,8254,2.79,3.76,97,2166,2325,58089.1854480466,399884,1.39087282710524,3.4446609118657,1.07340720221607,809.862321266224,NA,NA,0,23301.7384615385,227690.841538462,-16,5074.48006756757,-10397,314520,-233129.076090415,3,2,1,0
"186",6600,7861,951008,21852,36,607,1,12,6,27736.5,8711.65833333333,10570.5552945613,27.8,18100,10273.4333333333,8186.33366573014,14.6,2383.29444444444,13297.3198281136,38509.05,60863.2,700,9413,9721,"OWNER",541205,"m","50_60",44.8795,34,"monthly issuance",950422,"Chomutov","north Bohemia",125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,34904.2261904762,409803,0.847979253933284,14.3519906644701,0.975014089798986,9.16882093647216,NA,NA,0,85798.6,-102455.65,6,-1561.775,-586,21852,98850.8261904762,2,3,2,0
"187",6712,8405,951014,266220,60,4437,1,53,91,33190,7942.11886792453,11465.411673713,83.4,23840,4206.28791208791,4891.85885252983,14.6,265.000694444444,9870.65015534237,34922.88125,66744.4,900,10074,10382,"OWNER",650217,"f","60_70",33.9783,20,"monthly issuance",940510,"Strakonice","south Bohemia",70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,34414.2462634279,300797,1.88815388625697,1.78997495332985,0.986564299424184,1004.60114098233,NA,NA,0,15900.0416666667,215397.077083333,-38,3735.83095583662,-10504,266220,-215905.712069905,2,6,1,0
